set,condition,step,time,jpos,jvel,exo_torque,exo_action_mag,mlen,act,ctrl,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown
0,PD-NoExo,10,0.2,0.2708388707016116,-1.5531617314850004,0.0,0.0,[1.8489 0.2279 0.1386 0.1287 0.3358 0.2714 0.1152],[0.0051 0.028  0.001  0.123  0.101  0.0459],[0.     0.0011 0.0036 0.0006 0.1229 0.101  0.0459],-0.9749483280540695,-9.259340095059173,False,[0.8349],[0.0011 0.0036 0.0006 0.1229 0.101  0.0459],[1.7066e-01 1.1565e-01 1.7529e-01 1.2045e-06 1.2971e-06 1.5767e-06],[0.8282 0.8808 0.8241 0.8771 0.899  0.9541],0.8772191415392642,0.8031358442817913,2.7431708026686223
0,PD-NoExo,11,0.22,0.23973679933803863,-1.5537734809005368,0.0,0.0,[1.6366 0.2273 0.138  0.1281 0.3362 0.2719 0.1155],[0.0048 0.0256 0.001  0.123  0.101  0.0459],[0.     0.001  0.0028 0.0006 0.1229 0.101  0.0459],-1.0057164706708595,-10.265056565730033,False,[0.866],[0.001  0.0028 0.0006 0.1229 0.101  0.0459],[1.7103e-01 1.1667e-01 1.7553e-01 1.2047e-06 1.2972e-06 1.5767e-06],[0.828  0.8805 0.8239 0.8771 0.899  0.9541],0.8771075926568832,0.8031358442817913,2.7431708026686223
0,PD-NoExo,12,0.24,0.20883067960950358,-1.5356912266236626,0.0,0.0,[1.4256 0.2267 0.1374 0.1276 0.3366 0.2723 0.1159],[0.0044 0.0234 0.001  0.123  0.101  0.0459],[0.     0.0009 0.0023 0.0006 0.1229 0.1009 0.0459],-1.03633703285383,-11.301393598583862,False,[0.8969],[0.0009 0.0023 0.0006 0.1229 0.1009 0.0459],[1.7137e-01 1.1749e-01 1.7577e-01 1.2047e-06 1.2973e-06 1.5768e-06],[0.8278 0.8803 0.8237 0.8771 0.8991 0.9541],0.8769960479930722,0.8031358442817913,2.7431708026686223
0,PD-NoExo,13,0.26,0.1784769290324757,-1.5005188901339415,0.0,0.0,[1.2184 0.2261 0.1369 0.127  0.337  0.2727 0.1162],[0.0041 0.0214 0.001  0.1229 0.101  0.0459],[0.     0.0008 0.0018 0.0006 0.1229 0.1009 0.0459],-1.0664471500682142,-12.367840748652076,False,[0.9273],[0.0008 0.0018 0.0006 0.1229 0.1009 0.0459],[1.7168e-01 1.1816e-01 1.7601e-01 1.2048e-06 1.2974e-06 1.5768e-06],[0.8275 0.88   0.8234 0.8771 0.8991 0.9541],0.8768845146484989,0.8031358442817913,2.7431708026686223
0,PD-NoExo,14,0.28,0.14899880840264904,-1.4499535557250982,0.0,0.0,[1.0172 0.2256 0.1363 0.1264 0.3374 0.273  0.1166],[0.0038 0.0196 0.001  0.1229 0.101  0.0459],[0.     0.0007 0.0015 0.0006 0.1228 0.1009 0.0459],-1.0957175434727118,-13.463558292124787,False,[0.9567],[0.0007 0.0015 0.0006 0.1228 0.1009 0.0459],[1.7197e-01 1.1873e-01 1.7625e-01 1.2049e-06 1.2974e-06 1.5768e-06],[0.8273 0.8798 0.8232 0.8772 0.8991 0.9541],0.8767729978994536,0.8031358442817913,2.7431708026686223
0,PD-NoExo,15,0.3,0.12068491181096493,-1.3857533815113408,0.0,0.0,[0.8239 0.225  0.1358 0.1259 0.3377 0.2733 0.1169],[0.0036 0.0179 0.001  0.1229 0.101  0.0459],[0.     0.0007 0.0013 0.0006 0.1228 0.1009 0.0458],-1.123854195515202,-14.58741248763999,False,[0.985],[0.0007 0.0013 0.0006 0.1228 0.1009 0.0458],[1.7225e-01 1.1922e-01 1.7648e-01 1.2050e-06 1.2975e-06 1.5769e-06],[0.8271 0.8795 0.823  0.8772 0.8991 0.9541],0.8766615016739884,0.8031358442817913,2.7431708026686223
0,PD-NoExo,16,0.32,0.09378830128422704,-1.3097056472515483,0.0,0.0,[0.6403 0.2246 0.1353 0.1254 0.338  0.2736 0.1172],[0.0034 0.0164 0.001  0.1229 0.101  0.0459],[0.     0.0007 0.0011 0.0006 0.1228 0.1009 0.0458],-1.150599271845288,-15.738011759485277,False,[1.0119],[0.0007 0.0011 0.0006 0.1228 0.1009 0.0458],[1.7252e-01 1.1964e-01 1.7672e-01 1.2051e-06 1.2976e-06 1.5769e-06],[0.8268 0.8793 0.8227 0.8772 0.8991 0.9542],0.8765500289002787,0.8031358442817913,2.7431708026686223
0,PD-NoExo,17,0.34,0.06852620451083646,-1.2236024610851424,0.0,0.0,[0.4678 0.2241 0.1349 0.125  0.3382 0.2739 0.1175],[0.0032 0.0149 0.001  0.1229 0.101  0.0459],[0.     0.0006 0.001  0.0006 0.1228 0.1009 0.0458],-1.1757317447465314,-16.913743504231807,False,[1.0372],[0.0006 0.001  0.0006 0.1228 0.1009 0.0458],[1.7277e-01 1.2003e-01 1.7695e-01 1.2052e-06 1.2977e-06 1.5769e-06],[0.8266 0.879  0.8225 0.8772 0.8991 0.9542],0.8764385817630257,0.8031358442817913,2.7431708026686223
0,PD-NoExo,18,0.36,0.045080168305220734,-1.1292177452547716,0.0,0.0,[0.3077 0.2237 0.1345 0.1246 0.3384 0.2741 0.1178],[0.003  0.0137 0.001  0.1229 0.1009 0.0459],[0.     0.0006 0.0009 0.0006 0.1228 0.1008 0.0458],-1.1990667465346365,-18.112810250766444,False,[1.0606],[0.0006 0.0009 0.0006 0.1228 0.1008 0.0458],[1.7302e-01 1.2037e-01 1.7718e-01 1.2052e-06 1.2977e-06 1.5770e-06],[0.8264 0.8788 0.8223 0.8772 0.8992 0.9542],0.8763271618930225,0.8031358442817913,2.7431708026686223
0,PD-NoExo,19,0.38,0.023596669127348494,-1.0282852608354816,0.0,0.0,[0.1611 0.2233 0.1341 0.1242 0.3386 0.2743 0.118 ],[0.0028 0.0125 0.001  0.1229 0.1009 0.0459],[0.     0.0006 0.0008 0.0006 0.1227 0.1008 0.0458],-1.2204544661436874,-19.33326471691013,False,[1.0821],[0.0006 0.0008 0.0006 0.1227 0.1008 0.0458],[1.7327e-01 1.2070e-01 1.7741e-01 1.2053e-06 1.2978e-06 1.5770e-06],[0.8261 0.8785 0.822  0.8773 0.8992 0.9542],0.8762157705077779,0.8031358442817913,2.7431708026686223
