set,condition,step,time,jpos,jvel,exo_torque,exo_action_mag,mlen,act,ctrl,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown
0,Healthy,10,0.2,1.217669517038151,-3.6155878225625613,0.0,0.0,[10.3502  0.3053  0.1942  0.1819  0.3874  0.3073  0.1298],[0.4738 0.4815 0.3272 0.0858 0.0973 0.0929],[0.     0.2474 0.2567 0.1389 0.0579 0.0281 0.0364],7.248603852970513,32.82546273258686,True,[-0.1119],[0.2474 0.2567 0.1389 0.0579 0.0281 0.0364],[0.7517 0.7425 0.8606 0.9414 0.9711 0.9628],[0.0009 0.0008 0.0005 0.0007 0.0008 0.0008],0.000754181711542698,1.0,1.0
0,Healthy,11,0.22,1.14162283626298,-3.7238981621943195,0.0,0.0,[9.7038 0.3038 0.1927 0.1803 0.3907 0.3106 0.1312],[0.3303 0.3356 0.2387 0.5142 0.0776 0.287 ],[0.     0.1418 0.146  0.0924 0.568  0.0254 0.3   ],7.301934393852073,40.12739712643893,True,[-0.0359],[0.1418 0.146  0.0924 0.568  0.0254 0.3   ],[0.8573 0.8531 0.9071 0.4313 0.9737 0.6992],[0.0009 0.0009 0.0005 0.0007 0.0008 0.0008],0.0007773036453753977,1.0,1.0
0,Healthy,12,0.24,1.0768723766078951,-2.703548986193094,0.0,0.0,[9.1534 0.3024 0.1913 0.179  0.3934 0.3133 0.1324],[0.2405 0.2438 0.1815 0.5559 0.0725 0.8462],[0.     0.0926 0.0942 0.0709 0.5657 0.0586 0.9991],7.065722806457524,47.19311993289645,True,[0.0289],[0.0926 0.0942 0.0709 0.5657 0.0586 0.9991],[0.9064 0.9049 0.9285 0.4335 0.9406 0.    ],[0.0009 0.0009 0.0005 0.0008 0.0009 0.0009],0.0008158786374596968,1.0,1.0
0,Healthy,13,0.26,1.0407381530722675,-0.985077126842667,0.0,0.0,[8.8463 0.3017 0.1906 0.1782 0.3949 0.3148 0.133 ],[0.1806 0.1837 0.143  0.882  0.0982 0.8384],[0.     0.065  0.0683 0.0596 0.9991 0.0988 0.8332],6.888439267253481,54.08155920014993,True,[0.065],[0.065  0.0683 0.0596 0.9991 0.0988 0.8332],[ 9.3410e-01  9.3082e-01  9.3989e-01 -5.5511e-17  9.0031e-01  1.6573e-01],[0.0009 0.0009 0.0005 0.0009 0.0009 0.001 ],0.0008729162312838871,1.0,1.0
0,Healthy,14,0.28,1.0372897384468154,0.33257088663331785,0.0,0.0,[8.817  0.3016 0.1905 0.1782 0.3951 0.3149 0.133 ],[0.1424 0.1423 0.318  0.5106 0.0953 0.7904],[0.     0.0594 0.0528 0.3324 0.2021 0.0876 0.7575],7.083262256472116,61.16482145662205,True,[0.0684],[0.0594 0.0528 0.3324 0.2021 0.0876 0.7575],[0.9396 0.9463 0.667  0.7968 0.9115 0.2413],[0.001  0.0009 0.0006 0.0011 0.0009 0.0012],0.0009372625361093751,1.0,1.0
0,Healthy,15,0.3,1.0544829601404515,1.317950108371278,0.0,0.0,[8.9631 0.3019 0.1909 0.1785 0.3944 0.3142 0.1327],[0.1155 0.1143 0.2654 0.6724 0.0925 0.7038],[0.     0.052  0.048  0.1801 0.7168 0.0852 0.6383],7.093673829781397,68.25849528640344,True,[0.0512],[0.052  0.048  0.1801 0.7168 0.0852 0.6383],[0.947  0.9511 0.8193 0.282  0.9139 0.3603],[0.001  0.0009 0.0006 0.0012 0.0009 0.0013],0.0009824028897769015,1.0,1.0
0,Healthy,16,0.32,1.0879418783556962,1.8201049099674196,0.0,0.0,[9.2475 0.3027 0.1916 0.1792 0.393  0.3128 0.1322],[0.2717 0.0971 0.3402 0.4391 0.0854 0.5226],[0.     0.2821 0.0539 0.3484 0.2017 0.0669 0.3549],7.298994635280723,75.55748992168417,True,[0.0178],[0.2821 0.0539 0.3484 0.2017 0.0669 0.3549],[0.7169 0.9452 0.651  0.797  0.9322 0.6437],[0.001  0.0009 0.0007 0.0013 0.0009 0.0014],0.0010345451511526423,1.0,1.0
0,Healthy,17,0.34,1.1237220278010476,1.7003477685589066,0.0,0.0,[9.5516 0.3034 0.1923 0.18   0.3915 0.3113 0.1315],[0.3244 0.0915 0.3105 0.3156 0.0756 0.3938],[0.     0.33   0.0771 0.2654 0.1459 0.0491 0.2407],7.4104840199530155,82.96797394163718,True,[-0.018],[0.33   0.0771 0.2654 0.1459 0.0491 0.2407],[0.669  0.922  0.7339 0.8528 0.9499 0.7578],[0.001  0.0009 0.0007 0.0013 0.0009 0.0015],0.0010741018601669577,1.0,1.0
0,Healthy,18,0.36,1.152992535503269,1.2225260475509747,0.0,0.0,[9.8004 0.304  0.1929 0.1806 0.3902 0.3101 0.131 ],[0.4085 0.087  0.2892 0.2372 0.0651 0.2993],[0.     0.4204 0.0752 0.2552 0.1058 0.036  0.1618],7.420384238425795,90.38835818006298,True,[-0.0473],[0.4204 0.0752 0.2552 0.1058 0.036  0.1618],[0.5785 0.9239 0.7441 0.8929 0.963  0.8367],[0.0011 0.001  0.0008 0.0013 0.0009 0.0016],0.0011075344508991714,1.0,1.0
0,Healthy,19,0.38,1.170187449472569,0.5435744569630143,0.0,0.0,[9.9466 0.3043 0.1932 0.1809 0.3895 0.3094 0.1307],[0.3978 0.0824 0.2885 0.1839 0.0551 0.2326],[0.     0.3839 0.0701 0.2875 0.081  0.0266 0.1183],7.450162989025508,97.8385211690885,True,[-0.0645],[0.3839 0.0701 0.2875 0.081  0.0266 0.1183],[0.6149 0.9289 0.7117 0.9177 0.9725 0.8801],[0.0012 0.001  0.0008 0.0014 0.0009 0.0016],0.0011393100164629711,1.0,1.0
0,Healthy,20,0.4,1.172797042776798,-0.212171655463166,0.0,0.0,[9.9688 0.3044 0.1933 0.181  0.3894 0.3093 0.1306],[0.3621 0.0764 0.272  0.1475 0.0462 0.1856],[0.     0.3132 0.0602 0.2446 0.0693 0.02   0.0944],7.500515113112718,105.3390362822012,True,[-0.0671],[0.3132 0.0602 0.2446 0.0693 0.02   0.0944],[0.6855 0.9389 0.7545 0.9293 0.9791 0.904 ],[0.0012 0.001  0.0009 0.0014 0.0009 0.0016],0.001168396408851981,1.0,1.0
0,Healthy,21,0.42,1.1603127052203421,-0.9519298855664098,0.0,0.0,[9.8627 0.3041 0.193  0.1807 0.3899 0.3098 0.1309],[0.3041 0.0687 0.2398 0.1312 0.0386 0.1544],[0.     0.2175 0.0476 0.1834 0.0936 0.0157 0.088 ],7.57534103221056,112.91437731441177,True,[-0.0546],[0.2175 0.0476 0.1834 0.0936 0.0157 0.088 ],[0.7812 0.9514 0.8157 0.905  0.9834 0.9104],[0.0013 0.001  0.0009 0.0014 0.0009 0.0016],0.0011925022472702642,1.0,1.0
0,Healthy,22,0.44,1.1357011047100247,-1.395249252680722,0.0,0.0,[9.6535 0.3036 0.1925 0.1802 0.391  0.3108 0.1313],[0.2435 0.0601 0.2012 0.2536 0.0326 0.1753],[0.     0.1415 0.0359 0.1283 0.2615 0.014  0.1763],7.5977980678315395,120.5121753822433,True,[-0.03],[0.1415 0.0359 0.1283 0.2615 0.014  0.1763],[0.8571 0.9631 0.8707 0.7371 0.9851 0.8221],[0.0013 0.001  0.0009 0.0014 0.001  0.0016],0.0012119375096963866,1.0,1.0
0,Healthy,23,0.46,1.1078712918372513,-1.2994150496619508,0.0,0.0,[9.4169 0.3031 0.192  0.1797 0.3921 0.312  0.1318],[0.193  0.0516 0.1671 0.3587 0.0297 0.389 ],[0.     0.097  0.0267 0.0968 0.3706 0.0205 0.412 ],7.505757397285956,128.01793277952925,True,[-0.0021],[0.097  0.0267 0.0968 0.3706 0.0205 0.412 ],[0.9017 0.9723 0.9023 0.6279 0.9785 0.5863],[0.0014 0.001  0.001  0.0015 0.001  0.0017],0.0012348090292961828,1.0,1.0
0,Healthy,24,0.48,1.0859802549275506,-0.9047371590335949,0.0,0.0,[9.2308 0.3026 0.1915 0.1792 0.3931 0.3129 0.1322],[0.1539 0.0438 0.141  0.3698 0.0309 0.4588],[0.     0.0714 0.0206 0.0832 0.3714 0.0309 0.4709],7.457345901695189,135.47527868122444,True,[0.0197],[0.0714 0.0206 0.0832 0.3714 0.0309 0.4709],[0.9273 0.9783 0.9158 0.6271 0.9682 0.5274],[0.0014 0.001  0.001  0.0015 0.001  0.0017],0.0012657698582644453,1.0,1.0
0,Healthy,25,0.5,1.07374804774311,-0.346167628828769,0.0,0.0,[9.1269 0.3024 0.1913 0.1789 0.3936 0.3134 0.1324],[0.1238 0.037  0.1208 0.4342 0.0436 0.4759],[0.     0.0544 0.0164 0.0733 0.4445 0.0438 0.4792],7.410133222365961,142.8854119035904,True,[0.032],[0.0544 0.0164 0.0733 0.4445 0.0438 0.4792],[0.9442 0.9826 0.9257 0.5539 0.9552 0.5189],[0.0014 0.001  0.001  0.0016 0.001  0.0018],0.0012974792935134406,1.0,1.0
0,Healthy,26,0.52,1.0731309867641103,0.20787256167688925,0.0,0.0,[9.1216 0.3023 0.1912 0.1789 0.3936 0.3135 0.1324],[0.1014 0.0313 0.1121 0.3919 0.0436 0.4586],[0.     0.0462 0.0136 0.091  0.3377 0.0434 0.4383],7.447224706981834,150.33263661057225,True,[0.0326],[0.0462 0.0136 0.091  0.3377 0.0434 0.4383],[0.9524 0.9854 0.908  0.6606 0.9557 0.5597],[0.0014 0.001  0.001  0.0017 0.001  0.0019],0.0013309526511952943,1.0,1.0
0,Healthy,27,0.54,1.081994276006128,0.6079394957635962,0.0,0.0,[9.197  0.3025 0.1914 0.1791 0.3932 0.3131 0.1323],[0.0854 0.0266 0.1103 0.3377 0.0431 0.4098],[0.     0.0438 0.0119 0.1057 0.2615 0.0415 0.3495],7.516796378871404,157.84943298944364,True,[0.0237],[0.0438 0.0119 0.1057 0.2615 0.0415 0.3495],[0.9548 0.9871 0.8932 0.7368 0.9575 0.6485],[0.0014 0.001  0.001  0.0017 0.001  0.002 ],0.001360120989342934,1.0,1.0
0,Healthy,28,0.56,1.096751760306587,0.8126114824632549,0.0,0.0,[9.3224 0.3028 0.1917 0.1794 0.3926 0.3125 0.132 ],[0.0781 0.0229 0.1247 0.2832 0.0418 0.3448],[0.     0.0584 0.011  0.1252 0.1983 0.038  0.2557],7.597435607176194,165.44686859661982,True,[0.009],[0.0584 0.011  0.1252 0.1983 0.038  0.2557],[0.9402 0.988  0.8738 0.8    0.961  0.7422],[0.0014 0.001  0.001  0.0018 0.001  0.0021],0.001384596604195423,1.0,1.0
0,Healthy,29,0.58,1.1134126022163637,0.8211323745152398,0.0,0.0,[9.464  0.3032 0.1921 0.1798 0.3919 0.3118 0.1317],[0.0847 0.02   0.1308 0.2352 0.0397 0.2823],[0.     0.0849 0.0106 0.131  0.1516 0.0335 0.1854],7.657645668858755,173.10451426547857,True,[-0.0077],[0.0849 0.0106 0.131  0.1516 0.0335 0.1854],[0.9137 0.9884 0.8679 0.8465 0.9655 0.8125],[0.0014 0.001  0.0011 0.0018 0.001  0.0021],0.0014051899700487985,1.0,1.0
