set,step,latency_ms
4,14,1.667999997152947
4,15,4.036099999211729
4,16,1.0796000133268535
4,17,1.1245000059716403
4,18,1.0742000013124198
4,19,1.1655999987851828
4,20,1.0279999987687916
4,21,1.0802000033436343
4,22,1.7645000043557957
4,23,1.0161999962292612
4,24,1.2149999965913594
4,25,1.126899995142594
4,26,1.5631999995093793
4,27,1.1024999985238537
4,28,1.0895000013988465
4,29,1.0605999996187165
4,30,1.2046000047121197
4,31,1.066600001649931
4,32,1.066600001649931
4,33,1.0446999949635938
4,34,1.1855000047944486
4,35,1.119199994718656
4,36,1.4036999928066507
4,37,1.1137999972561374
4,38,1.7961999983526766
4,39,1.065999997081235
4,40,1.6486999957123771
4,41,1.0708999907365069
4,42,1.6011999978218228
4,43,1.0895000013988465
4,44,1.5463000017916784
4,45,1.1117000103695318
4,46,1.2163000064902008
4,47,1.065300006303005
4,48,1.153000004705973
4,49,1.0490999993635342
4,50,2.2241000115172938
4,51,1.0972000018227845
4,52,1.8687999981921166
4,53,1.413299993146211
4,54,1.1002000101143494
4,55,1.430500007700175
4,56,1.0690000053728
4,57,1.4241000026231632
4,58,1.0821999894687906
4,59,1.5009000053396448
4,60,1.030900006298907
4,61,1.5541999891865999
4,62,1.065300006303005
4,63,1.6974000027403235
4,64,1.0544000106165186
4,65,1.4033000043127686
4,66,1.083499999367632
4,67,1.1845999979414046
4,68,1.036700006807223
4,69,1.074300002073869
4,70,1.277000003028661
4,71,1.2615000014193356
4,72,1.0791000095196068
4,73,1.05640001129359
4,74,1.0566999990260229
4,75,1.2611999991349876
4,76,1.0561999952187762
4,77,1.1041999969165772
4,78,1.6462000057799742
4,79,1.0479000047780573
4,80,1.60160000086762
4,81,1.0425000073155388
4,82,1.6814999980852008
4,83,0.9884000028250739
4,84,1.561600001878105
4,85,1.0326000046916306
4,86,1.029300008667633
4,87,1.073300009011291
4,88,1.0419000027468428
4,89,1.31639999744948
4,90,1.4258000010158867
4,91,1.0780000011436641
4,92,1.6433000128017738
4,93,1.079499998013489
4,94,1.5826000017113984
4,95,1.1495999933686107
4,96,1.095800005714409
4,97,1.1273999989498407
4,98,1.119199994718656
4,99,1.1068000021623448
5,0,1.131199998781085
5,1,1.5475000109290704
5,2,1.0758999997051433
5,3,1.3270999916130677
5,4,1.0938999912468717
5,5,1.029399994877167
5,6,1.545899998745881
5,7,1.1309999972581863
5,8,1.4941000117687508
5,9,1.1079999967478216
5,10,1.3359000004129484
5,11,1.1224000045331195
5,12,1.1229000083403662
5,13,1.1100999981863424
5,14,1.1249000090174377
5,15,1.7106000013882294
5,16,1.1088000028394163
5,17,1.1552000069059432
5,18,1.1556999961612746
5,19,1.0929999989457428
5,20,1.1036999931093305
5,21,1.1088000028394163
5,22,1.7198999994434416
5,23,1.1041999969165772
5,24,1.6327000048477203
5,25,1.283499994315207
5,26,1.051200000802055
5,27,1.600699994014576
5,28,1.0811999964062124
5,29,1.462500003981404
5,30,1.1182000016560778
5,31,1.4758000033907592
5,32,1.0766000050352886
5,33,1.087500000721775
5,34,1.9227000011596829
5,35,1.069999998435378
5,36,1.105699993786402
5,37,1.41050000092946
5,38,1.0738999990280718
5,39,1.1182000016560778
5,40,1.5876999968895689
5,41,1.1138000118080527
5,42,1.2016999971820042
5,43,1.034300003084354
5,44,1.1232999968342483
5,45,1.5487000055145472
5,46,1.1347000108798966
5,47,1.299800002016127
5,48,1.0943000088445842
5,49,1.072099999873899
5,50,1.844600003096275
5,51,1.1121000134153292
5,52,1.1245000059716403
5,53,1.0928999981842935
5,54,1.0658000101102516
5,55,1.8572000117274001
5,56,1.0349000076530501
5,57,1.0913000005530193
5,58,1.0922999936155975
5,59,1.0771999950520694
5,60,2.1216000022832304
5,61,1.054599997587502
5,62,1.0569000005489215
5,63,1.0899000044446439
5,64,1.0600000096019357
5,65,1.8444000015733764
5,66,1.0698999976739287
5,67,1.1140999995404854
5,68,1.1421000090194866
5,69,1.1420999944675714
5,70,1.7165000026579946
5,71,1.1150000063935295
5,72,1.1393999884603545
5,73,1.07709999429062
5,74,1.0774999973364174
5,75,1.5130000101635233
5,76,1.084700008505024
5,77,1.440699998056516
5,78,1.069999998435378
5,79,1.2424000015016645
5,80,1.0641999979270622
5,81,1.0971000010613352
5,82,1.1987000034423545
5,83,1.160199986770749
5,84,1.4702999906148762
5,85,1.0891999991144985
5,86,1.0708999907365069
5,87,1.0716999968281016
5,88,1.0881999915000051
5,89,1.0279999987687916
5,90,1.0365000052843243
5,91,1.0672999924281612
5,92,1.0624999995343387
5,93,1.6039999900385737
5,94,1.109999997424893
5,95,1.45570001041051
5,96,1.0793000110425055
5,97,1.1494999926071614
5,98,1.0635999933583662
5,99,1.0747000051196665
6,0,1.4346000098157674
6,1,1.429200012353249
6,2,2.665399995748885
6,3,1.1808999988716096
6,4,7.703299997956492
6,5,1.9937000033678487
6,6,1.2707999994745478
6,7,1.9193000043742359
6,8,1.2085999915143475
6,9,1.309300001594238
6,10,2.070799993816763
6,11,1.3713999942410737
6,12,1.3922999933129176
6,13,18.109999989974312
6,14,4.020199994556606
6,15,1.1968999897362664
6,16,2.7497999981278554
6,17,1.0741000005509704
6,18,1.956299995072186
6,19,1.0537000052863732
6,20,1.110600001993589
6,21,4.513099993346259
6,22,3.444300004048273
6,23,1.2170999980298802
6,24,1.272099994821474
6,25,1.2251999869477004
6,26,2.936100005172193
6,27,1.5655000024707988
6,28,1.4301000046543777
6,29,1.2568999954964966
6,30,1.1217999999644235
6,31,1.1471000034362078
6,32,1.181600004201755
6,33,1.298200004384853
6,34,2.074100004392676
6,35,2.0813000010093674
6,36,1.0708999907365069
6,37,1.075499996659346
6,38,1.0935000027529895
6,39,1.4331999991554767
6,40,1.5719000075478107
6,41,1.182200008770451
6,42,1.1368999985279515
6,43,1.2794000067515299
6,44,1.3356999988900498
6,45,2.2319999989122152
6,46,1.1861999955726787
6,47,1.342299990938045
6,48,1.210899994475767
6,49,1.1723999923560768
6,50,2.0702999900095165
6,51,1.6106000111903995
6,52,1.1296000011498109
6,53,1.0796999995363876
6,54,1.3013999996474013
6,55,2.155599999241531
6,56,1.1682000040309504
6,57,2.013199991779402
6,58,1.1950000043725595
6,59,1.1854000040329993
6,60,1.1132000072393566
6,61,1.110299999709241
6,62,1.1242000036872923
6,63,1.3185999996494502
6,64,1.8774999916786328
6,65,1.1642000026768073
6,66,1.1811000003945082
6,67,1.1296000011498109
6,68,1.0891999991144985
6,69,1.0599000088404864
6,70,1.1396000045351684
6,71,1.122899993788451
6,72,1.2059000000590459
6,73,1.13420000707265
6,74,1.2424000015016645
6,75,2.2693000064464286
6,76,1.9678999960888177
6,77,2.193799999076873
6,78,2.096800002618693
6,79,1.0578000074019656
6,80,1.204700005473569
6,81,1.1766000097850338
6,82,1.1264999920967966
6,83,1.0906999959843233
6,84,1.218299992615357
6,85,1.1018999939551577
6,86,1.7249999946216121
6,87,1.10530000529252
6,88,1.2401999993016943
6,89,2.024800007347949
6,90,1.246800005901605
6,91,1.387100011925213
6,92,1.2567999947350472
6,93,1.1538000107975677
6,94,1.2433000083547086
6,95,1.1919999960809946
6,96,1.222200007759966
6,97,2.9116000077920035
6,98,3.483100008452311
6,99,1.3291000068420544
7,0,1.127800001995638
7,1,1.4576000103261322
7,2,1.0572999890428036
7,3,1.581800010171719
7,4,1.7648999928496778
7,5,1.1228000075789168
7,6,1.077699998859316
7,7,1.178899998194538
7,8,1.0755999974207953
7,9,1.7631000082474202
7,10,1.10530000529252
7,11,5.21160000062082
7,12,1.8605000077513978
7,13,1.1280999897280708
7,14,1.9369000074220821
7,15,1.1383999953977764
7,16,1.1593000090215355
7,17,1.2009000056423247
7,18,1.1246999929426238
7,19,1.7539999971631914
7,20,1.0957000049529597
7,21,1.1510000040289015
7,22,1.0817000002134591
7,23,1.0796999995363876
7,24,1.6364000039175153
7,25,1.0879000037675723
7,26,1.720399988698773
7,27,1.1020999954780564
7,28,1.0813999979291111
7,29,1.6762000013841316
7,30,1.1418999929446727
7,31,1.1196999985259026
7,32,1.746499998262152
7,33,1.0927999974228442
7,34,1.137999992351979
7,35,1.7334000003756955
7,36,1.113099991925992
7,37,1.3365999911911786
7,38,1.1041999969165772
7,39,1.141000000643544
7,40,1.112400001147762
7,41,1.4300000038929284
7,42,1.0648000024957582
7,43,1.4402000088011846
7,44,1.1209000076632947
7,45,1.4328999968711287
7,46,1.1451000027591363
7,47,1.1836999910883605
7,48,1.6937000036705285
7,49,1.0460999910719693
7,50,1.7145999881904572
7,51,1.0345000046072528
7,52,1.4836000045761466
7,53,1.0122999956365675
7,54,1.4919999957783148
7,55,1.1426999990362674
7,56,1.273000001674518
7,57,1.0409999958937988
7,58,1.0556000052019954
7,59,1.101900008507073
7,60,1.2384000001475215
7,61,0.9813000069698319
7,62,1.0170000023208559
7,63,1.3467000098899007
7,64,1.0442000057082623
7,65,1.090299992938526
7,66,0.9760999964782968
7,67,1.2079000007361174
7,68,1.036799993016757
7,69,0.9950999956345186
7,70,1.316699999733828
7,71,1.0517000046093017
7,72,1.079800000297837
7,73,1.0470999986864626
7,74,1.0359000007156283
7,75,1.007200000458397
7,76,0.9831000061240047
7,77,1.0657999955583364
7,78,0.9841999999480322
7,79,1.0562999959802255
7,80,1.254800008609891
7,81,0.9932000102708116
7,82,1.0741000005509704
7,83,0.9667999984230846
7,84,1.1781000066548586
7,85,1.0507999977562577
7,86,1.0087999980896711
7,87,1.3488000113284215
7,88,0.9877999982563779
7,89,1.0480000055395067
7,90,1.0414999997010455
7,91,1.0345000046072528
7,92,1.0258999973302707
7,93,0.9849000052781776
7,94,1.2209000124130398
7,95,1.0964999964926392
7,96,1.0418999881949276
7,97,1.0055000020656735
7,98,1.185600005555898
7,99,1.0156000062124804
8,0,1.4086999872233719
8,1,1.062600000295788
8,2,1.2630999990506098
8,3,1.0227000020677224
8,4,0.9971999970730394
8,5,1.0181000106967986
8,6,0.9915999980876222
8,7,1.1911000037798658
8,8,1.1107000027550384
8,9,1.0252999927615747
8,10,1.0368000075686723
8,11,1.0060999920824543
8,12,1.212100003613159
8,13,1.3741000002482906
8,14,1.0967999987769872
8,15,1.0275999957229942
8,16,1.0343999892938882
8,17,1.0279999987687916
8,18,1.0452999995322898
8,19,1.0335999977542087
8,20,1.1165000032633543
8,21,0.9921000018948689
8,22,1.030900006298907
8,23,1.0318000131519511
8,24,1.2561999901663512
8,25,0.9914999973261729
8,26,1.021699994453229
8,27,1.273000001674518
8,28,1.0020000045187771
8,29,1.2510000087786466
8,30,1.06969999615103
8,31,1.0679999977583066
8,32,0.989699998172
8,33,1.0805999918375164
8,34,1.222899998538196
8,35,1.1143000010633841
8,36,1.1818000057246536
8,37,1.0802000033436343
8,38,1.017999995383434
8,39,1.1328000109642744
8,40,1.0387000074842945
8,41,1.2003000010736287
8,42,1.0919000051217154
8,43,1.1378000053809956
8,44,1.335199995082803
8,45,1.0999000078300014
8,46,1.250200002687052
8,47,1.2547000078484416
8,48,1.180999999633059
8,49,1.373899998725392
8,50,1.0051999997813255
8,51,1.0819000017363578
8,52,1.133699988713488
8,53,1.1455999920144677
8,54,1.0490999993635342
8,55,1.0251999920001253
8,56,1.1257000005571172
8,57,0.9979999886127189
8,58,1.334800006588921
8,59,1.0181999969063327
8,60,0.982600002316758
8,61,1.0087999980896711
8,62,1.0382000036770478
8,63,1.2790000037057325
8,64,1.0199999960605055
8,65,1.2315000058151782
8,66,1.0322000016458333
8,67,1.1312999995425344
8,68,1.1460999958217144
8,69,1.0738999990280718
8,70,1.1304000072414055
8,71,1.037399997585453
8,72,1.0980999941239133
8,73,1.066299999365583
8,74,1.0074000019812956
8,75,1.1224999907426536
8,76,1.1577000113902614
8,77,1.2091000098735094
8,78,1.0023999930126593
8,79,1.2742999970214441
8,80,0.9939000010490417
8,81,1.0055000020656735
8,82,1.1507000017445534
8,83,1.0043999936897308
8,84,0.9954999986803159
8,85,1.005999991321005
8,86,1.0016000014729798
8,87,1.2457999982871115
8,88,1.0482000070624053
8,89,1.3103999954182655
8,90,0.9832000068854541
8,91,0.9731999889481813
8,92,1.005999991321005
8,93,1.03859999217093
8,94,1.2088999937986955
8,95,1.064700001734309
8,96,1.0566000128164887
8,97,1.1716000008163974
8,98,1.0137999925063923
8,99,1.2443000014172867
9,0,1.197000005049631
9,1,1.0362000029999763
9,2,1.0329000069759786
9,3,1.301900003454648
9,4,1.0188000014750287
9,5,1.0124999971594661
9,6,0.9815999947022647
9,7,1.125000009778887
9,8,1.0116000048583373
9,9,1.0024999937741086
9,10,1.2596999877132475
9,11,0.9799999970709905
9,12,1.0560999944573268
9,13,1.079800000297837
9,14,1.2234000023454428
9,15,0.9984000062104315
9,16,0.9664999961387366
9,17,1.1501999979373068
9,18,0.9907999919960275
9,19,1.023200005874969
9,20,1.012100008665584
9,21,1.0162999969907105
9,22,0.9722000104375184
9,23,1.1983000003965572
9,24,1.0124999971594661
9,25,1.0066999966511503
9,26,1.0096999903908
9,27,1.0218999959761277
9,28,1.0285999887855724
9,29,1.0261000134050846
9,30,1.5985000063665211
9,31,0.9991999977501109
9,32,1.2112999975215644
9,33,1.0277999972458929
9,34,1.029699997161515
9,35,1.0302000009687617
9,36,1.1457999935373664
9,37,1.0634000063873827
9,38,1.251100009540096
9,39,1.0805000056279823
9,40,1.2543999910121784
9,41,1.0040999914053828
9,42,1.06380000943318
9,43,1.0637999948812649
9,44,1.2187000102130696
9,45,1.0413999989395961
9,46,1.03270000545308
9,47,0.9999000030802563
9,48,1.002599994535558
9,49,1.1095999943790957
9,50,1.0399000020697713
9,51,1.2255000037839636
9,52,1.1492000048747286
9,53,1.017699993099086
9,54,1.220999998622574
9,55,1.1655999987851828
9,56,1.2458999990485609
9,57,0.9902000019792467
9,58,1.204100000904873
9,59,1.031499996315688
9,60,1.1373000015737489
9,61,0.9932999964803457
9,62,1.1885999992955476
9,63,1.0168000007979572
9,64,0.9833999938564375
9,65,1.2928999931318685
9,66,1.2547000078484416
9,67,1.0100999934365973
9,68,1.1555000091902912
9,69,1.0236999951303005
9,70,1.0099000064656138
9,71,0.9920000011334196
9,72,1.3251000054879114
9,73,1.0225000005448237
9,74,1.0957999911624938
9,75,1.0403000051155686
9,76,1.0421000042697415
9,77,1.1329999979352579
9,78,1.051800005370751
9,79,1.0390000097686425
9,80,1.1231000098632649
9,81,1.0301000002073124
9,82,1.12079999234993
9,83,1.057900008163415
9,84,1.0316999978385866
9,85,1.030600004014559
9,86,1.0043999936897308
9,87,1.0006000084104016
9,88,1.0365000052843243
9,89,0.9950000094249845
9,90,0.9908000065479428
9,91,1.0824000055436045
9,92,1.0503999947104603
9,93,1.0095999896293506
9,94,1.1265000066487119
9,95,1.0144999978365377
9,96,1.1249999952269718
9,97,1.2644999951589853
9,98,1.2210999993840232
9,99,1.0058000043500215
