set,step,latency_ms
3,59,0.5911000043852255
3,60,0.5516999954124913
3,61,0.7167000003391877
3,62,0.6065000052331015
3,63,0.5090000049676746
3,64,0.48580000293441117
3,65,0.5868000007467344
3,66,0.513100007083267
3,67,0.49199999193660915
3,68,0.48909999895840883
3,69,0.7865999941714108
3,70,0.5259000026853755
3,71,0.5605999904219061
3,72,0.8451000030618161
3,73,0.5119999987073243
3,74,0.51710000843741
3,75,0.8678000012878329
3,76,0.5010000022593886
3,77,0.5148000054759905
3,78,0.494399995659478
3,79,0.520200002938509
3,80,0.5139999993843958
3,81,0.5782999942312017
3,82,0.6610000127693638
3,83,0.9180000051856041
3,84,0.5431999888969585
3,85,0.6228999991435558
3,86,0.5950999911874533
3,87,0.6767000013496727
3,88,0.4881000058958307
3,89,0.9682000090833753
3,90,0.5594000103883445
3,91,0.5348999984562397
3,92,0.6210999999893829
3,93,0.490699996589683
3,94,0.6490000087069348
3,95,0.509400008013472
3,96,0.49510000098962337
3,97,0.4803000047104433
3,98,0.5750999989686534
3,99,0.5024999991292134
4,0,0.5572000081883743
4,1,0.5416000058175996
4,2,0.5469999887282029
4,3,0.5247999943094328
4,4,0.8062999986577779
4,5,0.5282999918563291
4,6,0.5149000062374398
4,7,0.5105000018374994
4,8,0.5796999903395772
4,9,0.5327000108081847
4,10,0.5091999919386581
4,11,0.4805999924428761
4,12,0.4704000020865351
4,13,0.5949999904260039
4,14,0.4938999918522313
4,15,0.49399999261368066
4,16,0.5031000036979094
4,17,0.5972000071778893
4,18,0.5701000045519322
4,19,0.49089999811258167
4,20,0.47449998965021223
4,21,0.8631999953649938
4,22,0.5821999948238954
4,23,0.4800999886356294
4,24,0.4749000072479248
4,25,0.5399000074248761
4,26,0.4837000014958903
4,27,0.5219000013312325
4,28,0.4962999955751002
4,29,0.48010000318754464
4,30,0.4726000042865053
4,31,0.5100999987917021
4,32,0.483600000734441
4,33,0.5100999987917021
4,34,0.49930000386666507
4,35,0.48689999675843865
4,36,0.4704000020865351
4,37,0.4680999991251156
4,38,0.4560000088531524
4,39,0.5824999971082434
4,40,0.47840000479482114
4,41,0.49840001156553626
4,42,0.5016000068280846
4,43,0.4918000049656257
4,44,0.5256000004010275
4,45,0.483900003018789
4,46,0.5042999982833862
4,47,0.6443000020226464
4,48,0.5424999981187284
4,49,0.5291999987093732
4,50,0.5096000095363706
4,51,0.5400999943958595
4,52,0.49700000090524554
4,53,0.47300000733230263
4,54,0.5146999901626259
4,55,0.5232000112300739
4,56,0.4881000058958307
4,57,0.46570000995416194
4,58,0.48660000902600586
4,59,0.5105000018374994
4,60,0.5119999987073243
4,61,0.5234000127529725
4,62,0.4828999954042956
4,63,0.46860000293236226
4,64,0.5831999878864735
4,65,0.4721000004792586
4,66,0.6665999972028658
4,67,0.46779999684076756
4,68,0.46779999684076756
4,69,0.5373999883886427
4,70,0.5124999879626557
4,71,0.5273999995552003
4,72,0.46519999159500003
4,73,0.4621999978553504
4,74,0.5871999892406166
4,75,0.47220000124070793
4,76,0.46859998838044703
4,77,0.4791999963345006
4,78,0.4825000069104135
4,79,0.47509999421890825
4,80,0.5544000014197081
4,81,0.5342999938875437
4,82,0.4903000080958009
4,83,0.48719999904278666
4,84,0.47450000420212746
4,85,0.4985999985365197
4,86,0.526999996509403
4,87,0.4850999976042658
4,88,0.4724999889731407
4,89,0.5043999990448356
4,90,0.5339000053936616
4,91,0.524200004292652
4,92,0.48659999447409064
4,93,0.46720000682398677
4,94,0.486999997519888
4,95,0.4957999917678535
4,96,0.49109999963548034
4,97,0.4604999994626269
4,98,0.49760000547394156
4,99,0.4718999989563599
5,0,0.5437999934656546
5,1,0.49429999489802867
5,2,0.556500002858229
5,3,0.5625999910989776
5,4,0.5340000061551109
5,5,0.5327000108081847
5,6,0.5087000026833266
5,7,0.5290999979479238
5,8,0.6905999907758087
5,9,0.47199999971780926
5,10,0.5617999995592982
5,11,0.5137999978614971
5,12,0.5429000011645257
5,13,0.4948999994667247
5,14,0.4597999941324815
5,15,0.4751999949803576
5,16,0.5963000003248453
5,17,0.47530001029372215
5,18,0.5018999945605174
5,19,0.5059999966761097
5,20,0.47890000860206783
5,21,0.541199988219887
5,22,0.5152000085217878
5,23,0.4774999979417771
5,24,0.47730001097079366
5,25,0.4837000014958903
5,26,0.5256000004010275
5,27,0.49590000708121806
5,28,0.46969999675638974
5,29,0.48239999159704894
5,30,0.5006999999750406
5,31,0.48299999616574496
5,32,0.5090999911772087
5,33,0.5061999981990084
5,34,0.47559999802615494
5,35,0.5221000028541312
5,36,0.5193999968469143
5,37,0.487900004372932
5,38,0.5756000027759001
5,39,0.4853999998886138
5,40,0.49670001317281276
5,41,0.5107000033603981
5,42,0.4997999931219965
5,43,0.5458000086946413
5,44,0.6022000015946105
5,45,0.4976999916834757
5,46,0.5080999981146306
5,47,0.48770000285003334
5,48,0.4844999930355698
5,49,0.48499999684281647
5,50,0.49020000733435154
5,51,0.5214999982854351
5,52,0.5055999936303124
5,53,0.4704000020865351
5,54,0.525799987372011
5,55,0.5098000110592693
5,56,0.4822000046260655
5,57,0.5833999894093722
5,58,0.49920000310521573
5,59,0.527600001078099
5,60,0.5148000054759905
5,61,0.4752999957418069
5,62,0.5187000060686842
5,63,0.5269000102998689
5,64,0.4915000026812777
5,65,0.48659999447409064
5,66,0.48740000056568533
5,67,0.6223999953363091
5,68,0.4862999921897426
5,69,0.49279999802820385
5,70,0.5196999991312623
5,71,0.5324000085238367
5,72,0.6851999933132902
5,73,0.5076000088592991
5,74,0.4793999978573993
5,75,0.5060999974375591
5,76,0.46359999396372586
5,77,0.4709000058937818
5,78,0.5034000059822574
5,79,0.49789999320637435
5,80,0.47449998965021223
5,81,0.5025999998906627
5,82,0.5545000021811575
5,83,0.4800000024260953
5,84,0.4631000047083944
5,85,0.49190000572707504
5,86,0.5249999958323315
5,87,0.5066000012448058
5,88,0.5066000012448058
5,89,0.5456999933812767
5,90,0.537499989150092
5,91,0.5143000016687438
5,92,0.5151999939698726
5,93,0.5301000055624172
5,94,0.49730000318959355
5,95,0.5116000102134421
5,96,0.6738000083714724
5,97,0.5292999994708225
5,98,0.5869000015081838
5,99,0.49530000251252204
6,0,0.5259000026853755
6,1,0.5620000010821968
6,2,0.5425999988801777
6,3,0.5459999956656247
6,4,0.6147999956738204
6,5,0.49819999549072236
6,6,0.5529000045498833
6,7,0.5732999998144805
6,8,0.5352000007405877
6,9,0.4952000017510727
6,10,0.6327000010060146
6,11,0.4741000011563301
6,12,0.4619999963324517
6,13,0.5691999976988882
6,14,0.6403999868780375
6,15,0.45930000487715006
6,16,0.4853999998886138
6,17,0.4938000056426972
6,18,0.48830000741872936
6,19,0.4799999878741801
6,20,0.5283999926177785
6,21,0.6847999902674928
6,22,0.534399994648993
6,23,0.5362000083550811
6,24,0.5257000011624768
6,25,0.46490000386256725
6,26,0.48319999768864363
6,27,0.7441999914590269
6,28,0.5131999932928011
6,29,0.6341999978758395
6,30,0.4664000007323921
6,31,0.47479999193456024
6,32,0.5175999976927415
6,33,0.4763000033563003
6,34,0.5002999969292432
6,35,0.49560000479687005
6,36,0.541199988219887
6,37,0.6790000043110922
6,38,0.5575999966822565
6,39,0.5038999952375889
6,40,0.5147999909240752
6,41,0.5283999926177785
6,42,0.567900002351962
6,43,0.5240000027697533
6,44,0.5094999942230061
6,45,0.6290000019362196
6,46,0.6927999929757789
6,47,0.600500003201887
6,48,0.6193999870447442
6,49,0.6053999968571588
6,50,0.5596999981207773
6,51,0.5419000081019476
6,52,0.5985000025248155
6,53,0.545499991858378
6,54,0.5813000025227666
6,55,0.5803000094601884
6,56,0.5766999965999275
6,57,0.5365999968489632
6,58,0.6199999916134402
6,59,0.5424999981187284
6,60,0.6372000061674044
6,61,0.562399989576079
6,62,0.49259999650530517
6,63,0.5701000045519322
6,64,0.4638999962480739
6,65,0.6517000001622364
6,66,0.48550000065006316
6,67,0.49160000344272703
6,68,0.5088000034447759
6,69,0.4665000014938414
6,70,0.49569999100640416
6,71,0.5309000116540119
6,72,0.5296000017551705
6,73,0.4797000001417473
6,74,0.520500005222857
6,75,0.5069999897386879
6,76,0.48659999447409064
6,77,0.6518000009236857
6,78,0.48499999684281647
6,79,0.5044999998062849
6,80,0.5600000004051253
6,81,0.5169000069145113
6,82,0.5019999953219667
6,83,0.58230001013726
6,84,0.6095999997342005
6,85,0.524200004292652
6,86,0.4893000004813075
6,87,0.4726000042865053
6,88,0.5213999975239858
6,89,0.48349999997299165
6,90,0.46629999997094274
6,91,0.5005000130040571
6,92,0.49560000479687005
6,93,0.49310000031255186
6,94,0.6763000128557906
6,95,0.4676999960793182
6,96,0.6573999999091029
6,97,0.5047000013291836
6,98,0.49569999100640416
6,99,0.48269999388139695
7,0,0.5167000053916126
7,1,0.5687999946530908
7,2,0.5268000095384195
7,3,0.5238000012468547
7,4,0.5015000060666353
7,5,0.46540000766981393
7,6,0.4591999895637855
7,7,0.5025999998906627
7,8,0.5206000059843063
7,9,0.5072999920230359
7,10,0.5468000017572194
7,11,0.49429999489802867
7,12,0.4881999921053648
7,13,0.45229999523144215
7,14,0.48889999743551016
7,15,0.4718999989563599
7,16,0.47280000580940396
7,17,0.4963999963365495
7,18,0.4886999959126115
7,19,0.4599999956553802
7,20,0.6203000084497035
7,21,0.526399991940707
7,22,0.4583000118145719
7,23,0.45479999971576035
7,24,0.5007999861845747
7,25,0.5131999932928011
7,26,0.4715999966720119
7,27,0.4928999987896532
7,28,0.5295000009937212
7,29,0.48319999768864363
7,30,0.5363000091165304
7,31,0.48160000005736947
7,32,0.4912000003969297
7,33,0.47139999514911324
7,34,0.48659999447409064
7,35,0.4901999927824363
7,36,0.48689999675843865
7,37,0.4822000046260655
7,38,0.5401000089477748
7,39,0.4884999943897128
7,40,0.6419999990612268
7,41,0.4805999924428761
7,42,0.4613999917637557
7,43,0.47559999802615494
7,44,0.49140000191982836
7,45,0.4785999917658046
7,46,0.5068000027677044
7,47,0.4862999921897426
7,48,0.490399994305335
7,49,0.6855999963590875
7,50,0.5070000042906031
7,51,0.563900000997819
7,52,0.6188999977894127
7,53,0.5432000034488738
7,54,0.49369999032933265
7,55,0.5066000012448058
7,56,0.5438999942271039
7,57,0.4999000084353611
7,58,0.4741000011563301
7,59,0.49080001190304756
7,60,0.47330000961665064
7,61,0.47879999328870326
7,62,0.4853999998886138
7,63,0.487600002088584
7,64,0.4858999891439453
7,65,0.5074999935459346
7,66,0.4673999937949702
7,67,0.6518000009236857
7,68,0.49050000961869955
7,69,0.4724000027636066
7,70,0.49170000420417637
7,71,0.5203000036999583
7,72,0.48019998939707875
7,73,0.5035000067437068
7,74,0.5203000036999583
7,75,0.48210000386461616
7,76,0.4800000024260953
7,77,0.4741000011563301
7,78,0.505499992868863
7,79,0.49109999963548034
7,80,0.4828999954042956
7,81,0.6258999928832054
7,82,0.6965999928070232
7,83,0.4980000085197389
7,84,0.5068000027677044
7,85,0.5031000036979094
7,86,0.47729999641887844
7,87,0.4952000017510727
7,88,0.4727000050479546
7,89,0.4852999991271645
7,90,0.5183000030228868
7,91,0.5216999998083338
7,92,0.48689999675843865
7,93,0.5550000059884042
7,94,0.484200005303137
7,95,0.46740000834688544
7,96,0.47400000039488077
7,97,0.48990000505000353
7,98,0.48060000699479133
7,99,0.4619999963324517
8,0,0.5277000018395483
8,1,0.5151000077603385
8,2,0.5340000061551109
8,3,0.5361999938031659
8,4,0.5385999975260347
8,5,0.6102999905124307
8,6,0.4881000058958307
8,7,0.46150000707712024
8,8,0.5275000003166497
8,9,0.5163000023458153
8,10,0.5050000036135316
8,11,0.5447000003186986
8,12,0.498099994729273
8,13,0.4813999985344708
8,14,0.5506999877979979
8,15,0.45849999878555536
8,16,0.47790000098757446
8,17,0.4985999985365197
8,18,0.47759999870322645
8,19,0.49020000733435154
8,20,0.5345999961718917
8,21,0.4602999979397282
8,22,0.44580000394489616
8,23,0.43729999742936343
8,24,0.5233999982010573
8,25,0.46880000445526093
8,26,0.45279999903868884
8,27,0.4903000080958009
8,28,0.5508999893208966
8,29,0.48460000834893435
8,30,0.4820999893127009
8,31,0.5295000009937212
8,32,0.48719999904278666
8,33,0.46940000902395695
8,34,0.4912000003969297
8,35,0.4917999904137105
8,36,0.5049000028520823
8,37,0.4773999971803278
8,38,0.5307000101311132
8,39,0.4932000010740012
8,40,0.4678999976022169
8,41,0.49169998965226114
8,42,0.5256000004010275
8,43,0.4820000031031668
8,44,0.4791000101249665
8,45,0.49000000581145287
8,46,0.5404999974416569
8,47,0.5701000045519322
8,48,0.5502999993041158
8,49,0.5216999998083338
8,50,0.5560999998124316
8,51,0.49739998939912766
8,52,0.5811000009998679
8,53,0.5127000040374696
8,54,0.5129999917699024
8,55,0.5295000009937212
8,56,0.49589999252930284
8,57,0.47750001249369234
8,58,0.49059999582823366
8,59,0.4613999917637557
8,60,0.5018999945605174
8,61,0.535300001502037
8,62,0.4845999937970191
8,63,0.5027000006521121
8,64,0.48630000674165785
8,65,0.5091999919386581
8,66,0.48319999768864363
8,67,0.522699992870912
8,68,0.5418999935500324
8,69,0.48400000378023833
8,70,0.5103000003146008
8,71,0.49220000801142305
8,72,0.4988000000594184
8,73,0.490399994305335
8,74,0.5329999985406175
8,75,0.4734999965876341
8,76,0.4969000001437962
8,77,0.484500007587485
8,78,0.4996000061510131
8,79,0.4786999925272539
8,80,0.46890000521671027
8,81,0.4850999976042658
8,82,0.5091999919386581
8,83,0.49679999938234687
8,84,0.4769999941345304
8,85,0.5273999995552003
8,86,0.49679999938234687
8,87,0.5210999952396378
8,88,0.5257000011624768
8,89,0.48319999768864363
8,90,0.5027000006521121
8,91,0.523599999723956
8,92,0.5020000098738819
8,93,0.46999999904073775
8,94,0.49259999650530517
8,95,0.46239999937824905
8,96,0.4971000016666949
8,97,0.49810000928118825
8,98,0.4737999988719821
8,99,0.4825999931199476
9,0,0.5304999940562993
9,1,0.5318000039551407
9,2,0.5041999975219369
9,3,0.516200001584366
9,4,0.5336999893188477
9,5,0.4955999902449548
9,6,0.4743999888887629
9,7,0.6565999938175082
9,8,0.5131999932928011
9,9,0.5278999888105318
9,10,0.5240000027697533
9,11,0.477400011732243
9,12,0.4788999940501526
9,13,0.5252999981166795
9,14,0.4704000020865351
9,15,0.5414000042947009
9,16,0.6725999992340803
9,17,0.5496000085258856
9,18,0.5662000039592385
9,19,0.7938999915495515
9,20,0.5035000067437068
9,21,0.516800006153062
9,22,0.48990000505000353
9,23,0.5053999921074137
9,24,0.5044999998062849
9,25,0.4710999928647652
9,26,0.4887000104645267
9,27,0.48439999227412045
9,28,0.5317000031936914
9,29,0.48349999997299165
9,30,0.4879999905824661
9,31,0.5433000042103231
9,32,0.5034999921917915
9,33,0.49089999811258167
9,34,0.5518999969353899
9,35,0.48630000674165785
9,36,0.4904999950667843
9,37,0.5008000007364899
9,38,0.4923999949824065
9,39,0.4650000046240166
9,40,0.5077000096207485
9,41,0.4803000047104433
9,42,0.4912000003969297
9,43,0.5388999998103827
9,44,0.47810000251047313
9,45,0.4977000062353909
9,46,0.4822000046260655
9,47,0.6893999961903319
9,48,0.5125999887241051
9,49,0.4887999966740608
9,50,0.4932000010740012
9,51,0.48579998838249594
9,52,0.4864999937126413
9,53,0.5166000046301633
9,54,0.4681999998865649
9,55,0.519599998369813
9,56,0.5448000010801479
9,57,0.5477999948197976
9,58,0.5123000009916723
9,59,0.7763000030536205
9,60,0.5541999998968095
9,61,0.5472000048030168
9,62,0.5226000066613778
9,63,0.5538999976124614
9,64,0.5496999947354198
9,65,0.4972999886376783
9,66,0.4870999982813373
9,67,0.4773999971803278
9,68,0.5044999998062849
9,69,0.4958000063197687
9,70,0.5164000031072646
9,71,0.49479999870527536
9,72,0.5131999932928011
9,73,0.49190000572707504
9,74,0.5232000112300739
9,75,0.5161000008229166
9,76,0.5353999877115712
9,77,0.47620000259485096
9,78,0.4773999971803278
9,79,1.2491000088630244
9,80,0.49360000411979854
9,81,0.5080000119050965
9,82,0.491300001158379
9,83,0.4766999918501824
9,84,0.48410000454168767
9,85,0.49649999709799886
9,86,0.6064000044716522
9,87,0.5062000127509236
9,88,0.4862999921897426
9,89,0.5269000102998689
9,90,0.5035999929532409
9,91,0.4918999911751598
9,92,0.48740000056568533
9,93,0.4837000014958903
9,94,0.5187000060686842
9,95,0.5442999972729012
9,96,0.5721999914385378
9,97,0.5207999929552898
9,98,0.5527000030269846
9,99,0.5436000064946711
