episode,step,time,exo_action,exo_torque,jpos,jvel,mlen,act,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,ctrl
3,30,0.6,[1.],1.0,[2.2587],[0.48],[15.5616  0.2642  0.1741  0.1641  0.2743  0.2093  0.0861],[0.0077 0.0072 0.0799 0.6367 0.1293 0.7212],7.147094524913773,54.921726200201675,True,[0.0413],[0.0069 0.0011 0.0633 0.5756 0.0817 0.6636],[0.0066 0.7185 0.6652 0.1061 0.4197 0.2853],[0.9865 0.2803 0.2715 0.3183 0.4986 0.0512],0.401083230791379,0.8105246514863677,2.1343949840224883,[1.     0.0069 0.0011 0.0633 0.5756 0.0817 0.6636]
3,31,0.62,[1.],1.0,[2.2699],[0.6198],[15.6383  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0087 0.0065 0.0796 0.6009 0.1208 0.681 ],7.203450917330252,62.125177117531926,True,[0.0301],[0.0088 0.001  0.0774 0.5128 0.073  0.5914],[0.0047 0.7187 0.6511 0.1689 0.4285 0.3573],[0.9865 0.2803 0.2715 0.3183 0.4985 0.0513],0.4010711831665506,0.8105246514863677,2.1343949840224883,"[1.0000e+00 8.7968e-03 9.8873e-04 7.7376e-02 5.1275e-01 7.2985e-02
 5.9143e-01]"
3,32,0.64,[0.9573],0.95725816,[2.2737],[-0.0061],[15.6645  0.2644  0.1743  0.1644  0.2738  0.2088  0.0858],[0.0111 0.0059 0.0907 0.5572 0.1124 0.6281],7.263652340310448,69.38882945784238,True,[0.0263],[0.0115 0.0009 0.0935 0.4438 0.0637 0.5034],[0.002  0.7189 0.6349 0.2378 0.4379 0.4452],[0.9865 0.2802 0.2716 0.3184 0.4983 0.0514],0.40105525204757614,0.8105246514863677,2.1343949840224883,"[9.5726e-01 1.1504e-02 9.0180e-04 9.3488e-02 4.4384e-01 6.3728e-02
 5.0339e-01]"
3,33,0.66,[1.],1.0,[2.2724],[-0.0812],[15.6556  0.2644  0.1743  0.1643  0.2738  0.2089  0.0858],[0.011  0.0053 0.089  0.6199 0.1051 0.6684],7.204049826590941,76.59287928443332,True,[0.0276],[0.0099 0.0008 0.0782 0.6816 0.0619 0.7117],[0.0038 0.7191 0.6503 0.     0.4399 0.2368],[0.9862 0.2801 0.2715 0.3184 0.4982 0.0515],0.40099336758095644,0.8105246514863677,2.1343949840224883,"[1.0000e+00 9.9279e-03 8.1415e-04 7.8199e-02 6.8157e-01 6.1857e-02
 7.1174e-01]"
3,34,0.68,[1.],1.0,[2.271],[-0.058],[15.6459  0.2644  0.1743  0.1643  0.2739  0.2089  0.0859],[0.0108 0.0048 0.0869 0.6091 0.0986 0.6567],7.216538167799411,83.80941745223274,True,[0.029],[0.009  0.0007 0.074  0.5825 0.0594 0.6292],[0.005  0.7192 0.6545 0.099  0.4425 0.3192],[0.986  0.28   0.2714 0.3185 0.4981 0.0516],0.4009272283244944,0.8105246514863677,2.1343949840224883,"[1.0000e+00 9.0450e-03 7.4850e-04 7.4020e-02 5.8252e-01 5.9433e-02
 6.2919e-01]"
3,35,0.7000000000000001,[1.],1.0,[2.2701],[-0.0317],[15.64    0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0105 0.0044 0.0846 0.5992 0.0929 0.6458],7.228565119262863,91.0379825714956,True,[0.0299],[0.0082 0.0007 0.07   0.5741 0.0582 0.6199],[0.0061 0.7194 0.6587 0.1074 0.4439 0.3284],[0.9857 0.2799 0.2714 0.3185 0.498  0.0517],0.40085535769398634,0.8105246514863677,2.1343949840224883,"[1.0000e+00 8.2379e-03 6.9932e-04 6.9968e-02 5.7408e-01 5.8188e-02
 6.1995e-01]"
3,36,0.72,[1.],1.0,[2.2697],[-0.0153],[15.637   0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0101 0.004  0.0821 0.5983 0.0879 0.639 ],7.233312335172737,98.27129490666834,True,[0.0303],[0.0075 0.0007 0.0664 0.5962 0.0576 0.6227],[0.007  0.7195 0.6622 0.0852 0.4446 0.3255],[0.9854 0.2799 0.2713 0.3186 0.4978 0.0518],0.4008000641112892,0.8105246514863677,2.1343949840224883,"[1.0000e+00 7.5382e-03 6.6248e-04 6.6440e-02 5.9620e-01 5.7560e-02
 6.2272e-01]"
3,37,0.74,[1.],1.0,[2.2695],[-0.0051],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0098 0.0037 0.0797 0.595  0.0837 0.6345],7.23823386555295,105.5095287722213,True,[0.0305],[0.007  0.0006 0.0643 0.5866 0.0571 0.6237],[0.0079 0.7196 0.6644 0.0948 0.4452 0.3244],[0.9851 0.2798 0.2713 0.3186 0.4977 0.0519],0.4007305302712152,0.8105246514863677,2.1343949840224883,"[1.0000e+00 6.9889e-03 6.3488e-04 6.4301e-02 5.8660e-01 5.7068e-02
 6.2370e-01]"
3,38,0.76,[1.],1.0,[2.2695],[-0.0004],[15.6355  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0094 0.0034 0.0774 0.5923 0.08   0.6313],7.242131130924591,112.75165990314589,True,[0.0305],[6.5492e-03 6.1420e-04 6.2922e-02 5.8530e-01 5.6687e-02 6.2353e-01],[0.0086 0.7197 0.6659 0.0961 0.4457 0.3245],[0.9849 0.2797 0.2712 0.3186 0.4976 0.052 ],0.4006582385765553,0.8105246514863677,2.1343949840224883,"[1.0000e+00 6.5492e-03 6.1420e-04 6.2922e-02 5.8530e-01 5.6687e-02
 6.2353e-01]"
3,39,0.78,[1.],1.0,[2.2695],[0.0006],[15.6355  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.009  0.0031 0.0753 0.5913 0.0768 0.6291],7.244390304229866,119.99605020737576,True,[0.0305],[6.1978e-03 5.9870e-04 6.2102e-02 5.8875e-01 5.6372e-02 6.2391e-01],[0.0092 0.7198 0.6668 0.0925 0.4462 0.324 ],[0.9846 0.2796 0.2711 0.3187 0.4974 0.0521],0.40060315837994054,0.8105246514863677,2.1343949840224883,"[1.0000e+00 6.1978e-03 5.9870e-04 6.2102e-02 5.8875e-01 5.6372e-02
 6.2391e-01]"
3,40,0.8,[1.],1.0,[2.2695],[0.0004],[15.6356  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0087 0.0029 0.0735 0.5902 0.074  0.6276],7.246309494605614,127.24235970198137,True,[0.0305],[5.9221e-03 5.8709e-04 6.1796e-02 5.8733e-01 5.6079e-02 6.2376e-01],[0.0098 0.7199 0.6671 0.0939 0.4466 0.324 ],[0.9843 0.2796 0.2711 0.3187 0.4973 0.0522],0.40053086123446535,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.9221e-03 5.8709e-04 6.1796e-02 5.8733e-01 5.6079e-02
 6.2376e-01]"
3,41,0.8200000000000001,[1.],1.0,[2.2695],[0.0002],[15.6356  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0083 0.0027 0.0719 0.5895 0.0716 0.6267],7.247526833236118,134.4898865352175,True,[0.0305],[5.7031e-03 5.7839e-04 6.1806e-02 5.8779e-01 5.5823e-02 6.2443e-01],[0.0103 0.7199 0.6671 0.0934 0.447  0.3232],[0.984  0.2795 0.2711 0.3189 0.4972 0.0523],0.40048848321020025,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.7031e-03 5.7839e-04 6.1806e-02 5.8779e-01 5.5823e-02
 6.2443e-01]"
3,42,0.84,[1.],1.0,[2.2695],[8.3105e-05],[15.6356  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.008  0.0025 0.0707 0.5891 0.0694 0.6259],7.248455067336561,141.73834160255404,True,[0.0305],[5.5303e-03 5.7187e-04 6.2685e-02 5.8796e-01 5.5591e-02 6.2410e-01],[0.0107 0.72   0.6662 0.0931 0.4474 0.3235],[0.9838 0.2794 0.2711 0.319  0.497  0.0524],0.4004437052290541,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.5303e-03 5.7187e-04 6.2685e-02 5.8796e-01 5.5591e-02
 6.2410e-01]"
3,43,0.86,[1.],1.0,[2.2695],[6.3608e-05],[15.6356  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0077 0.0023 0.0697 0.5889 0.0676 0.6255],7.248999602664417,148.98734120521846,True,[0.0305],[5.3941e-03 5.6699e-04 6.3313e-02 5.8847e-01 5.5382e-02 6.2446e-01],[0.0111 0.7201 0.6656 0.0925 0.4477 0.323 ],[0.9835 0.2793 0.2711 0.3191 0.4969 0.0525],0.4004014021724396,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.3941e-03 5.6699e-04 6.3313e-02 5.8847e-01 5.5382e-02
 6.2446e-01]"
3,44,0.88,[1.],1.0,[2.2695],[5.9841e-05],[15.6356  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0075 0.0022 0.069  0.5887 0.0659 0.6251],7.249471928424469,156.23681313364293,True,[0.0305],[5.2875e-03 5.6332e-04 6.3963e-02 5.8826e-01 5.5191e-02 6.2429e-01],[0.0115 0.7202 0.6649 0.0927 0.448  0.3231],[0.9832 0.2792 0.2711 0.3191 0.4968 0.0526],0.4003418075976477,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.2875e-03 5.6332e-04 6.3963e-02 5.8826e-01 5.5191e-02
 6.2429e-01]"
3,45,0.9,[1.],1.0,[2.2695],[5.4578e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0072 0.002  0.0684 0.5889 0.0645 0.6251],7.249555748792031,163.48636888243496,True,[0.0305],[5.2036e-03 5.6058e-04 6.4467e-02 5.8907e-01 5.5021e-02 6.2486e-01],[0.0119 0.7203 0.6644 0.0917 0.4483 0.3224],[0.9829 0.2792 0.2711 0.3192 0.4967 0.0528],0.400299584002002,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.2036e-03 5.6058e-04 6.4467e-02 5.8907e-01 5.5021e-02
 6.2486e-01]"
3,46,0.92,[1.],1.0,[2.2695],[4.7104e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.007  0.0019 0.0679 0.5888 0.0632 0.6249],7.249791317975279,170.73616020041024,True,[0.0305],[5.1391e-03 5.5852e-04 6.5056e-02 5.8861e-01 5.4863e-02 6.2460e-01],[0.0122 0.7204 0.6638 0.0922 0.4486 0.3226],[0.9827 0.2791 0.2711 0.3192 0.4965 0.0529],0.4002400676910179,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.1391e-03 5.5852e-04 6.5056e-02 5.8861e-01 5.4863e-02
 6.2460e-01]"
3,47,0.9400000000000001,[1.],1.0,[2.2695],[3.9788e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0068 0.0018 0.0676 0.589  0.0621 0.625 ],7.249692170826588,177.98585237123683,True,[0.0305],[5.0880e-03 5.5698e-04 6.5407e-02 5.8927e-01 5.4726e-02 6.2513e-01],[0.0125 0.7204 0.6635 0.0914 0.4489 0.3219],[0.9824 0.279  0.2711 0.3193 0.4964 0.053 ],0.4001979282314278,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.0880e-03 5.5698e-04 6.5407e-02 5.8927e-01 5.4726e-02
 6.2513e-01]"
3,48,0.96,[1.],1.0,[2.2695],[3.3361e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0066 0.0017 0.0674 0.589  0.0611 0.625 ],7.249810177482371,185.2356625487192,True,[0.0305],[5.0492e-03 5.5583e-04 6.5878e-02 5.8892e-01 5.4599e-02 6.2489e-01],[0.0128 0.7205 0.663  0.0917 0.4491 0.322 ],[0.9821 0.2789 0.2711 0.3193 0.4963 0.0531],0.40013847212144044,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.0492e-03 5.5583e-04 6.5878e-02 5.8892e-01 5.4599e-02
 6.2489e-01]"
3,49,0.98,[1.],1.0,[2.2695],[2.8108e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0064 0.0016 0.0672 0.5894 0.0603 0.6252],7.249499429634153,192.48516197835335,True,[0.0305],[5.0182e-03 5.5496e-04 6.6118e-02 5.8980e-01 5.4491e-02 6.2548e-01],[0.0132 0.7206 0.6627 0.0908 0.4494 0.3213],[0.9818 0.2788 0.2712 0.3194 0.4961 0.0532],0.4000964106916502,0.8105246514863677,2.1343949840224883,"[1.0000e+00 5.0182e-03 5.5496e-04 6.6118e-02 5.8980e-01 5.4491e-02
 6.2548e-01]"
3,50,1.0,[1.],1.0,[2.2695],[2.3465e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0062 0.0016 0.0671 0.5894 0.0595 0.6252],7.249576053841329,199.73473803219468,True,[0.0305],[4.9958e-03 5.5432e-04 6.6565e-02 5.8927e-01 5.4388e-02 6.2521e-01],[0.0135 0.7207 0.6623 0.0913 0.4496 0.3215],[0.9815 0.2788 0.2712 0.3195 0.496  0.0533],0.40003702356360354,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9958e-03 5.5432e-04 6.6565e-02 5.8927e-01 5.4388e-02
 6.2521e-01]"
3,51,1.02,[1.],1.0,[2.2695],[1.9694e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0061 0.0015 0.0671 0.5897 0.0588 0.6255],7.249259813849353,206.98399784604405,True,[0.0305],[4.9774e-03 5.5383e-04 6.6694e-02 5.9004e-01 5.4303e-02 6.2579e-01],[0.0137 0.7208 0.6621 0.0904 0.4498 0.3208],[0.9813 0.2787 0.2712 0.3196 0.4959 0.0534],0.3999950406759985,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9774e-03 5.5383e-04 6.6694e-02 5.9004e-01 5.4303e-02
 6.2579e-01]"
3,52,1.04,[1.],1.0,[2.2695],[1.6397e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.006  0.0015 0.0671 0.5897 0.0582 0.6255],7.249304115354488,214.23330196139852,True,[0.0305],[4.9646e-03 5.5347e-04 6.7045e-02 5.8961e-01 5.4223e-02 6.2552e-01],[0.014  0.7208 0.6618 0.0908 0.45   0.321 ],[0.981  0.2786 0.2712 0.3196 0.4957 0.0535],0.3999357103504979,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9646e-03 5.5347e-04 6.7045e-02 5.8961e-01 5.4223e-02
 6.2552e-01]"
3,53,1.06,[1.],1.0,[2.2695],[1.3019e-05],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0058 0.0014 0.0671 0.5901 0.0577 0.6258],7.248937692468701,221.48223965386723,True,[0.0305],[4.9537e-03 5.5319e-04 6.7120e-02 5.9047e-01 5.4158e-02 6.2609e-01],[0.0143 0.7209 0.6617 0.0898 0.4502 0.3203],[0.9807 0.2785 0.2712 0.3197 0.4956 0.0536],0.39989380130267166,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9537e-03 5.5319e-04 6.7120e-02 5.9047e-01 5.4158e-02
 6.2609e-01]"
3,54,1.08,[1.],1.0,[2.2695],[7.208e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0057 0.0014 0.0674 0.5901 0.0572 0.6258],7.248948931267519,228.73118858513473,True,[0.0305],[4.9470e-03 5.5299e-04 6.7423e-02 5.8998e-01 5.4094e-02 6.2584e-01],[0.0146 0.721  0.6614 0.0903 0.4504 0.3205],[0.9804 0.2785 0.2712 0.3197 0.4955 0.0537],0.399834530204975,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9470e-03 5.5299e-04 6.7423e-02 5.8998e-01 5.4094e-02
 6.2584e-01]"
3,55,1.1,[1.],1.0,[2.2695],[6.7334e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0057 0.0013 0.0674 0.5907 0.0568 0.6263],7.248302605235661,235.9794911903704,True,[0.0305],[4.9407e-03 5.5283e-04 6.7398e-02 5.9140e-01 5.4048e-02 6.2677e-01],[0.0149 0.7211 0.6615 0.0888 0.4506 0.3194],[0.9802 0.2784 0.2711 0.3198 0.4954 0.0538],0.3997800323747303,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9407e-03 5.5283e-04 6.7398e-02 5.9140e-01 5.4048e-02
 6.2677e-01]"
3,56,1.12,[1.],1.0,[2.2695],[2.6617e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0056 0.0013 0.0677 0.5906 0.0565 0.6263],7.248352514771909,243.2278437051423,True,[0.0305],[4.9395e-03 5.5272e-04 6.7809e-02 5.9039e-01 5.3991e-02 6.2629e-01],[0.0152 0.7212 0.661  0.0898 0.4508 0.3198],[0.9799 0.2783 0.2712 0.3198 0.4952 0.0539],0.3997208447873917,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9395e-03 5.5272e-04 6.7809e-02 5.9039e-01 5.3991e-02
 6.2629e-01]"
3,57,1.1400000000000001,[1.],1.0,[2.2695],[3.6253e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0055 0.0012 0.0678 0.5911 0.0561 0.6267],7.247907966123918,250.4757516712662,True,[0.0305],[4.9371e-03 5.5268e-04 6.7754e-02 5.9148e-01 5.3954e-02 6.2703e-01],[0.0154 0.7212 0.6611 0.0886 0.4509 0.3189],[0.9796 0.2783 0.2711 0.3199 0.4951 0.054 ],0.39967942207547763,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9371e-03 5.5268e-04 6.7754e-02 5.9148e-01 5.3954e-02
 6.2703e-01]"
3,58,1.16,[1.],1.0,[2.2695],[3.5991e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0054 0.0012 0.0679 0.591  0.0559 0.6266],7.247965734906074,257.7237174061723,True,[0.0305],[4.9413e-03 5.5268e-04 6.7942e-02 5.9076e-01 5.3912e-02 6.2663e-01],[0.0154 0.7212 0.6609 0.0893 0.4511 0.3192],[0.9796 0.2783 0.2711 0.32   0.495  0.0541],0.39967900657243166,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9413e-03 5.5268e-04 6.7942e-02 5.9076e-01 5.3912e-02
 6.2663e-01]"
3,59,1.18,[1.],1.0,[2.2695],[4.5512e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0054 0.0012 0.0679 0.5912 0.0556 0.6268],7.247727875455439,264.9714452816277,True,[0.0305],[4.9395e-03 5.5268e-04 6.7915e-02 5.9143e-01 5.3883e-02 6.2705e-01],[0.0157 0.7212 0.661  0.0885 0.4513 0.3187],[0.9793 0.2783 0.271  0.3201 0.4948 0.0542],0.39963763450288026,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9395e-03 5.5268e-04 6.7915e-02 5.9143e-01 5.3883e-02
 6.2705e-01]"
3,60,1.2,[1.],1.0,[2.2695],[3.4634e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0053 0.0012 0.068  0.5911 0.0554 0.6268],7.247773211110188,272.2192184927379,True,[0.0305],[4.9409e-03 5.5268e-04 6.8063e-02 5.9100e-01 5.3852e-02 6.2680e-01],[0.0157 0.7212 0.6609 0.0889 0.4514 0.3189],[0.9793 0.2783 0.2711 0.3201 0.4947 0.0543],0.39963721742860975,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9409e-03 5.5268e-04 6.8063e-02 5.9100e-01 5.3852e-02
 6.2680e-01]"
3,61,1.22,[1.],1.0,[2.2695],[3.6757e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0053 0.0012 0.068  0.5914 0.0552 0.6271],7.247484956621863,279.4667034493598,True,[0.0305],[4.9394e-03 5.5268e-04 6.8041e-02 5.9173e-01 5.3831e-02 6.2728e-01],[0.016  0.7212 0.661  0.0881 0.4516 0.3183],[0.9791 0.2783 0.271  0.3202 0.4946 0.0545],0.39959588721690226,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9394e-03 5.5268e-04 6.8041e-02 5.9173e-01 5.3831e-02
 6.2728e-01]"
3,62,1.24,[1.],1.0,[2.2695],[1.8588e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0052 0.0011 0.0682 0.5914 0.055  0.627 ],7.24753520028519,286.714238649645,True,[0.0305],[4.9434e-03 5.5268e-04 6.8219e-02 5.9120e-01 5.3805e-02 6.2699e-01],[0.016  0.7212 0.6608 0.0886 0.4517 0.3185],[0.9791 0.2783 0.271  0.3202 0.4944 0.0546],0.39959548470232104,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9434e-03 5.5268e-04 6.8219e-02 5.9120e-01 5.3805e-02
 6.2699e-01]"
3,63,1.26,[1.],1.0,[2.2695],[2.1958e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0052 0.0011 0.0682 0.5916 0.0548 0.6272],7.2472939088789765,293.96153255852397,True,[0.0305],[4.9419e-03 5.5268e-04 6.8187e-02 5.9184e-01 5.3788e-02 6.2743e-01],[0.0163 0.7212 0.6609 0.0878 0.4519 0.3179],[0.9788 0.2783 0.2709 0.3203 0.4943 0.0547],0.3995541970894892,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9419e-03 5.5268e-04 6.8187e-02 5.9184e-01 5.3788e-02
 6.2743e-01]"
3,64,1.28,[1.],1.0,[2.2695],[1.5972e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0052 0.0011 0.0683 0.5915 0.0547 0.6272],7.247347504305028,301.208880062829,True,[0.0305],[4.9449e-03 5.5268e-04 6.8303e-02 5.9137e-01 5.3768e-02 6.2714e-01],[0.0163 0.7212 0.6607 0.0883 0.452  0.3181],[0.9788 0.2783 0.271  0.3203 0.4942 0.0548],0.3995538019724704,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9449e-03 5.5268e-04 6.8303e-02 5.9137e-01 5.3768e-02
 6.2714e-01]"
3,65,1.3,[1.],1.0,[2.2695],[2.0201e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0052 0.0011 0.0683 0.5917 0.0546 0.6273],7.2471856827888885,308.4560657456179,True,[0.0305],[4.9435e-03 5.5268e-04 6.8278e-02 5.9185e-01 5.3755e-02 6.2747e-01],[0.0165 0.7212 0.6608 0.0877 0.4522 0.3176],[0.9785 0.2783 0.2709 0.3204 0.4941 0.0549],0.39951255333495733,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9435e-03 5.5268e-04 6.8278e-02 5.9185e-01 5.3755e-02
 6.2747e-01]"
3,66,1.32,[1.],1.0,[2.2695],[1.5099e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0051 0.0011 0.0683 0.5916 0.0545 0.6273],7.247235837897205,315.7033015835151,True,[0.0305],[4.9452e-03 5.5268e-04 6.8362e-02 5.9150e-01 5.3740e-02 6.2724e-01],[0.0165 0.7212 0.6607 0.0881 0.4523 0.3178],[0.9785 0.2783 0.2709 0.3205 0.4939 0.055 ],0.39951215812411006,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9452e-03 5.5268e-04 6.8362e-02 5.9150e-01 5.3740e-02
 6.2724e-01]"
3,67,1.34,[1.],1.0,[2.2695],[1.722e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0051 0.0011 0.0683 0.5918 0.0544 0.6274],7.247082019130901,322.950383602646,True,[0.0305],[4.9439e-03 5.5268e-04 6.8341e-02 5.9194e-01 5.3731e-02 6.2755e-01],[0.0168 0.7212 0.6608 0.0875 0.4523 0.3174],[0.9782 0.2783 0.2708 0.3206 0.4939 0.0551],0.39949400457931805,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9439e-03 5.5268e-04 6.8341e-02 5.9194e-01 5.3731e-02
 6.2755e-01]"
3,68,1.36,[1.],1.0,[2.2695],[1.0006e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0051 0.0011 0.0684 0.5917 0.0543 0.6274],7.247132201253268,330.1975158038993,True,[0.0305],[4.9460e-03 5.5268e-04 6.8426e-02 5.9159e-01 5.3718e-02 6.2732e-01],[0.0168 0.7212 0.6607 0.0878 0.4525 0.3175],[0.9782 0.2783 0.2708 0.3206 0.4938 0.0552],0.399493605670892,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9460e-03 5.5268e-04 6.8426e-02 5.9159e-01 5.3718e-02
 6.2732e-01]"
3,69,1.3800000000000001,[1.],1.0,[2.2695],[1.1745e-06],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0051 0.0011 0.0684 0.5919 0.0542 0.6275],7.2469939478530305,337.4445097517523,True,[0.0305],[4.9448e-03 5.5268e-04 6.8403e-02 5.9200e-01 5.3718e-02 6.2762e-01],[0.0171 0.7212 0.6608 0.0873 0.4525 0.3171],[0.978  0.2783 0.2708 0.3207 0.4938 0.0553],0.39947547429823177,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9448e-03 5.5268e-04 6.8403e-02 5.9200e-01 5.3718e-02
 6.2762e-01]"
3,70,1.4000000000000001,[1.],1.0,[2.2695],[7.7253e-07],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.0051 0.0011 0.0685 0.5918 0.0542 0.6275],7.24704508580075,344.6915548375531,True,[0.0305],[4.9467e-03 5.5268e-04 6.8470e-02 5.9167e-01 5.3705e-02 6.2740e-01],[0.0171 0.7212 0.6607 0.0876 0.4526 0.3172],[0.978  0.2783 0.2708 0.3207 0.4937 0.0554],0.3994750707162255,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9467e-03 5.5268e-04 6.8470e-02 5.9167e-01 5.3705e-02
 6.2740e-01]"
3,71,1.42,[1.],1.0,[2.2695],[9.6115e-07],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.005  0.001  0.0685 0.5919 0.0541 0.6276],7.246936754002915,351.938491591556,True,[0.0305],[4.9455e-03 5.5268e-04 6.8449e-02 5.9202e-01 5.3706e-02 6.2765e-01],[0.0174 0.7212 0.6608 0.0872 0.4526 0.3168],[0.9777 0.2783 0.2707 0.3208 0.4937 0.0555],0.3994569603010714,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9455e-03 5.5268e-04 6.8449e-02 5.9202e-01 5.3706e-02
 6.2765e-01]"
3,72,1.44,[1.],1.0,[2.2695],[6.9256e-07],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.005  0.001  0.0685 0.5919 0.054  0.6275],7.246987004056567,359.18547859561255,True,[0.0305],[4.9470e-03 5.5268e-04 6.8499e-02 5.9174e-01 5.3695e-02 6.2744e-01],[0.0174 0.7212 0.6608 0.0874 0.4527 0.3169],[0.9777 0.2783 0.2707 0.3208 0.4936 0.0556],0.39945654917213286,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9470e-03 5.5268e-04 6.8499e-02 5.9174e-01 5.3695e-02
 6.2744e-01]"
3,73,1.46,[1.],1.0,[2.2695],[8.2021e-07],[15.6357  0.2643  0.1743  0.1643  0.2739  0.209   0.0859],[0.005  0.001  0.0685 0.592  0.054  0.6276],7.246890144046702,366.43236873965924,True,[0.0305],[4.9458e-03 5.5268e-04 6.8480e-02 5.9205e-01 5.3698e-02 6.2768e-01],[0.0176 0.7212 0.6608 0.087  0.4527 0.3166],[0.9774 0.2783 0.2707 0.3209 0.4936 0.0557],0.3994384580420179,0.8105246514863677,2.1343949840224883,"[1.0000e+00 4.9458e-03 5.5268e-04 6.8480e-02 5.9205e-01 5.3698e-02
 6.2768e-01]"
