set,condition,step,time,jpos,jvel,exo_torque,exo_action_mag,mlen,act,ctrl,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown
0,PD+Exo,20,0.4,1.1227785515600521,-3.8739210750477926,0.0,0.0,[8.439  0.2683 0.17   0.1591 0.3462 0.2753 0.1163],[0.159  0.1    0.1642 0.1046 0.0489 0.0425],[0.     0.0944 0.0408 0.1023 0.1251 0.0331 0.0483],7.751123862238951,70.30260207575373,True,[-0.017],[0.0944 0.0408 0.1023 0.1251 0.0331 0.0483],[0.0771 0.079  0.0733 0.     0.0704 0.    ],[0.8285 0.8802 0.8244 0.8749 0.8965 0.9517],0.8760401925679066,0.8842548122881853,2.9594826055630277
0,PD+Exo,21,0.42,1.0499850152907144,-3.436003774970008,1.0,1.0,[7.8919 0.2669 0.1687 0.1578 0.3489 0.278  0.1174],[0.1479 0.0927 0.153  0.118  0.0868 0.0467],[1.     0.0643 0.0295 0.0692 0.1251 0.1035 0.0483],7.71222583184153,78.01482790759526,True,[0.0557],[0.0643 0.0295 0.0692 0.1251 0.1035 0.0483],[1.0742e-01 9.0560e-02 1.0658e-01 1.6448e-06 0.0000e+00 1.7892e-06],[0.8283 0.8799 0.8242 0.8749 0.8965 0.9517],0.8759337818077736,0.8842548122881853,2.9594826055630277
0,PD+Exo,22,0.44,0.9866738434631143,-2.937463277827512,1.0,1.0,[7.416  0.2657 0.1675 0.1566 0.3511 0.2802 0.1184],[0.1362 0.0855 0.1409 0.1226 0.098  0.0478],[1.     0.0453 0.0216 0.0485 0.1251 0.1034 0.0483],7.6563610213654965,85.67118892896076,True,[0.1191],[0.0453 0.0216 0.0485 0.1251 0.1034 0.0483],[1.2666e-01 9.8692e-02 1.2755e-01 1.0277e-06 1.6855e-06 1.5302e-06],[0.8281 0.8797 0.824  0.8749 0.8966 0.9517],0.8758272767527533,0.8842548122881853,2.9594826055630277
0,PD+Exo,23,0.46,0.933752742901572,-2.403628116480279,1.0,1.0,[7.0182 0.2647 0.1665 0.1556 0.3529 0.282  0.1191],[0.1246 0.0785 0.129  0.1242 0.1016 0.0481],[1.     0.0326 0.016  0.0347 0.125  0.1034 0.0483],7.61331369323967,93.28450262220043,True,[0.172],[0.0326 0.016  0.0347 0.125  0.1034 0.0483],[1.3959e-01 1.0455e-01 1.4151e-01 1.2594e-06 1.1625e-06 1.5677e-06],[0.8278 0.8794 0.8237 0.875  0.8966 0.9517],0.8757193537173018,0.8842548122881853,2.9594826055630277
0,PD+Exo,24,0.48,0.8917460783786637,-1.8501886717798266,1.0,1.0,[6.7025 0.2639 0.1656 0.1547 0.3543 0.2834 0.1196],[0.1136 0.0719 0.1176 0.1247 0.1028 0.0482],[1.     0.0238 0.012  0.0253 0.125  0.1034 0.0482],3.5812955067081718,96.86579812890861,False,[0.214],[0.0238 0.012  0.0253 0.125  0.1034 0.0482],[1.4861e-01 1.0885e-01 1.5118e-01 1.1726e-06 1.3249e-06 1.5624e-06],[0.8276 0.8792 0.8235 0.875  0.8966 0.9518],0.8756104873716919,0.8842548122881853,2.9594826055630277
0,PD+Exo,25,0.5,0.8609100377654739,-1.2891231700183958,1.0,1.0,[6.4707 0.2633 0.165  0.1541 0.3553 0.2844 0.12  ],[0.1034 0.0658 0.1069 0.1249 0.1032 0.0482],[1.     0.0176 0.009  0.0186 0.125  0.1034 0.0482],3.559702349820375,100.42550047872898,False,[0.2448],[0.0176 0.009  0.0186 0.125  0.1034 0.0482],[1.5506e-01 1.1205e-01 1.5807e-01 1.2052e-06 1.2746e-06 1.5632e-06],[0.8274 0.8789 0.8233 0.875  0.8966 0.9518],0.8755009747991807,0.8842548122881853,2.9594826055630277
0,PD+Exo,26,0.52,0.8412835585833172,-0.7305487114912825,1.0,1.0,[6.3232 0.2629 0.1646 0.1537 0.3559 0.285  0.1202],[0.094  0.0601 0.0972 0.1249 0.1033 0.0482],[1.     0.0131 0.0068 0.0139 0.125  0.1034 0.0482],-0.4517006555901747,99.9737998231388,False,[0.2644],[0.0131 0.0068 0.0139 0.125  0.1034 0.0482],[1.5977e-01 1.1447e-01 1.6308e-01 1.1931e-06 1.2903e-06 1.5631e-06],[0.8272 0.8787 0.8231 0.875  0.8966 0.9518],0.8753910122544252,0.8842548122881853,2.9594826055630277
0,PD+Exo,27,0.54,0.8327184930195758,-0.18317479208857126,1.0,1.0,[6.2589 0.2627 0.1644 0.1536 0.3562 0.2853 0.1203],[0.0854 0.0549 0.0882 0.1249 0.1033 0.0482],[1.     0.0098 0.0052 0.0104 0.1249 0.1033 0.0482],-0.45309953001588654,99.52070029312291,False,[0.273],[0.0098 0.0052 0.0104 0.1249 0.1033 0.0482],[1.6326e-01 1.1632e-01 1.6677e-01 1.1978e-06 1.2855e-06 1.5632e-06],[0.8269 0.8784 0.8228 0.8751 0.8966 0.9518],0.8752807341014094,0.8842548122881853,2.9594826055630277
0,PD+Exo,28,0.56,0.8349087304236613,0.34573093043124736,1.0,1.0,[6.2753 0.2627 0.1645 0.1536 0.3561 0.2852 0.1203],[0.0776 0.0501 0.0801 0.1249 0.1033 0.0482],[1.     0.0074 0.004  0.0079 0.1249 0.1033 0.0482],-0.4447466975412166,99.0759535955817,False,[0.2708],[0.0074 0.004  0.0079 0.1249 0.1033 0.0482],[1.6587e-01 1.1776e-01 1.6954e-01 1.1961e-06 1.2871e-06 1.5632e-06],[0.8267 0.8782 0.8226 0.8751 0.8967 0.9518],0.8751702346379714,0.8842548122881853,2.9594826055630277
0,PD+Exo,29,0.58,0.8474160833539252,0.8500644898568241,1.0,1.0,[6.3693 0.263  0.1647 0.1539 0.3557 0.2849 0.1202],[0.0705 0.0458 0.0728 0.1249 0.1033 0.0482],[1.     0.0057 0.0032 0.006  0.1249 0.1033 0.0482],3.573015079234634,102.64896867481633,False,[0.2583],[0.0057 0.0032 0.006  0.1249 0.1033 0.0482],[1.6786e-01 1.1889e-01 1.7164e-01 1.1969e-06 1.2867e-06 1.5632e-06],[0.8265 0.878  0.8224 0.8751 0.8967 0.9518],0.8750595812126006,0.8842548122881853,2.9594826055630277
0,PD+Exo,30,0.6,0.869689680827878,1.3245132882061237,1.0,1.0,[6.5367 0.2634 0.1652 0.1543 0.355  0.2841 0.1199],[0.064  0.0418 0.0661 0.1249 0.1033 0.0482],[1.     0.0044 0.0025 0.0046 0.1249 0.1033 0.0482],3.599745312015669,106.248713986832,False,[0.236],[0.0044 0.0025 0.0046 0.1249 0.1033 0.0482],[1.6940e-01 1.1979e-01 1.7326e-01 1.1967e-06 1.2870e-06 1.5633e-06],[0.8262 0.8777 0.8221 0.8751 0.8967 0.9518],0.874948822536813,0.8842548122881853,2.9594826055630277
0,PD+Exo,31,0.62,0.9010789922626381,1.764388216422389,1.0,1.0,[6.7727 0.264  0.1658 0.1549 0.354  0.2831 0.1195],[0.0582 0.0382 0.0601 0.1249 0.1033 0.0482],[1.     0.0034 0.002  0.0036 0.1249 0.1033 0.0482],3.6348995068307546,109.88361349366275,False,[0.2047],[0.0034 0.002  0.0036 0.1249 0.1033 0.0482],[1.7060e-01 1.2053e-01 1.7452e-01 1.1969e-06 1.2870e-06 1.5633e-06],[0.826  0.8775 0.8219 0.8751 0.8967 0.9518],0.8748379941672418,0.8842548122881853,2.9594826055630277
0,PD+Exo,32,0.64,0.9408497836972463,2.1659596108029846,1.0,1.0,[7.0716 0.2648 0.1666 0.1557 0.3527 0.2818 0.119 ],[0.053  0.0349 0.0547 0.1249 0.1033 0.0482],[1.     0.0027 0.0016 0.0028 0.1248 0.1033 0.0482],7.677841278345665,117.56145477200842,True,[0.1649],[0.0027 0.0016 0.0028 0.1248 0.1033 0.0482],[1.7155e-01 1.2114e-01 1.7551e-01 1.1969e-06 1.2871e-06 1.5634e-06],[0.8258 0.8772 0.8217 0.8752 0.8967 0.9518],0.8747271222332699,0.8842548122881853,2.9594826055630277
0,PD+Exo,33,0.66,0.9882041785893636,2.5264802195611384,1.0,1.0,[7.4275 0.2657 0.1675 0.1566 0.3511 0.2802 0.1183],[0.0483 0.0319 0.0498 0.1249 0.1033 0.0482],[1.     0.0021 0.0014 0.0023 0.1248 0.1032 0.0482],7.727858841754443,125.28931361376286,True,[0.1175],[0.0021 0.0014 0.0023 0.1248 0.1032 0.0482],[1.7232e-01 1.2167e-01 1.7623e-01 1.1970e-06 1.2871e-06 1.5634e-06],[0.8255 0.877  0.8214 0.8752 0.8968 0.9518],0.8746162260317648,0.8842548122881853,2.9594826055630277
0,PD+Exo,34,0.68,1.0422990601895146,2.844045639077716,1.0,1.0,[7.8341 0.2668 0.1685 0.1576 0.3491 0.2783 0.1176],[0.0441 0.0292 0.0456 0.1249 0.1033 0.0482],[1.     0.0033 0.0012 0.0052 0.1248 0.1032 0.0482],7.78409591733649,133.07340953109934,True,[0.0634],[0.0033 0.0012 0.0052 0.1248 0.1032 0.0482],[1.7114e-01 1.2204e-01 1.7336e-01 1.1971e-06 1.2872e-06 1.5634e-06],[0.8255 0.8767 0.8214 0.8752 0.8968 0.9518],0.8745822145254145,0.8842548122881853,2.9594826055630277
