timestep,mean_reward
399000,512.6563
400000,452.9935
401000,554.5129
402000,409.4316
403000,339.9730
404000,474.5032
405000,499.4820
406000,575.7965
407000,419.7436
408000,439.2293
409000,363.2965
410000,304.8026
411000,391.2527
412000,407.5397
413000,339.3813
414000,388.4651
415000,373.2071
416000,400.4569
417000,391.4479
418000,462.4553
419000,287.2515
420000,377.0036
421000,606.6895
422000,363.4686
423000,412.2848
424000,489.8881
425000,518.9263
426000,252.9649
427000,357.9497
428000,287.5045
429000,265.7558
430000,475.2664
431000,398.7120
432000,481.8129
433000,248.2720
434000,465.8760
435000,505.5635
436000,336.8038
437000,375.7219
438000,489.9193
439000,304.5993
440000,482.8364
441000,546.3766
442000,530.9398
443000,556.8534
444000,391.9228
445000,411.8393
446000,436.5228
447000,289.3367
448000,448.3828
449000,468.4083
450000,381.8764
451000,412.5813
452000,415.6646
453000,462.8060
454000,470.3625
455000,477.5708
456000,591.7806
457000,503.9522
458000,523.4136
459000,434.0004
460000,450.1897
461000,405.9321
462000,621.9246
463000,482.7476
464000,382.8866
465000,534.0257
466000,362.5848
467000,496.0246
468000,414.4568
469000,233.1098
470000,650.9647
471000,412.6036
472000,294.6782
473000,421.1942
474000,613.3101
475000,487.1933
476000,316.8420
477000,527.2385
478000,286.9284
479000,516.8492
480000,439.9357
481000,323.5150
482000,613.3289
483000,493.6348
484000,403.2931
485000,544.4232
486000,567.9383
487000,454.3866
488000,390.5337
489000,572.6352
490000,353.9719
491000,501.8028
492000,458.4512
493000,426.9151
494000,512.1818
495000,584.7638
496000,506.1130
497000,429.2176
498000,502.4434
499000,592.4542
500000,438.6971
