timestep,mean_reward
288256,170.2866
288768,182.2055
289280,196.8513
289792,191.3357
290304,169.1873
290816,167.2861
291328,187.1344
291840,193.5005
292352,192.5507
292864,192.7549
293376,185.3510
293888,175.6061
294400,183.0363
294912,191.2274
295424,166.8574
295936,157.9516
296448,160.8848
296960,165.7635
297472,157.2151
297984,156.9780
298496,151.0738
299008,128.9490
299520,126.9882
300032,131.0285
300544,129.9046
301056,126.2289
301568,106.6031
302080,94.1569
302592,91.5267
303104,95.6721
303616,97.2380
304128,93.6066
304640,85.0084
305152,87.3067
305664,103.7570
306176,97.3102
306688,104.1760
307200,113.3414
307712,122.9852
308224,119.6351
308736,122.7427
309248,125.4079
309760,127.4288
310272,127.2431
310784,130.5991
311296,121.8673
311808,119.6783
312320,127.8457
312832,136.1097
313344,143.8538
313856,141.9929
314368,159.2944
314880,155.1060
315392,147.6761
315904,148.8181
316416,158.2798
316928,156.6529
317440,140.9428
317952,145.8345
318464,146.8073
318976,141.7507
319488,164.0154
320000,162.5011
320512,168.1488
321024,170.6150
321536,179.7590
322048,181.1402
322560,171.6427
323072,167.9699
323584,158.1256
324096,165.6730
324608,143.2868
325120,137.9258
325632,137.8267
326144,137.3482
326656,132.9610
327168,123.6928
327680,110.6847
328192,106.0426
328704,105.2763
329216,115.3074
329728,98.9658
330240,91.6294
330752,91.1949
331264,104.6412
331776,109.2655
332288,111.1576
332800,111.8869
333312,123.4790
333824,123.8208
334336,123.0579
334848,136.1419
335360,137.3003
335872,139.3078
336384,138.2705
336896,142.1636
337408,158.1623
337920,175.2653
338432,171.6427
338944,173.3819
339456,162.4889
339968,163.2954
340480,157.4698
340992,143.8554
341504,130.8742
342016,124.6534
342528,123.4255
343040,133.1737
343552,121.9901
344064,120.4468
344576,113.7223
345088,121.2331
345600,124.5358
346112,106.6127
346624,113.4046
347136,119.6278
347648,102.9597
348160,99.3419
348672,101.4403
349184,111.6821
349696,103.1185
350208,113.0356
350720,110.4536
351232,123.7495
351744,131.0958
352256,135.6522
352768,133.8573
353280,138.5632
353792,146.4825
354304,163.9114
354816,163.5073
355328,157.1812
355840,149.4724
356352,147.1666
356864,145.5558
357376,150.4529
357888,155.9821
358400,140.6420
358912,129.2516
359424,143.8437
359936,131.8960
360448,138.6033
360960,139.3138
361472,131.6232
361984,124.3965
362496,110.3529
363008,107.1552
363520,107.0296
364032,99.2711
364544,86.1908
365056,94.1304
365568,85.7827
366080,87.1277
366592,96.6762
367104,83.4924
367616,83.8314
368128,98.1009
368640,110.5087
369152,97.9990
369664,105.6516
370176,104.6470
370688,102.8136
371200,113.7711
371712,125.4110
372224,131.9210
372736,123.6382
373248,130.4304
373760,135.2246
374272,138.1074
374784,144.4392
375296,139.7310
375808,148.0616
376320,155.1939
376832,159.1172
377344,162.4856
377856,157.4869
378368,152.1256
378880,154.5830
379392,163.1171
379904,179.9066
380416,182.1565
380928,173.7919
381440,156.3287
381952,154.3176
382464,165.6483
382976,169.3520
383488,158.7242
384000,154.6923
384512,158.9805
385024,155.8570
385536,144.6888
386048,139.0767
386560,135.3187
387072,127.7995
387584,131.3033
388096,144.8379
388608,149.5831
389120,141.5877
389632,128.0802
390144,112.3977
390656,103.0198
391168,95.7719
391680,102.6086
392192,110.7191
392704,105.2387
393216,104.3523
393728,106.6825
394240,102.2046
394752,92.2531
395264,103.1070
395776,108.1750
396288,111.6471
396800,124.4839
397312,124.7307
397824,126.7025
398336,121.5153
398848,129.8026
399360,136.9259
399872,157.1793
400384,161.7364
400896,183.0410
401408,188.2523
401920,181.5367
402432,173.1940
402944,167.7514
403456,172.6073
403968,169.6289
404480,173.9377
404992,177.9812
405504,164.6568
406016,171.5756
406528,173.3515
407040,158.7995
407552,160.9694
408064,146.8076
408576,148.9080
409088,133.2205
409600,115.3329
410112,112.1730
410624,108.9162
411136,103.2706
411648,97.9375
412160,107.1526
412672,126.3834
413184,123.7758
413696,125.8277
414208,115.9764
414720,104.0077
415232,108.9265
415744,113.6763
416256,109.3834
416768,109.6684
417280,108.9836
417792,105.1460
418304,104.5339
418816,107.7903
419328,102.9733
419840,113.2454
420352,113.9956
420864,111.3151
421376,104.8099
421888,105.2430
422400,83.6873
422912,88.8872
423424,105.3854
423936,116.2843
424448,114.4784
424960,118.3880
425472,115.3867
425984,112.7388
426496,128.3208
427008,121.1306
427520,116.6108
428032,114.3622
428544,123.4481
429056,124.2424
429568,137.2557
430080,133.7523
430592,137.6023
431104,141.8880
431616,146.4677
432128,148.8012
432640,146.5995
433152,131.6685
433664,109.5732
434176,109.1320
434688,113.3566
435200,128.9991
435712,132.2007
436224,127.3928
436736,114.2947
437248,115.0550
437760,119.0976
438272,114.8499
438784,108.3053
439296,104.8724
439808,102.7113
440320,93.4467
440832,111.1671
441344,109.8510
441856,115.4112
442368,112.6004
442880,107.6323
443392,126.9539
443904,123.3515
444416,130.9393
444928,123.6223
445440,123.8273
445952,123.1661
446464,134.8664
446976,140.7283
447488,140.3514
448000,137.5534
448512,164.6439
449024,158.8638
449536,170.3183
450048,163.0538
450560,161.0110
451072,161.4347
451584,151.4007
452096,143.5630
452608,155.0239
453120,161.2380
453632,158.8056
454144,153.7641
454656,151.2363
455168,162.0548
455680,157.1250
456192,146.7884
456704,145.7979
457216,149.9963
457728,150.2805
458240,147.9989
458752,142.5808
459264,141.3697
459776,136.5136
460288,141.7762
460800,134.1334
461312,131.5824
461824,134.9183
462336,139.2317
462848,135.1853
463360,125.3073
463872,138.1757
464384,147.4680
464896,124.3157
465408,123.8809
465920,122.5214
466432,122.4988
466944,114.4310
467456,119.9612
467968,120.6920
468480,117.5324
468992,99.5802
469504,97.0326
470016,88.2791
470528,100.3482
471040,112.3074
471552,118.9428
472064,127.8312
472576,139.0800
473088,140.3755
473600,129.7677
474112,134.8799
474624,135.0179
475136,146.6870
475648,142.2182
476160,158.5439
476672,160.9041
477184,165.6451
477696,156.4353
478208,175.0119
478720,172.2639
479232,170.8083
479744,174.4144
480256,173.3170
480768,171.8529
481280,161.5199
481792,163.2297
482304,165.8980
482816,158.5916
483328,165.1219
483840,157.9512
484352,154.4284
484864,147.8286
485376,147.0992
485888,153.8425
486400,138.0557
486912,132.2577
487424,118.4565
487936,130.2556
488448,127.6065
488960,126.5915
489472,129.1452
489984,136.2137
490496,117.0416
491008,121.7835
491520,106.8578
492032,107.9337
492544,99.6425
493056,95.4869
493568,114.2605
494080,113.0220
494592,123.6571
495104,118.0106
495616,110.2037
496128,122.2500
496640,128.1022
497152,134.6588
497664,136.5249
498176,123.9434
498688,127.4713
499200,118.3975
499712,113.7672
500224,123.5535
500736,111.8977
501248,121.2508
501760,128.8527
502272,132.5856
502784,124.3816
503296,124.1014
503808,115.9243
504320,118.2758
504832,101.5991
505344,124.2159
505856,106.5842
506368,96.7014
506880,116.2819
507392,118.8190
507904,124.0512
508416,129.7836
508928,122.0710
509440,118.1521
509952,125.8915
510464,143.2302
510976,125.7573
511488,139.3974
512000,127.8521
512512,128.4365
513024,125.9003
513536,122.6137
514048,112.7685
514560,119.3253
515072,115.5015
515584,116.9810
516096,121.3910
516608,126.0839
517120,120.3561
517632,125.4034
518144,104.2278
518656,108.0691
519168,125.7509
519680,142.8139
520192,136.4424
520704,129.2671
521216,126.9840
521728,132.2497
522240,142.5656
522752,149.6224
523264,150.5721
523776,156.9481
524288,155.5797
524800,152.6942
525312,150.4289
525824,146.6321
526336,150.5024
526848,140.1190
527360,148.2183
527872,156.5253
528384,164.2724
528896,160.7311
529408,154.0348
529920,142.8590
530432,142.3729
530944,149.5937
531456,151.6860
531968,141.9379
532480,147.3745
532992,139.8713
533504,153.3914
534016,147.9538
534528,149.4087
535040,151.5397
535552,143.6350
536064,137.1469
536576,136.1016
537088,145.5278
537600,142.6556
538112,116.6125
538624,114.6810
539136,111.3918
539648,111.6468
540160,117.0352
540672,110.6433
541184,118.2179
541696,130.6042
542208,112.9574
542720,122.7003
543232,121.1315
543744,98.4364
544256,97.2244
544768,93.0529
545280,97.4911
545792,102.3171
546304,109.3098
546816,106.7330
547328,109.6714
547840,113.0359
548352,116.0442
548864,130.5371
549376,127.1806
549888,112.4403
550400,112.3769
550912,111.3071
551424,101.5500
551936,112.6096
552448,104.1970
552960,108.3514
553472,113.2757
553984,119.4505
554496,119.7627
555008,119.1559
555520,120.8724
556032,127.5763
556544,116.9820
557056,119.8960
557568,123.4140
558080,130.3652
558592,141.0234
559104,142.0270
559616,153.5940
560128,163.9997
560640,160.6163
561152,176.4436
561664,166.3462
562176,162.2358
562688,176.9620
563200,180.0863
563712,182.4645
564224,193.0402
564736,201.6933
565248,202.3195
565760,212.6717
566272,198.3164
566784,207.8152
567296,193.1902
567808,183.3772
568320,166.3711
568832,169.1926
569344,156.7102
569856,157.5571
570368,156.8081
570880,160.9550
571392,159.8426
571904,151.8968
572416,138.1638
572928,131.5799
573440,132.9670
573952,129.4139
574464,124.2460
574976,125.1146
575488,111.7783
576000,115.8011
576512,120.4264
577024,109.7868
577536,111.8345
578048,117.7908
578560,107.6440
579072,104.7505
579584,117.9749
580096,111.1884
580608,103.4366
581120,102.9042
581632,109.6324
582144,120.7693
582656,125.2475
583168,122.3958
583680,109.6474
584192,110.9385
584704,111.5503
585216,124.0843
585728,135.2659
586240,124.1607
586752,106.3512
587264,101.8172
587776,130.5534
588288,132.8040
588800,127.5271
589312,116.3547
589824,118.2036
590336,123.6358
590848,127.4053
591360,116.5299
591872,125.4738
592384,131.3386
592896,120.3332
593408,116.3344
593920,122.3827
594432,120.4925
594944,117.7605
595456,101.5538
595968,106.4716
596480,108.5857
596992,123.3523
597504,114.2414
598016,104.5901
598528,128.7484
599040,141.3145
599552,135.6147
600064,123.4646
600576,130.2227
601088,125.4283
601600,113.7187
602112,101.7740
602624,120.9852
603136,133.6274
603648,143.8320
604160,132.3991
604672,123.0273
605184,125.0630
605696,120.5118
606208,126.9616
606720,124.5202
607232,124.6704
607744,108.2465
608256,99.3032
608768,107.1920
609280,115.4349
609792,107.0202
610304,115.4683
610816,116.1264
611328,138.3345
611840,142.1820
612352,148.3332
612864,135.2577
613376,132.1195
613888,136.0389
614400,143.9423
614912,153.6503
615424,174.4510
615936,192.8332
616448,189.5550
616960,189.2775
617472,180.3471
617984,177.6280
618496,174.8370
619008,157.9428
619520,162.7444
620032,158.0428
620544,152.5585
621056,134.0807
621568,121.0137
622080,114.2293
622592,119.3065
623104,105.9893
623616,103.2945
624128,113.8003
624640,96.1037
625152,94.2885
625664,81.8339
626176,75.0044
626688,79.2688
627200,95.2510
627712,88.9052
628224,95.0958
628736,89.5413
629248,97.2338
629760,100.9237
630272,96.4640
630784,100.9098
631296,111.3709
631808,121.1847
632320,103.4303
632832,117.0170
633344,117.0629
633856,104.1153
634368,106.5102
634880,109.9619
635392,100.6978
635904,110.5762
636416,101.7457
636928,85.3701
637440,95.0885
637952,102.7081
638464,108.8854
638976,117.0936
639488,113.0180
640000,104.7440
640512,111.6322
641024,95.2823
641536,101.8325
642048,110.5116
642560,104.6886
643072,102.8719
643584,116.8609
644096,138.6511
644608,126.7760
645120,131.7111
645632,134.6036
646144,133.7807
646656,143.3450
647168,145.1774
647680,139.7542
648192,145.5341
648704,137.4072
649216,127.1806
649728,124.9068
650240,125.5294
650752,133.2123
651264,139.1247
651776,130.1885
652288,136.7824
652800,139.7346
653312,136.6463
653824,120.0632
654336,126.6003
654848,120.1403
655360,132.0999
655872,130.6220
656384,126.6686
656896,129.2855
657408,140.4141
657920,127.5930
658432,127.0208
658944,131.7792
659456,135.0764
659968,142.0853
660480,138.4759
660992,138.7571
661504,139.4044
662016,134.6556
662528,143.9470
663040,133.0299
663552,131.0738
664064,136.7804
664576,132.2385
665088,125.6139
665600,124.6785
666112,130.8834
666624,121.1032
667136,122.6460
667648,106.2785
668160,109.3420
668672,100.4231
669184,105.4706
669696,110.9817
670208,115.4051
670720,114.7045
671232,115.3357
671744,117.5756
672256,118.7547
672768,118.0309
673280,123.4360
673792,133.1233
674304,122.8766
674816,135.9105
675328,141.1694
675840,135.1573
676352,141.2749
676864,133.6036
677376,136.8923
677888,145.4701
678400,152.3937
678912,150.1458
679424,138.0899
679936,131.1699
680448,129.5467
680960,127.5796
681472,146.0722
681984,148.4468
682496,145.4067
683008,156.5368
683520,143.4473
684032,141.8039
684544,139.5476
685056,124.9502
685568,108.2745
686080,110.2365
686592,114.2605
687104,115.0822
687616,114.6588
688128,116.3426
688640,119.6633
689152,131.8107
689664,129.2971
690176,126.3439
690688,127.9562
691200,122.5306
691712,107.7129
692224,101.4215
692736,90.9531
693248,94.9491
693760,89.3179
694272,86.2909
694784,81.6405
695296,101.1820
695808,102.2970
696320,106.3724
696832,108.8642
697344,101.5826
697856,95.3669
698368,89.4036
698880,93.9850
699392,92.3732
699904,108.8617
700416,105.7082
700928,107.8148
701440,101.2129
701952,110.1955
702464,103.1596
702976,115.9057
703488,124.3657
704000,128.4036
704512,148.4996
705024,135.1574
705536,122.5281
706048,121.5228
706560,116.6431
707072,116.1812
707584,119.7361
708096,118.0066
708608,113.4048
709120,113.3686
709632,118.8187
710144,109.3196
710656,115.1195
711168,113.2562
711680,119.7754
712192,130.7416
712704,126.3884
713216,117.2981
713728,115.4789
714240,121.0385
714752,110.7655
715264,114.6684
715776,119.3680
716288,102.4302
716800,95.4475
717312,94.6916
717824,111.2522
718336,116.9057
718848,140.2202
719360,139.6204
719872,140.3258
720384,132.6991
720896,133.7215
721408,133.0222
721920,133.0546
722432,137.6585
722944,142.4612
723456,139.9994
723968,144.7948
724480,143.3645
724992,150.1448
725504,152.5828
726016,154.7770
726528,166.6483
727040,181.3434
727552,181.2775
728064,195.1598
728576,176.0163
729088,172.8910
729600,148.6307
730112,147.2017
730624,152.1452
731136,159.4970
731648,144.1121
732160,148.4798
732672,128.0837
733184,124.9131
733696,126.6325
734208,120.2812
734720,115.8221
735232,115.3283
735744,135.6174
736256,137.6378
736768,131.8036
737280,124.7963
737792,120.5879
738304,102.5056
738816,115.2760
739328,109.9852
739840,116.9191
740352,121.5718
740864,128.0907
741376,115.2332
741888,119.2319
742400,125.1211
742912,124.0079
743424,124.6937
743936,123.5031
744448,137.3865
744960,144.5433
745472,133.5750
745984,125.0562
746496,121.5754
747008,121.9325
747520,121.5329
748032,138.5187
748544,135.2582
749056,125.5585
749568,131.7446
750080,129.7803
750592,124.6822
751104,140.1978
751616,132.3975
752128,128.5851
752640,141.0484
753152,142.1341
753664,127.8539
754176,110.8726
754688,110.8906
755200,107.7908
755712,115.4346
756224,117.4278
756736,109.0670
757248,107.7225
757760,99.4254
758272,97.1593
758784,86.0456
759296,78.3268
759808,77.0052
760320,78.2820
760832,67.6012
761344,67.1466
761856,73.5053
762368,63.5839
762880,69.2567
763392,71.5964
763904,76.6353
764416,76.2900
764928,65.1591
765440,62.4380
765952,45.1141
766464,59.7908
766976,66.0398
767488,61.0303
768000,63.5844
768512,85.6745
769024,101.6913
769536,91.9443
770048,94.4603
770560,90.5197
771072,94.4269
771584,94.0788
772096,85.1027
772608,73.2794
773120,72.8021
773632,66.8889
774144,73.4159
774656,90.6813
775168,102.3092
775680,110.4588
776192,119.8666
776704,114.3851
777216,128.5480
777728,140.1553
778240,127.6302
778752,116.8650
779264,117.3706
779776,119.3752
780288,122.0310
780800,125.9402
781312,133.2195
781824,141.6818
782336,151.5771
782848,158.3181
783360,169.5664
783872,163.7360
784384,151.2995
784896,150.8601
785408,147.7191
785920,138.4321
786432,140.5026
786944,135.6216
787456,134.0712
787968,140.0599
788480,139.4225
788992,137.1259
789504,125.0211
790016,130.3434
790528,142.7297
791040,129.5077
791552,135.5459
792064,130.4336
792576,115.7084
793088,112.7646
793600,106.1403
794112,111.1789
794624,110.1108
795136,99.5986
795648,93.0896
796160,99.3945
796672,102.9687
797184,88.3431
797696,74.4926
798208,74.3869
798720,76.1678
799232,75.8871
799744,85.2566
800256,75.0588
800768,75.5421
801280,78.3110
801792,65.7225
802304,72.0083
802816,81.9592
803328,100.4560
803840,92.0937
804352,87.9338
804864,83.7061
805376,101.0521
805888,109.3636
806400,110.5206
806912,106.7460
807424,100.2989
807936,95.7269
808448,101.6128
808960,96.3811
809472,104.3827
809984,101.8169
810496,109.8766
811008,107.0929
811520,113.8250
812032,116.0591
812544,109.5999
813056,120.5479
813568,113.7956
814080,127.2645
814592,138.0213
815104,121.2637
815616,106.2953
