timestep,mean_reward
399000,430.6774
400000,604.2080
401000,386.6685
402000,243.7044
403000,325.2473
404000,473.6612
405000,319.9573
406000,327.2077
407000,655.1092
408000,375.6325
409000,413.1628
410000,411.1368
411000,476.6698
412000,333.4206
413000,502.1560
414000,423.0415
415000,605.4155
416000,332.8583
417000,330.9220
418000,389.8388
419000,400.4401
420000,464.4780
421000,427.6460
422000,313.2964
423000,292.7050
424000,518.9549
425000,497.3192
426000,296.5349
427000,498.3023
428000,334.6098
429000,376.3084
430000,354.6785
431000,447.9319
432000,572.5941
433000,349.1719
434000,578.0971
435000,566.9154
436000,522.1381
437000,363.6461
438000,499.4602
439000,417.4401
440000,500.5538
441000,470.5959
442000,589.5834
443000,369.6100
444000,436.6222
445000,435.3901
446000,485.0648
447000,322.6822
448000,508.8603
449000,441.0239
450000,556.2788
451000,424.7266
452000,430.3222
453000,551.6907
454000,447.8698
455000,505.4934
456000,325.9653
457000,287.2752
458000,424.5595
459000,488.3309
460000,557.2853
461000,457.4676
462000,616.9804
463000,387.1341
464000,542.7388
465000,317.8872
466000,354.5135
467000,472.6344
468000,413.0162
469000,398.5567
470000,539.7821
471000,552.2710
472000,521.9142
473000,271.1718
474000,422.8597
475000,300.4925
476000,334.6155
477000,511.4302
478000,466.7664
479000,519.3178
480000,604.4912
481000,444.1955
482000,389.4614
483000,466.2463
484000,239.3545
485000,347.3102
486000,477.9289
487000,362.9665
488000,450.6907
489000,459.9911
490000,511.2393
491000,429.5170
492000,459.6857
493000,506.9568
494000,473.1713
495000,438.5107
496000,373.7250
497000,564.0105
498000,481.7621
499000,354.0377
500000,393.4348
501000,447.2848
502000,417.1773
503000,319.4839
504000,394.5132
505000,427.1569
506000,531.0934
507000,429.0801
508000,532.7341
509000,351.6721
510000,191.7144
511000,409.7935
512000,424.2008
513000,497.7792
514000,550.9426
515000,432.4695
516000,413.5056
517000,381.5819
518000,635.8092
519000,472.6357
520000,581.3701
521000,559.0359
522000,345.9232
523000,346.5537
524000,326.5650
525000,400.6036
526000,413.6433
527000,453.0891
528000,503.4869
529000,587.9738
530000,615.5558
531000,508.3667
532000,414.6627
533000,415.3079
534000,579.9357
535000,634.5142
536000,522.7565
537000,611.5561
538000,573.3747
539000,366.5293
540000,475.9514
541000,379.0956
542000,564.4191
543000,419.7152
544000,263.5337
545000,564.4663
546000,439.7663
547000,432.5243
548000,331.3810
549000,525.1457
550000,419.4021
551000,592.2469
552000,519.4816
553000,611.9137
554000,389.1846
555000,588.3709
556000,332.5414
557000,450.2388
558000,481.4692
559000,503.2614
560000,456.4278
561000,411.3866
562000,567.8708
563000,486.7539
564000,408.5576
565000,662.0636
566000,601.8461
567000,260.1515
568000,500.0522
569000,409.3785
570000,325.0041
571000,485.3619
572000,508.7940
573000,589.8807
574000,478.9744
575000,707.2743
576000,361.3777
577000,300.6919
578000,389.8523
579000,388.4659
580000,346.5665
581000,562.3408
582000,413.7778
583000,486.4433
584000,596.7713
585000,476.2753
586000,394.3492
587000,508.4411
588000,486.0850
589000,366.3352
590000,522.5524
591000,445.5408
592000,483.7287
593000,490.8689
594000,398.0722
595000,400.6527
596000,524.6371
597000,421.6421
598000,437.7542
599000,471.7275
600000,463.7268
601000,372.6607
602000,445.5648
603000,509.2104
604000,566.8087
605000,463.2420
606000,429.1098
607000,350.6355
608000,462.9602
609000,591.2578
610000,394.3390
611000,586.0628
612000,533.9941
613000,362.4274
614000,481.0315
615000,528.7765
616000,463.3350
617000,454.7867
618000,541.3104
619000,538.3219
620000,621.1498
621000,420.3670
622000,415.2837
623000,604.7027
624000,347.3520
625000,464.7769
626000,513.1840
627000,544.1486
628000,603.0807
629000,480.0365
630000,449.9162
631000,397.1559
632000,564.6262
633000,448.6766
634000,503.7905
635000,287.4640
636000,451.9515
637000,615.3134
638000,353.6861
639000,588.2054
640000,432.2263
641000,418.6700
642000,460.6335
643000,432.1934
644000,446.2477
645000,461.8640
646000,363.4911
647000,433.7486
648000,428.9668
649000,457.7827
650000,246.0421
651000,425.8193
652000,466.3918
653000,498.2291
654000,390.3790
655000,373.4547
656000,548.7245
657000,353.5401
658000,268.1823
659000,397.7729
660000,457.3516
661000,448.6025
662000,448.0510
663000,538.1303
664000,382.0085
665000,419.7018
666000,346.5193
667000,308.0726
668000,449.6193
669000,500.8374
670000,536.4817
671000,395.9496
672000,473.2261
673000,363.9343
674000,409.8945
675000,311.7277
676000,501.9528
677000,323.1684
678000,573.3137
679000,442.5319
680000,590.0894
681000,550.9908
682000,368.0689
683000,456.5570
684000,499.7221
685000,438.0943
686000,403.5084
687000,451.5278
