timestep,mean_reward
418816,629.2631
419328,626.8429
419840,620.4209
420352,615.9013
420864,613.9876
421376,616.8195
421888,621.7062
422400,625.0134
422912,626.0345
423424,625.9997
423936,626.0679
424448,630.8230
424960,637.1886
425472,630.7729
425984,626.8880
426496,621.4303
427008,619.8144
427520,618.0330
428032,620.8770
428544,621.2460
429056,608.9073
429568,615.9782
430080,617.6800
430592,621.5326
431104,617.9782
431616,615.5690
432128,603.1987
432640,597.6468
433152,602.9584
433664,602.6095
434176,602.5503
434688,598.3079
435200,601.0660
435712,603.5747
436224,601.8120
436736,598.8459
437248,602.8552
437760,600.8232
438272,606.4107
438784,611.8295
439296,615.8730
439808,618.9936
440320,614.2859
440832,614.1845
441344,621.3856
441856,612.1081
442368,628.2823
442880,631.4261
443392,628.0231
443904,623.6986
444416,627.4237
444928,631.0890
445440,628.4717
445952,634.8604
446464,631.1692
446976,636.8276
447488,635.0986
448000,628.4268
448512,626.5245
449024,632.8981
449536,630.2388
450048,630.5616
450560,636.0450
451072,639.8151
451584,636.5820
452096,640.9831
452608,637.6801
453120,629.2266
453632,630.4889
454144,631.7400
454656,628.0185
455168,623.3946
455680,626.2490
456192,628.6561
456704,629.7209
457216,627.0311
457728,628.0616
458240,632.2682
458752,630.5775
459264,637.6695
459776,638.1820
460288,640.6469
460800,631.1489
461312,635.4922
461824,639.2548
462336,633.7857
462848,633.7933
463360,639.6114
463872,635.9722
464384,632.7221
464896,636.5123
465408,631.9875
465920,633.0062
466432,634.8956
466944,630.1114
467456,628.0714
467968,629.5667
468480,623.8800
468992,620.2262
469504,608.1936
470016,601.0042
470528,599.0783
471040,598.0995
471552,595.4703
472064,593.9540
472576,588.6886
473088,591.3323
473600,592.1988
474112,595.1373
474624,588.7925
475136,603.6924
475648,592.8881
476160,590.8675
476672,596.8061
477184,598.1316
477696,599.2122
478208,591.5179
478720,588.1016
479232,596.1005
479744,598.6308
480256,595.5377
480768,594.2153
481280,589.0697
481792,592.6343
482304,597.1945
482816,588.0019
483328,591.6309
483840,591.2373
484352,585.5907
484864,589.9492
485376,580.2138
485888,582.5733
486400,585.2886
486912,589.5295
487424,584.7048
487936,592.3162
488448,589.2577
488960,596.4964
489472,597.9559
489984,604.5491
490496,605.1615
491008,604.9470
491520,609.6238
492032,613.2070
492544,617.4563
493056,626.5789
493568,628.9879
494080,629.6277
494592,629.2611
495104,633.2144
495616,636.8109
496128,633.9101
496640,634.5788
497152,628.8345
497664,629.7855
498176,639.8985
498688,638.4232
499200,638.7263
499712,634.4264
500224,631.6060
500736,638.5356
501248,637.4446
501760,630.2204
502272,619.5863
502784,613.5809
503296,607.4987
503808,599.2257
504320,605.9606
504832,610.7399
505344,610.3832
505856,613.7982
506368,615.4233
506880,615.6185
507392,614.2803
507904,612.3738
508416,613.6770
508928,616.5209
509440,619.6514
509952,608.4859
510464,614.5709
510976,608.8110
511488,603.5140
512000,616.2780
512512,619.6453
513024,629.7848
513536,630.0982
514048,634.6300
514560,625.0553
515072,617.9823
515584,612.3830
516096,612.5602
516608,617.4455
517120,616.3809
517632,619.8742
518144,614.7819
518656,614.5013
519168,610.8431
519680,619.2445
520192,622.6872
520704,618.0704
521216,632.7619
521728,629.0181
522240,628.1126
522752,626.9514
523264,618.8294
523776,621.5733
524288,624.2606
524800,636.8104
525312,637.3405
525824,639.4534
526336,636.9711
526848,624.8147
527360,629.2867
527872,625.8146
528384,628.2965
528896,628.8170
529408,625.0708
529920,624.7444
530432,628.5330
530944,628.2312
531456,622.5187
531968,622.9854
532480,618.2772
