timestep,mean_reward
317952,455.2044
318464,450.8373
318976,449.2298
319488,448.0931
320000,452.7935
320512,451.2215
321024,442.3918
321536,441.2447
322048,426.8415
322560,435.1138
323072,442.2965
323584,442.0054
324096,440.6534
324608,454.1091
325120,456.1675
325632,444.1494
326144,443.0586
326656,438.4701
327168,441.1940
327680,434.6860
328192,446.6742
328704,452.7574
329216,447.1523
329728,440.6296
330240,440.0856
330752,428.1311
331264,437.6980
331776,440.6063
332288,449.8392
332800,441.6899
333312,445.0055
333824,441.6187
334336,451.3381
334848,448.4132
335360,457.4290
335872,467.1665
336384,468.7957
336896,472.7289
337408,469.7754
337920,462.7738
338432,469.2856
338944,483.7563
339456,492.9509
339968,491.1342
340480,509.1533
340992,498.8344
341504,499.7399
342016,491.1662
342528,497.2695
343040,490.6225
343552,496.3373
344064,499.8112
344576,494.7978
345088,503.7046
345600,514.4141
346112,495.6187
346624,495.4830
347136,501.2481
347648,498.8659
348160,489.0498
348672,474.6806
349184,466.3297
349696,461.7903
350208,462.0033
350720,461.4968
351232,445.3957
351744,435.0977
352256,446.2412
352768,448.7194
353280,450.1483
353792,452.5534
354304,454.1994
354816,449.4482
355328,445.7355
355840,454.0213
356352,449.0617
356864,448.5174
357376,442.2075
357888,450.3181
358400,465.2016
358912,471.4406
359424,473.0978
359936,467.4743
360448,467.5023
360960,476.6297
361472,485.5427
361984,482.8508
362496,484.7237
363008,464.5807
363520,457.6705
364032,459.1745
364544,457.7470
365056,450.7172
365568,437.9325
366080,445.9734
366592,441.7391
367104,451.3725
367616,443.6169
368128,447.9178
368640,455.9676
369152,453.2803
369664,450.2332
370176,460.6671
370688,470.9289
371200,477.2647
371712,484.6473
372224,475.4254
372736,490.6396
373248,508.3092
373760,506.4224
374272,513.2157
374784,511.7782
375296,513.6328
375808,513.9751
376320,515.6488
376832,518.5387
377344,503.6702
377856,499.5939
378368,484.3077
378880,468.1377
379392,466.7139
379904,445.6286
380416,429.7500
380928,432.7953
381440,420.6261
381952,419.0230
382464,415.3881
382976,395.1506
383488,398.2399
384000,386.3243
384512,385.2036
385024,380.3137
385536,379.6356
386048,381.4874
386560,392.6882
387072,398.9056
387584,403.0055
388096,404.0236
388608,414.1564
389120,419.8721
389632,433.3367
390144,434.4108
390656,429.6138
391168,429.1759
391680,424.9019
392192,415.7675
392704,424.3280
393216,426.1068
393728,430.4493
394240,440.1544
394752,446.8957
395264,452.9887
395776,442.2854
396288,440.3357
396800,426.5149
397312,436.9137
397824,437.1305
398336,428.0243
398848,435.5709
399360,441.9780
399872,438.3904
400384,429.3863
400896,441.4821
401408,432.5045
401920,443.0175
402432,451.2562
402944,455.7118
403456,448.4175
403968,448.9139
404480,451.3711
404992,445.5712
405504,455.7571
406016,461.8511
406528,469.8667
407040,476.5301
407552,466.8147
408064,464.3203
408576,457.8481
409088,452.7133
409600,447.1590
410112,447.0180
410624,442.5131
411136,450.1698
411648,443.7558
412160,434.8777
412672,432.9744
413184,423.9970
413696,429.5030
414208,423.2234
414720,423.6563
415232,427.8514
415744,436.4244
416256,425.9248
416768,416.0541
417280,420.9097
417792,429.0383
418304,427.5446
418816,425.0901
419328,442.0641
419840,447.5306
420352,437.6668
420864,445.3072
421376,442.7463
421888,441.3073
422400,452.7360
422912,452.9767
423424,464.4186
423936,447.2256
424448,447.1992
424960,455.3178
425472,449.2365
425984,445.6270
426496,446.5493
427008,440.6233
427520,431.2030
428032,457.6565
428544,461.9743
429056,450.1120
429568,440.0189
430080,439.8679
430592,441.8829
431104,441.8075
431616,438.6102
432128,435.5563
432640,438.0317
433152,433.1903
433664,425.3423
434176,417.1452
434688,421.2407
435200,416.9937
435712,417.2165
436224,418.6677
436736,420.3450
437248,424.1801
437760,418.9476
438272,414.5965
438784,420.0671
439296,414.5243
439808,415.2256
440320,412.8372
440832,409.9601
441344,426.8126
441856,431.4419
442368,422.2758
442880,409.3130
443392,407.7389
443904,420.6575
444416,427.6220
444928,421.7600
445440,420.5744
445952,429.4440
446464,429.7293
446976,429.7777
447488,425.7750
448000,420.5579
448512,406.0882
449024,407.8958
449536,415.5733
450048,418.1619
450560,420.0513
451072,419.2592
451584,418.8345
452096,413.2455
452608,416.8284
453120,418.5603
453632,425.7504
454144,421.8011
454656,422.7433
455168,430.5671
455680,422.0875
456192,406.2050
456704,409.2210
457216,411.9799
457728,401.6294
458240,411.6899
458752,403.0838
459264,398.7736
459776,402.7181
460288,402.7068
460800,410.2775
461312,410.9594
461824,403.7246
462336,403.3023
462848,422.8308
463360,421.1996
463872,420.9787
464384,414.8123
464896,415.8604
465408,414.2833
465920,417.5157
466432,426.0919
466944,425.9732
467456,426.0902
467968,434.2409
468480,440.0655
468992,456.9821
469504,468.7585
470016,475.6845
470528,475.7033
471040,474.6524
471552,476.7445
472064,477.0191
472576,485.2932
473088,486.0531
473600,471.9412
474112,476.7109
474624,489.1507
475136,495.4925
475648,490.5536
476160,489.3576
476672,482.7142
477184,483.3188
477696,480.3992
478208,486.6519
478720,487.2585
479232,475.0837
479744,476.5996
480256,460.3985
480768,457.8690
481280,448.9801
481792,463.2243
482304,442.7928
482816,442.0352
483328,455.1391
483840,459.7655
484352,446.8761
484864,446.3497
485376,447.4497
485888,445.6863
486400,452.9802
486912,460.0650
487424,451.7323
487936,438.4489
488448,427.4204
488960,404.4152
489472,410.7019
489984,403.1970
490496,420.2175
491008,414.3967
491520,420.1368
492032,417.1520
492544,418.4697
493056,423.3954
493568,420.2430
494080,413.0264
494592,403.5117
495104,402.4310
495616,398.3297
496128,401.0235
496640,399.4025
497152,407.6704
497664,414.9007
498176,410.7980
498688,432.6067
499200,434.1462
499712,431.6729
500224,427.6329
500736,431.2569
501248,423.6188
501760,427.2551
502272,433.7375
502784,425.4716
503296,409.9292
503808,412.2094
504320,410.3931
504832,403.4157
505344,396.4635
505856,407.4184
506368,405.8076
506880,404.5193
