timestep,mean_reward
267520,380.4689
267776,382.5644
268032,385.0271
268288,384.2105
268544,376.6802
268800,360.7365
269056,360.7004
269312,373.5083
269568,389.9854
269824,390.8139
270080,390.9538
270336,404.0369
270592,405.6069
270848,405.4951
271104,411.1157
271360,411.7717
271616,410.3608
271872,411.4168
272128,410.854
272384,419.2869
272640,421.6671
272896,429.7123
273152,424.6287
273408,435.6486
273664,422.2324
273920,430.6265
274176,430.2217
274432,432.3869
274688,434.8663
274944,447.0344
275200,455.5839
275456,466.0139
275712,466.5736
275968,468.0388
276224,465.9163
276480,459.5637
276736,463.2531
276992,467.6555
277248,472.0947
277504,474.5096
277760,471.4458
278016,469.1982
278272,468.7317
278528,478.0718
278784,487.7097
279040,493.8389
279296,498.6053
279552,491.1862
279808,484.917
280064,490.6714
280320,488.426
280576,491.6154
280832,483.3412
281088,473.6697
281344,468.8066
281600,471.7919
281856,475.1921
282112,478.6818
282368,484.0488
282624,482.0206
282880,480.0652
283136,482.0983
283392,472.4685
283648,485.3478
283904,481.2122
284160,483.0997
284416,483.4005
284672,480.4631
284928,466.8166
285184,461.3994
285440,461.2441
285696,455.9749
285952,455.3394
286208,461.7899
286464,460.9688
286720,456.4265
286976,448.7447
287232,457.4888
287488,460.1517
287744,463.7302
288000,462.6581
288256,469.713
288512,461.3852
288768,454.0609
289024,452.9988
289280,452.2345
289536,454.3905
289792,456.1737
290048,462.6039
290304,445.3788
290560,441.6214
290816,434.1502
291072,440.3753
291328,441.374
291584,442.304
291840,434.231
292096,441.099
292352,434.9916
292608,450.1745
292864,452.7891
293120,453.2924
293376,453.8912
293632,460.1126
293888,459.9952
294144,455.2573
294400,453.7894
294656,455.8869
294912,447.573
295168,447.8514
295424,435.8572
295680,432.3848
295936,436.6042
296192,433.6504
296448,441.9402
296704,450.4093
296960,450.5561
297216,435.3392
297472,418.0941
297728,418.3366
297984,418.0385
298240,399.6222
298496,401.6158
298752,407.0423
299008,400.6569
299264,400.4302
299520,402.9815
299776,405.1393
300032,396.3116
300288,407.889
300544,422.9745
300800,432.7095
301056,435.4684
301312,438.0503
301568,427.1921
301824,426.9467
302080,425.7473
302336,424.6205
302592,423.0907
302848,412.1315
303104,412.7162
303360,418.5201
303616,408.4629
303872,403.7125
304128,405.5201
304384,391.5913
304640,386.6143
304896,402.8479
305152,411.6783
305408,420.6003
305664,421.7362
305920,408.8637
306176,415.586
306432,420.3398
306688,415.3296
306944,413.8754
307200,422.1671
307456,434.0268
307712,441.7204
307968,441.0676
308224,446.6928
308480,444.6202
308736,442.3387
308992,442.623
309248,432.7271
309504,432.0634
309760,435.6886
310016,427.4777
310272,428.4283
310528,419.3849
310784,423.0755
311040,413.7182
311296,415.1867
311552,415.3525
311808,415.1951
312064,416.8554
312320,415.6383
312576,410.9962
312832,399.2577
313088,396.0479
313344,396.5637
313600,384.614
313856,382.7261
314112,379.2241
314368,393.0363
314624,390.4434
314880,391.2274
315136,391.7335
315392,393.757
315648,398.9672
315904,401.1449
316160,395.001
316416,384.3721
316672,382.2763
316928,391.2396
317184,386.4818
317440,397.3585
317696,397.3153
317952,397.086
318208,401.2744
318464,402.464
318720,404.4038
318976,405.6672
319232,416.4217
319488,415.2624
319744,413.8722
320000,423.9185
320256,416.406
320512,418.2728
320768,412.1116
321024,424.3504
321280,429.1173
321536,436.3783
321792,426.6065
322048,432.3181
322304,425.4933
322560,427.9469
322816,448.7153
323072,444.6778
323328,446.0543
323584,454.8843
323840,457.2826
324096,458.3096
324352,452.3203
324608,467.0074
324864,454.1657
325120,458.763
325376,460.6512
325632,454.5112
325888,450.3749
326144,452.8167
326400,450.666
326656,462.0917
326912,450.3564
327168,440.3264
327424,425.8924
327680,417.7166
327936,412.4853
328192,405.1095
328448,419.6155
328704,417.3341
328960,419.6313
329216,419.9396
329472,412.8182
329728,414.1662
329984,418.9338
330240,410.6937
330496,404.2066
330752,411.1592
331008,410.8372
331264,403.3781
331520,410.2137
331776,422.6654
332032,425.936
332288,429.1339
332544,429.7881
332800,426.7549
333056,440.6476
333312,439.7588
333568,433.633
333824,447.236
334080,446.0164
334336,446.1464
334592,438.9405
334848,449.6923
335104,444.0297
335360,440.9664
335616,443.7742
335872,452.0096
336128,454.62
336384,462.1436
336640,465.2464
336896,470.8608
337152,482.1986
337408,485.5114
337664,490.6411
337920,498.5685
338176,498.1261
338432,501.2623
338688,507.4026
338944,519.6736
339200,508.2208
339456,510.3647
339712,503.4011
339968,502.0205
340224,515.5266
340480,522.4396
340736,514.1003
340992,512.8209
341248,513.9619
341504,505.2955
341760,493.8264
342016,490.757
342272,498.5761
342528,505.1305
342784,507.3633
343040,502.606
343296,502.4243
343552,509.8976
343808,510.6768
344064,514.142
344320,521.6952
344576,527.4662
344832,523.7242
345088,517.5923
345344,522.674
345600,526.9496
345856,530.2655
346112,527.707
346368,526.7581
346624,506.7134
346880,495.4678
347136,488.1855
347392,480.7926
347648,485.797
347904,478.4725
348160,478.324
348416,467.6545
348672,463.791
348928,457.7338
349184,460.704
349440,468.429
349696,467.0053
349952,458.457
350208,462.8005
350464,469.2595
350720,471.5419
350976,473.9366
351232,474.3442
351488,480.5865
351744,490.0308
352000,488.5283
352256,482.259
352512,471.7052
352768,465.614
353024,457.8578
353280,458.8985
353536,457.3267
353792,452.809
354048,447.9133
354304,442.1646
354560,444.4799
354816,440.9903
355072,447.6438
355328,444.6376
355584,443.4402
355840,432.9493
356096,438.1983
356352,441.6371
356608,453.3114
356864,458.7383
357120,476.4655
357376,481.822
357632,483.5471
357888,471.4678
358144,475.8759
358400,476.6062
358656,479.2959
358912,482.83
359168,478.2568
359424,477.9662
359680,475.3372
359936,481.2446
360192,472.6521
360448,464.3291
360704,469.8662
360960,467.0154
361216,460.2993
