timestep,mean_reward
605696,344.9065
606208,351.4669
606720,367.7306
607232,375.8103
607744,381.0337
608256,391.2076
608768,393.0803
609280,398.4930
609792,401.8499
610304,404.8585
610816,415.4895
611328,393.0030
611840,388.7495
612352,389.0764
612864,400.0810
613376,391.8215
613888,393.9411
614400,398.3594
614912,415.6072
615424,422.7129
615936,436.6908
616448,415.8500
616960,425.8943
617472,417.3771
617984,434.6650
618496,441.5903
619008,442.2961
619520,443.2586
620032,459.2575
620544,460.7732
621056,460.2691
621568,473.2757
622080,485.0688
622592,477.9524
623104,462.2296
623616,457.8083
624128,450.0332
624640,450.2657
625152,450.4866
625664,446.4003
626176,454.6581
626688,459.2163
627200,448.0905
627712,453.5171
628224,443.0851
628736,433.8247
629248,424.5570
629760,421.3467
630272,408.4931
630784,409.7027
631296,407.8566
631808,388.2077
632320,378.5422
632832,382.8576
633344,394.5760
633856,418.7624
634368,422.5484
634880,418.1304
635392,421.6137
635904,408.0612
636416,414.1397
636928,400.6216
637440,408.7121
637952,405.0390
638464,396.5335
638976,403.3919
639488,408.2935
640000,406.0297
640512,421.6442
641024,421.6439
641536,417.3336
642048,427.3200
642560,432.5888
643072,423.7931
643584,414.5096
644096,414.3561
644608,416.2697
645120,405.6604
645632,399.3218
646144,393.6152
646656,392.1025
647168,396.6846
647680,391.5432
648192,383.5114
648704,394.0153
649216,395.4465
649728,376.8093
650240,379.9889
650752,367.2402
651264,375.7402
651776,374.6834
652288,379.8849
652800,375.4311
653312,385.8630
653824,397.6730
654336,396.1050
654848,397.4212
655360,416.0564
655872,416.2903
656384,421.3403
656896,416.6358
657408,425.3891
657920,423.7889
658432,424.5049
658944,414.7131
659456,422.0332
659968,418.8813
660480,417.9755
660992,420.3672
661504,424.0549
662016,415.4496
662528,402.8171
663040,399.4710
663552,397.8934
664064,392.5643
664576,406.7005
665088,410.6877
665600,417.2753
666112,402.2556
666624,398.3957
667136,395.9434
667648,413.5487
668160,420.3731
668672,419.1842
669184,431.2116
669696,439.9835
670208,422.6667
670720,418.4197
671232,428.7650
671744,422.9584
672256,437.0301
672768,449.9601
673280,463.2865
673792,449.4311
674304,438.5756
674816,442.1262
675328,450.4916
675840,455.3538
676352,468.6315
676864,473.7794
677376,470.7260
677888,460.6281
678400,480.4495
678912,481.8462
679424,478.7894
679936,470.7196
680448,485.0020
680960,485.3823
681472,478.1302
681984,485.8665
682496,485.2136
683008,483.6574
683520,489.1325
684032,487.0667
684544,473.4765
685056,466.5797
685568,473.9007
686080,462.5914
686592,470.2471
687104,457.3149
687616,463.1424
688128,461.8622
688640,441.8146
689152,433.2426
689664,434.3229
690176,443.2738
690688,441.7454
691200,460.4125
691712,452.2911
692224,433.0533
692736,434.9769
693248,417.2653
693760,433.5737
694272,435.7180
694784,443.8813
695296,440.6237
695808,438.9120
696320,435.6740
696832,440.6989
697344,453.3685
697856,443.7893
698368,436.6602
698880,444.6214
699392,415.6111
699904,426.3788
700416,422.7243
700928,424.2137
701440,419.0989
701952,423.0365
702464,430.2934
702976,426.6535
703488,419.7588
704000,412.8815
704512,411.6940
705024,407.6797
705536,423.1724
706048,425.1060
706560,432.2348
707072,411.2334
707584,415.8837
708096,403.6498
708608,425.2139
709120,432.0804
709632,430.8167
710144,438.4545
710656,438.7206
711168,436.0217
711680,441.5594
712192,415.6958
712704,435.5614
713216,450.9097
713728,441.4515
714240,438.2919
714752,448.7365
715264,425.7753
715776,421.0439
716288,423.5693
716800,424.2104
717312,437.8191
717824,439.1012
718336,447.8731
718848,437.2067
719360,442.3374
719872,447.1939
720384,428.1426
720896,418.6451
721408,425.0241
721920,445.3235
722432,445.3795
722944,438.1052
723456,452.0446
723968,457.4462
724480,456.9989
724992,439.0490
725504,454.7273
726016,447.5670
726528,458.1684
727040,448.8773
727552,442.8726
728064,453.5252
728576,453.2641
729088,454.3952
729600,454.3581
730112,462.3407
730624,476.3652
731136,475.7852
731648,469.8049
732160,459.5868
