Wall time,Step,Value
1762051841.388105,28800,369.6278381347656
1762051847.5682576,29200,366.29901123046875
1762051852.905633,29600,384.2655334472656
1762051858.392958,30000,386.89642333984375
1762051864.26071,30400,398.8439636230469
1762051869.7600296,30800,402.6015625
1762051875.9393165,31200,400.147705078125
1762051881.7494903,31600,409.6458435058594
1762051887.2110178,32000,430.5660095214844
1762051893.2451096,32400,439.18585205078125
1762051899.8751228,32800,436.0978088378906
1762051910.5121844,33200,435.57855224609375
1762051918.2993813,33600,442.2736511230469
1762051926.784598,34000,445.5389709472656
1762051938.3639688,34400,443.2781982421875
1762051944.2339869,34800,448.4454650878906
1762051950.251007,35200,452.9526672363281
1762051956.127066,35600,437.24005126953125
1762051962.0430477,36000,437.78668212890625
1762051968.6398385,36400,462.0311279296875
1762051974.4410734,36800,457.29248046875
1762051980.355506,37200,460.2969665527344
1762051986.2203023,37600,468.9351501464844
1762051992.1427982,38000,450.6343688964844
1762051999.0328064,38400,446.3606872558594
1762052004.7913773,38800,457.23016357421875
1762052011.0954442,39200,458.53692626953125
1762052018.2483196,39600,457.8078308105469
1762052024.2912502,40000,442.87823486328125
1762052031.1593962,40400,444.4075927734375
1762052036.967515,40800,445.40966796875
1762052042.436456,41200,447.5976867675781
1762052048.0802016,41600,441.39068603515625
1762052054.4601336,42000,431.8520202636719
1762052060.1943927,42400,428.89898681640625
1762052065.6392403,42800,425.7494201660156
1762052072.3429108,43200,424.5807189941406
1762052079.1183324,43600,434.8411560058594
1762052085.6133997,44000,433.4321594238281
1762052091.7328205,44400,441.090576171875
1762052097.9806314,44800,439.6743469238281
1762052103.675133,45200,434.1962585449219
1762052110.3416152,45600,451.21185302734375
1762052116.5232515,46000,449.94451904296875
1762052122.3073072,46400,435.4403076171875
1762052127.789682,46800,447.8028259277344
1762052133.1982267,47200,436.22515869140625
1762052138.6357121,47600,426.2892761230469
1762052144.1160784,48000,435.104248046875
1762052149.5400825,48400,433.7214660644531
1762052155.5802,48800,429.4891052246094
1762052161.95044,49200,435.3225402832031
1762052168.3028276,49600,438.7379150390625
1762052175.3277237,50000,447.08795166015625
1762052181.662736,50400,443.2856140136719
1762052187.6581786,50800,441.47076416015625
1762052193.359382,51200,431.32958984375
1762052199.1442633,51600,437.60467529296875
1762052204.8801165,52000,447.3233947753906
1762052210.5323386,52400,443.0217590332031
1762052216.0977116,52800,444.1206359863281
1762052222.3387058,53200,448.9134521484375
1762052229.4444609,53600,432.19580078125
1762052235.651645,54000,427.9846496582031
1762052241.893413,54400,415.3818054199219
1762052248.127058,54800,409.0310363769531
1762052255.0678544,55200,414.90789794921875
1762052263.434057,55600,418.20465087890625
1762052271.131994,56000,422.14532470703125
1762052280.5095255,56400,434.7255554199219
1762052290.43287,56800,424.22509765625
1762052296.9699118,57200,429.4274597167969
1762052302.8669388,57600,429.7446594238281
1762052308.7857816,58000,429.9405517578125
1762052314.7728512,58400,433.2371826171875
1762052321.867131,58800,445.1191711425781
1762052327.9910898,59200,443.6235046386719
1762052334.6515117,59600,446.83172607421875
1762052340.9979973,60000,438.32623291015625
1762052346.7365506,60400,436.4258728027344
1762052352.3230994,60800,430.5035705566406
1762052358.8295603,61200,439.569580078125
1762052365.0189645,61600,438.1524658203125
1762052371.1971762,62000,430.4873352050781
1762052376.8422196,62400,434.46600341796875
1762052382.375425,62800,440.57177734375
1762052388.29951,63200,432.6966552734375
1762052394.0187676,63600,435.7618103027344
1762052399.9597442,64000,434.6256408691406
1762052405.5873635,64400,435.65850830078125
1762052411.4071152,64800,432.18206787109375
1762052417.726839,65200,430.1426696777344
1762052423.5497317,65600,414.7398681640625
1762052429.88753,66000,409.4384460449219
1762052436.0520036,66400,401.849853515625
1762052441.9334996,66800,386.8191223144531
1762052447.8521192,67200,390.977783203125
1762052453.600301,67600,394.8914794921875
1762052460.1191514,68000,403.0979309082031
1762052466.6835938,68400,398.82891845703125
1762052473.0303924,68800,374.7935791015625
1762052478.7502267,69200,372.78704833984375
1762052484.3125474,69600,366.4205627441406
1762052489.8524554,70000,379.9734802246094
1762052495.4094415,70400,384.9883728027344
1762052501.0754435,70800,390.952392578125
1762052506.7534652,71200,383.6261291503906
1762052512.4783652,71600,394.73065185546875
1762052518.047276,72000,400.6815185546875
1762052523.6932979,72400,396.58575439453125
1762052529.2411168,72800,380.013427734375
1762052534.785092,73200,388.5774841308594
1762052540.3268692,73600,398.8197021484375
1762052545.881288,74000,407.4721984863281
1762052551.4259825,74400,409.21539306640625
1762052556.9560478,74800,416.0133972167969
1762052562.538664,75200,426.12030029296875
1762052568.1206775,75600,425.5459289550781
1762052573.7375221,76000,432.35076904296875
1762052579.354267,76400,425.7395324707031
1762052584.9553006,76800,437.5522766113281
1762052590.5710487,77200,432.9842834472656
1762052596.2080598,77600,440.0052490234375
1762052602.1667166,78000,440.4255065917969
1762052607.7651944,78400,433.9176940917969
1762052613.3775902,78800,452.2740478515625
1762052618.974944,79200,463.66632080078125
1762052625.0683794,79600,461.05291748046875
1762052630.650482,80000,458.8791198730469
1762052636.238143,80400,452.6560363769531
1762052641.850678,80800,448.7467346191406
1762052647.4152594,81200,458.4354553222656
1762052653.3699367,81600,450.9398498535156
1762052658.9375002,82000,450.953125
1762052664.4904737,82400,446.49700927734375
1762052670.195282,82800,465.3956298828125
1762052675.7498004,83200,469.1683654785156
1762052681.340796,83600,462.4686584472656
1762052687.0803158,84000,462.3754577636719
1762052692.7440572,84400,463.9493713378906
1762052698.6098063,84800,467.8311462402344
1762052704.19089,85200,465.1310729980469
1762052709.7665324,85600,460.13653564453125
1762052715.7661862,86000,464.15838623046875
1762052721.4151921,86400,485.3482666015625
1762052726.984094,86800,497.431396484375
1762052732.5515842,87200,504.2625427246094
1762052738.132931,87600,504.8843688964844
1762052743.7184987,88000,503.9179992675781
1762052749.81899,88400,513.71826171875
1762052755.4821906,88800,507.9683532714844
1762052761.0938091,89200,504.85760498046875
1762052766.7561681,89600,503.72552490234375
1762052772.3281007,90000,498.60546875
1762052777.957454,90400,511.7529296875
