episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
15,0,0.0,[1.],1.0,[0.8559],[0.523],[0.1844 0.1844 0.1844 0.8656 0.8656 0.8656],[0.6813 0.6813 0.6813 0.     0.     0.    ],[0.1344 0.1344 0.1344 0.1344 0.1344 0.1344],0.1344033095711723,0.8,2.0,-2.007973720402658,-2.007973720402658,[1.1441],[1.     0.1844 0.1844 0.1844 0.8656 0.8656 0.8656],0.5229595303535461
15,1,0.02,[1.],1.0,[0.8729],[1.1223],[0.113  0.113  0.113  0.8654 0.8654 0.8654],[7.5266e-01 7.5266e-01 7.5266e-01 2.5271e-07 2.5271e-07 2.5271e-07],[0.1344 0.1344 0.1344 0.1346 0.1346 0.1346],0.1344799888465854,0.8,2.0,-2.1918250599994282,-4.199798780402086,[1.1271],[1.     0.113  0.113  0.113  0.8654 0.8654 0.8654],1.122310757637024
15,2,0.04,[1.],1.0,[0.9021],[1.7339],[0.0753 0.0753 0.0753 0.8653 0.8653 0.8653],[0.7903 0.7903 0.7903 0.     0.     0.    ],[0.1344 0.1344 0.1344 0.1347 0.1347 0.1347],0.13455014271174923,0.8,2.0,-2.2539603705271167,-6.453759150929203,[1.0979],[1.     0.0753 0.0753 0.0753 0.8653 0.8653 0.8653],1.7338860034942627
15,3,0.06,[1.],1.0,[0.9433],[2.3203],[0.0524 0.0524 0.0524 0.8651 0.8651 0.8651],[8.1327e-01 8.1327e-01 8.1327e-01 2.5331e-07 2.5331e-07 2.5331e-07],[0.1343 0.1343 0.1343 0.1349 0.1349 0.1349],0.13461685135699428,0.8,2.0,-2.2584858169874735,-8.712244967916677,[1.0567],[1.     0.0524 0.0524 0.0524 0.8651 0.8651 0.8651],2.3202924728393555
15,4,0.08,[1.],1.0,[0.9958],[2.8622],[0.0374 0.0374 0.0374 0.8649 0.8649 0.8649],[ 8.2831e-01  8.2831e-01  8.2831e-01 -5.2940e-23 -5.2940e-23 -5.2940e-23],[0.1343 0.1343 0.1343 0.1351 0.1351 0.1351],0.13468145796921935,0.8,2.0,-2.2296424824352554,-10.941887450351931,[1.0042],[1.     0.0374 0.0374 0.0374 0.8649 0.8649 0.8649],2.8622148036956787
15,5,0.1,[1.],1.0,[1.0584],[3.3482],[0.0271 0.0271 0.0271 0.8648 0.8648 0.8648],[8.3859e-01 8.3859e-01 8.3859e-01 2.5390e-07 2.5390e-07 2.5390e-07],[0.1343 0.1343 0.1343 0.1352 0.1352 0.1352],0.13474468567873343,0.8,2.0,-2.1791700297654337,-13.121057480117365,[0.9416],[1.     0.0271 0.0271 0.0271 0.8648 0.8648 0.8648],3.3482139110565186
15,6,0.12,[1.],1.0,[1.1302],[3.7718],[0.0199 0.0199 0.0199 0.8646 0.8646 0.8646],[8.4581e-01 8.4581e-01 8.4581e-01 5.2940e-23 5.2940e-23 5.2940e-23],[0.1342 0.1342 0.1342 0.1354 0.1354 0.1354],0.13480696873922826,0.8,2.0,-2.113634198166817,-15.234691678284182,[0.8698],[1.     0.0199 0.0199 0.0199 0.8646 0.8646 0.8646],3.7718265056610107
15,7,0.14,[1.],1.0,[1.2097],[4.131],[0.0148 0.0148 0.0148 0.8645 0.8645 0.8645],[8.5099e-01 8.5099e-01 8.5099e-01 2.5449e-07 2.5449e-07 2.5449e-07],[0.1342 0.1342 0.1342 0.1355 0.1355 0.1355],0.13486858608585192,0.8,2.0,-2.0371282678486193,-17.2718199461328,[0.7903],[1.     0.0148 0.0148 0.0148 0.8645 0.8645 0.8645],4.130951881408691
15,8,0.16,[1.],1.0,[1.2957],[4.4271],[0.0111 0.0111 0.0111 0.8643 0.8643 0.8643],[0.8547 0.8547 0.8547 0.     0.     0.    ],[0.1342 0.1342 0.1342 0.1357 0.1357 0.1357],0.13492972483133328,0.8,2.0,-1.9524360201196138,-19.224255966252414,[0.7043],[1.     0.0111 0.0111 0.0111 0.8643 0.8643 0.8643],4.427109718322754
15,9,0.18,[1.],1.0,[1.3869],[4.6593],[0.0084 0.0084 0.0084 0.8642 0.8642 0.8642],[8.5750e-01 8.5750e-01 8.5750e-01 2.5508e-07 2.5508e-07 2.5508e-07],[0.1341 0.1341 0.1341 0.1358 0.1358 0.1358],0.1349905144896574,0.8,2.0,-1.861638513395233,-21.085894479647646,[0.6131],[1.     0.0084 0.0084 0.0084 0.8642 0.8642 0.8642],4.6593170166015625
15,10,0.2,[1.],1.0,[1.482],[4.8294],[0.0064 0.0064 0.0064 0.864  0.864  0.864 ],[8.5954e-01 8.5954e-01 8.5954e-01 5.2940e-23 5.2940e-23 5.2940e-23],[0.1341 0.1341 0.1341 0.136  0.136  0.136 ],0.13505104651398875,0.8,2.0,-1.766440888081683,-22.852335367729328,[0.518],[1.     0.0064 0.0064 0.0064 0.864  0.864  0.864 ],4.82944393157959
15,11,0.22,[0.9115],0.9115393757820129,[1.5791],[4.8671],[0.0049 0.0049 0.0049 0.8638 0.8638 0.8638],[8.6106e-01 8.6106e-01 8.6106e-01 2.5567e-07 2.5567e-07 2.5567e-07],[0.1341 0.1341 0.1341 0.1362 0.1362 0.1362],0.13511138662165553,0.8,2.0,-1.6691079004138243,-24.521443268143152,[0.4209],[0.9115 0.0049 0.0049 0.0049 0.8638 0.8638 0.8638],4.867090702056885
15,12,0.24,[0.538],0.5379583239555359,[1.6729],[4.542],[0.0038 0.0038 0.0038 0.8637 0.8637 0.8637],[0.8622 0.8622 0.8622 0.     0.     0.    ],[0.134  0.134  0.134  0.1363 0.1363 0.1363],0.1351715824307607,0.8,2.0,-1.574980149555773,-26.096423417698926,[0.3271],[0.538  0.0038 0.0038 0.0038 0.8637 0.8637 0.8637],4.541977882385254
15,13,0.26,[0.1998],0.19975756108760834,[1.7568],[3.9191],[0.0033 0.0032 0.003  0.7361 0.8355 0.8635],[8.6275e-01 8.6283e-01 8.6304e-01 1.2751e-01 2.8090e-02 2.5627e-07],[0.134  0.134  0.134  0.1364 0.1364 0.1365],0.13521894098665163,0.8,2.0,2.536163732206801,-23.560259685492124,[0.2432],[0.1998 0.0033 0.0032 0.003  0.7361 0.8355 0.8635],3.9190590381622314
15,14,0.28,[0.],0.0,[1.8267],[3.1465],[0.0111 0.004  0.0026 0.3805 0.5919 0.819 ],[0.8549 0.862  0.8634 0.483  0.2716 0.0444],[0.134  0.134  0.134  0.1365 0.1365 0.1366],0.13526763237114647,0.8,2.0,6.724914363596172,-16.83534532189595,[0.1733],[0.     0.0111 0.004  0.0026 0.3805 0.5919 0.819 ],3.146451950073242
15,15,0.3,[0.],0.0,[1.8814],[2.4086],[0.0227 0.0065 0.004  0.2789 0.3991 0.5675],[0.8433 0.8595 0.8621 0.5846 0.4643 0.2958],[0.134  0.134  0.134  0.1366 0.1366 0.1367],0.13530325147244127,0.8,2.0,6.938685423336109,-9.896659898559841,[0.1186],[0.     0.0227 0.0065 0.004  0.2789 0.3991 0.5675],2.4086287021636963
15,16,0.32,[0.],0.0,[1.9218],[1.706],[0.026  0.0062 0.0076 0.2255 0.2775 0.4115],[0.84   0.8599 0.8585 0.6379 0.5858 0.4518],[0.134  0.134  0.134  0.1366 0.1366 0.1368],0.13531647632303143,0.8,2.0,7.12717352113976,-2.7694863774200815,[0.0782],[0.     0.026  0.0062 0.0076 0.2255 0.2775 0.4115],1.7060405015945435
15,17,0.34,[0.1245],0.12453119456768036,[1.9497],[1.1495],[0.0248 0.0054 0.011  0.2037 0.2043 0.3264],[0.8412 0.8607 0.855  0.6597 0.659  0.5368],[0.134  0.1339 0.134  0.1366 0.1367 0.1368],0.13531357788861037,0.8,2.0,7.274998886807811,4.50551250938773,[0.0503],[0.1245 0.0248 0.0054 0.011  0.2037 0.2043 0.3264],1.1495274305343628
15,18,0.36,[0.25],0.24999336898326874,[1.9681],[0.7345],[0.0226 0.0045 0.0137 0.2022 0.1581 0.2794],[0.8435 0.8616 0.8524 0.6612 0.7053 0.5838],[0.1339 0.1339 0.134  0.1366 0.1367 0.1368],0.13530525205124733,0.8,2.0,7.385766512419403,11.891279021807133,[0.0319],[0.25   0.0226 0.0045 0.0137 0.2022 0.1581 0.2794],0.7345144152641296
15,19,0.38,[0.3631],0.363136887550354,[1.9796],[0.4434],[0.0199 0.0037 0.0154 0.2563 0.1278 0.2557],[0.8462 0.8625 0.8507 0.6071 0.7355 0.6075],[0.1339 0.1338 0.134  0.1366 0.1366 0.1368],0.13530041041206803,0.8,2.0,7.462374182403783,19.353653204210914,[0.0204],[0.3631 0.0199 0.0037 0.0154 0.2563 0.1278 0.2557],0.443435937166214
15,20,0.4,[0.4607],0.4606805443763733,[1.9864],[0.256],[0.0173 0.003  0.0174 0.2738 0.1072 0.2476],[0.8488 0.8632 0.8487 0.5896 0.7561 0.6155],[0.1339 0.1338 0.134  0.1367 0.1366 0.1368],0.13529552234004424,0.8,2.0,7.516451846374034,26.870105050584947,[0.0136],[0.4607 0.0173 0.003  0.0174 0.2738 0.1072 0.2476],0.25596538186073303
15,21,0.42,[0.541],0.5410001277923584,[1.9903],[0.1512],[0.015  0.0024 0.0191 0.3117 0.0929 0.2548],[0.8512 0.8638 0.8469 0.5516 0.7705 0.6083],[0.1338 0.1338 0.134  0.1367 0.1366 0.1369],0.1352966471861103,0.8,2.0,7.5507189376213,34.420823988206244,[0.0097],[0.541  0.015  0.0024 0.0191 0.3117 0.0929 0.2548],0.15118913352489471
15,22,0.44,[0.6041],0.6040891408920288,[1.9929],[0.1091],[0.013  0.0019 0.0216 0.3114 0.0823 0.2723],[0.8532 0.8643 0.8444 0.5518 0.7811 0.5907],[0.1338 0.1337 0.134  0.1367 0.1366 0.1369],0.13529229218310876,0.8,2.0,7.573761441067455,41.9945854292737,[0.0071],[0.6041 0.013  0.0019 0.0216 0.3114 0.0823 0.2723],0.10909993946552277
15,23,0.46,[0.6504],0.6503927111625671,[1.9951],[0.111],[0.0115 0.0016 0.0242 0.3326 0.0743 0.2721],[0.8547 0.8647 0.8418 0.5306 0.7891 0.5909],[0.1338 0.1337 0.134  0.1368 0.1366 0.1369],0.13528813967474929,0.8,2.0,7.584696437757541,49.57928186703124,[0.0049],[0.6504 0.0115 0.0016 0.0242 0.3326 0.0743 0.2721],0.11103659868240356
15,24,0.48,[0.6815],0.6814804077148438,[1.9976],[0.1405],[0.0104 0.0013 0.0295 0.3223 0.0675 0.2723],[0.8558 0.865  0.8366 0.5409 0.796  0.5907],[0.1337 0.1337 0.134  0.1368 0.1365 0.137 ],0.1352844151068169,0.8,2.0,7.5989872594372025,57.17826912646844,[0.0024],[0.6815 0.0104 0.0013 0.0295 0.3223 0.0675 0.2723],0.14047636091709137
15,25,0.5,[0.699],0.698951244354248,[2.0009],[0.1839],[0.0098 0.0011 0.0331 0.3143 0.0617 0.2685],[0.8565 0.8652 0.8329 0.5489 0.8018 0.5945],[0.1337 0.1336 0.134  0.1368 0.1365 0.137 ],0.13527389980228247,0.8,2.0,7.610971714917613,64.78924084138606,[-0.0009],[0.699  0.0098 0.0011 0.0331 0.3143 0.0617 0.2685],0.18387198448181152
15,26,0.52,[0.7052],0.7051714062690735,[2.0051],[0.2305],[0.0095 0.001  0.0382 0.3029 0.0564 0.2589],[0.8569 0.8654 0.8278 0.5603 0.8072 0.6041],[0.1337 0.1336 0.134  0.1368 0.1365 0.137 ],0.13526293908673495,0.8,2.0,7.617418948776711,72.40665979016278,[-0.0051],[0.7052 0.0095 0.001  0.0382 0.3029 0.0564 0.2589],0.23052221536636353
15,27,0.54,[0.7024],0.7023580074310303,[2.0102],[0.272],[0.0096 0.0009 0.044  0.2875 0.0513 0.2439],[0.8567 0.8656 0.822  0.5756 0.8122 0.619 ],[0.1337 0.1335 0.134  0.1369 0.1365 0.137 ],0.1352575603462249,0.8,2.0,7.624203351816476,80.03086314197925,[-0.0102],[0.7024 0.0096 0.0009 0.044  0.2875 0.0513 0.2439],0.2720121145248413
