episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
7,0,0.0,[1.],1.0,[0.938],[0.7902],[0.1871 0.1871 0.1871 0.9423 0.9423 0.9423],[0.7552 0.7552 0.7552 0.     0.     0.    ],[0.0576 0.0576 0.0576 0.0577 0.0577 0.0577],0.0576535353339035,0.8,2.0,-1.9835209703964694,-1.9835209703964694,[1.062],[1.     0.1871 0.1871 0.1871 0.9423 0.9423 0.9423],0.7902476191520691
7,1,0.02,[1.],1.0,[0.9632],[1.6499],[0.1143 0.1143 0.1143 0.9248 0.9248 0.9248],[0.8281 0.8281 0.8281 0.0174 0.0174 0.0174],[0.0577 0.0577 0.0577 0.0578 0.0578 0.0578],0.05774028419412678,0.8,2.0,-2.1664432165700775,-4.149964186966547,[1.0368],[1.     0.1143 0.1143 0.1143 0.9248 0.9248 0.9248],1.6498819589614868
7,2,0.04,[1.],1.0,[1.0055],[2.4924],[0.0761 0.0761 0.0761 0.924  0.924  0.924 ],[0.8663 0.8663 0.8663 0.018  0.018  0.018 ],[0.0577 0.0577 0.0577 0.058  0.058  0.058 ],0.05781876014310667,0.8,2.0,-2.221289011137956,-6.371253198104503,[0.9945],[1.     0.0761 0.0761 0.0761 0.924  0.924  0.924 ],2.492403030395508
7,3,0.06,[1.],1.0,[1.0641],[3.2684],[0.0529 0.0529 0.0529 0.9243 0.9243 0.9243],[0.8895 0.8895 0.8895 0.0175 0.0175 0.0175],[0.0577 0.0577 0.0577 0.0581 0.0581 0.0581],0.05790178162579084,0.8,2.0,-2.213196589335916,-8.58444978744042,[0.9359],[1.     0.0529 0.0529 0.0529 0.9243 0.9243 0.9243],3.268437623977661
7,4,0.08,[1.],1.0,[1.1371],[3.9541],[0.0377 0.0377 0.0377 0.924  0.924  0.924 ],[0.9046 0.9046 0.9046 0.0177 0.0177 0.0177],[0.0577 0.0577 0.0577 0.0583 0.0583 0.0583],0.05797457518325596,0.8,2.0,-2.1669212277597945,-10.751371015200213,[0.8629],[1.     0.0377 0.0377 0.0377 0.924  0.924  0.924 ],3.9541170597076416
7,5,0.1,[1.],1.0,[1.2228],[4.5392],[0.0274 0.0274 0.0274 0.9244 0.9244 0.9244],[0.915  0.915  0.915  0.0171 0.0171 0.0171],[0.0576 0.0576 0.0576 0.0585 0.0585 0.0585],0.05805409664902061,0.8,2.0,-2.096013165051785,-12.847384180251998,[0.7772],[1.     0.0274 0.0274 0.0274 0.9244 0.9244 0.9244],4.539201259613037
7,6,0.12,[1.],1.0,[1.3191],[5.0211],[0.0201 0.0201 0.0201 0.924  0.924  0.924 ],[0.9223 0.9223 0.9223 0.0174 0.0174 0.0174],[0.0576 0.0576 0.0576 0.0586 0.0586 0.0586],0.05812452669646893,0.8,2.0,-2.007485822454118,-14.854870002706116,[0.6809],[1.     0.0201 0.0201 0.0201 0.924  0.924  0.924 ],5.021148204803467
7,7,0.14,[1.],1.0,[1.4238],[5.3947],[0.0149 0.0149 0.0149 0.9244 0.9244 0.9244],[0.9275 0.9275 0.9275 0.0168 0.0168 0.0168],[0.0576 0.0576 0.0576 0.0588 0.0588 0.0588],0.05820244574274874,0.8,2.0,-1.9071326769164965,-16.76200267962261,[0.5762],[1.     0.0149 0.0149 0.0149 0.9244 0.9244 0.9244],5.394689559936523
7,8,0.16,[0.9617],0.9617044925689697,[1.5343],[5.621],[0.0112 0.0112 0.0112 0.924  0.924  0.924 ],[0.9312 0.9312 0.9312 0.0171 0.0171 0.0171],[0.0576 0.0576 0.0576 0.0589 0.0589 0.0589],0.05827169825339253,0.8,2.0,-1.7985996464188048,-18.560602326041415,[0.4657],[0.9617 0.0112 0.0112 0.0112 0.924  0.924  0.924 ],5.621020793914795
7,9,0.18,[0.5171],0.5171473026275635,[1.6429],[5.2637],[0.0084 0.0084 0.0084 0.9244 0.9244 0.9244],[0.934  0.934  0.934  0.0165 0.0165 0.0165],[0.0576 0.0576 0.0576 0.0591 0.0591 0.0591],0.058348805255688384,0.8,2.0,-1.6912759528820265,-20.251878278923442,[0.3571],[0.5171 0.0084 0.0084 0.0084 0.9244 0.9244 0.9244],5.263710975646973
7,10,0.2,[0.1228],0.12275616824626923,[1.7391],[4.4455],[0.0068 0.0068 0.0064 0.7172 0.8615 0.924 ],[0.9356 0.9356 0.936  0.2236 0.0792 0.0168],[0.0576 0.0576 0.0576 0.0593 0.0593 0.0593],0.0584174240357145,0.8,2.0,2.4523563943046573,-17.799521884618784,[0.2609],[0.1228 0.0068 0.0068 0.0064 0.7172 0.8615 0.924 ],4.445499420166016
7,11,0.22,[0.],0.0,[1.8178],[3.5245],[0.014  0.0066 0.0051 0.3661 0.6068 0.8251],[0.9285 0.9358 0.9373 0.5745 0.3338 0.1155],[0.0576 0.0576 0.0576 0.0594 0.0594 0.0594],0.05848032689769305,0.8,2.0,2.6739926367923785,-15.125529247826405,[0.1822],[0.     0.014  0.0066 0.0051 0.3661 0.6068 0.8251],3.5245487689971924
7,12,0.24,[0.],0.0,[1.8786],[2.6528],[0.0287 0.0095 0.0048 0.2629 0.399  0.5507],[0.9137 0.9329 0.9376 0.6776 0.5415 0.3897],[0.0576 0.0576 0.0576 0.0594 0.0595 0.0595],0.05852465317450773,0.8,2.0,6.915595719291622,-8.209933528534783,[0.1214],[0.     0.0287 0.0095 0.0048 0.2629 0.399  0.5507],2.6527867317199707
