episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
9,0,0.0,[1.],1.0,[0.9155],[0.5445],[0.1866 0.1866 0.1866 0.9231 0.9231 0.9231],[0.7365 0.7365 0.7365 0.     0.     0.    ],[0.0768 0.0768 0.0768 0.0769 0.0769 0.0769],0.07684097796203034,0.8,2.0,-1.9917699482122493,-1.9917699482122493,[1.0845],[1.     0.1866 0.1866 0.1866 0.9231 0.9231 0.9231],0.5444846153259277
9,1,0.02,[1.],1.0,[0.9332],[1.1688],[0.114 0.114 0.114 0.923 0.923 0.923],[8.0912e-01 8.0912e-01 8.0912e-01 1.4448e-07 1.4448e-07 1.4448e-07],[0.0768 0.0768 0.0768 0.077  0.077  0.077 ],0.0769312853842115,0.8,2.0,-2.1889909801632896,-4.180760928375539,[1.0668],[1.    0.114 0.114 0.114 0.923 0.923 0.923],1.1688042879104614
9,2,0.04,[1.],1.0,[0.9636],[1.8061],[0.0759 0.0759 0.0759 0.9228 0.9228 0.9228],[0.8472 0.8472 0.8472 0.     0.     0.    ],[0.0768 0.0768 0.0768 0.0772 0.0772 0.0772],0.07701495401241627,0.8,2.0,-2.258626516065856,-6.439387444441396,[1.0364],[1.     0.0759 0.0759 0.0759 0.9228 0.9228 0.9228],1.8060789108276367
9,3,0.06,[1.],1.0,[1.0065],[2.4154],[0.0528 0.0528 0.0528 0.9226 0.9226 0.9226],[8.7038e-01 8.7038e-01 8.7038e-01 1.4511e-07 1.4511e-07 1.4511e-07],[0.0768 0.0768 0.0768 0.0774 0.0774 0.0774],0.07709513279320664,0.8,2.0,-2.267188211104079,-8.706575655545475,[0.9935],[1.     0.0528 0.0528 0.0528 0.9226 0.9226 0.9226],2.415381908416748
9,4,0.08,[1.],1.0,[1.061],[2.9755],[0.0376 0.0376 0.0376 0.9225 0.9225 0.9225],[0.8855 0.8855 0.8855 0.     0.     0.    ],[0.0768 0.0768 0.0768 0.0775 0.0775 0.0775],0.07717318554423354,0.8,2.0,-2.240058215895017,-10.946633871440492,[0.939],[1.     0.0376 0.0376 0.0376 0.9225 0.9225 0.9225],2.975520372390747
9,5,0.1,[1.],1.0,[1.1262],[3.4744],[0.0273 0.0273 0.0273 0.9223 0.9223 0.9223],[8.9587e-01 8.9587e-01 8.9587e-01 1.4575e-07 1.4575e-07 1.4575e-07],[0.0768 0.0768 0.0768 0.0777 0.0777 0.0777],0.07724984416648929,0.8,2.0,-2.189709412934824,-13.136343284375315,[0.8738],[1.     0.0273 0.0273 0.0273 0.9223 0.9223 0.9223],3.47444748878479
9,6,0.12,[1.],1.0,[1.2005],[3.9063],[0.0201 0.0201 0.0201 0.9221 0.9221 0.9221],[ 9.0313e-01  9.0313e-01  9.0313e-01 -2.6470e-23 -2.6470e-23 -2.6470e-23],[0.0768 0.0768 0.0768 0.0779 0.0779 0.0779],0.0773255474138995,0.8,2.0,-2.1232247000015736,-15.259567984376888,[0.7995],[1.     0.0201 0.0201 0.0201 0.9221 0.9221 0.9221],3.9063353538513184
9,7,0.14,[1.],1.0,[1.2827],[4.2704],[0.0149 0.0149 0.0149 0.922  0.922  0.922 ],[9.0833e-01 9.0833e-01 9.0833e-01 1.4638e-07 1.4638e-07 1.4638e-07],[0.0768 0.0768 0.0768 0.078  0.078  0.078 ],0.07740057675101279,0.8,2.0,-2.0450586995908164,-17.304626683967705,[0.7173],[1.     0.0149 0.0149 0.0149 0.922  0.922  0.922 ],4.270390033721924
9,8,0.16,[1.],1.0,[1.3715],[4.564],[0.0111 0.0111 0.0111 0.9218 0.9218 0.9218],[9.121e-01 9.121e-01 9.121e-01 2.647e-23 2.647e-23 2.647e-23],[0.0768 0.0768 0.0768 0.0782 0.0782 0.0782],0.07747512087232204,0.8,2.0,-1.958295036987489,-19.262921720955195,[0.6285],[1.     0.0111 0.0111 0.0111 0.9218 0.9218 0.9218],4.564039707183838
9,9,0.18,[1.],1.0,[1.4654],[4.7874],[0.0084 0.0084 0.0084 0.9216 0.9216 0.9216],[9.1486e-01 9.1486e-01 9.1486e-01 1.4701e-07 1.4701e-07 1.4701e-07],[0.0767 0.0767 0.0767 0.0784 0.0784 0.0784],0.07754931028091255,0.8,2.0,-1.8652966239034896,-21.128218344858684,[0.5346],[1.     0.0084 0.0084 0.0084 0.9216 0.9216 0.9216],4.787413597106934
