episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
47,0,0.0,[1.],1.0,[0.5362],[0.2158],[0.1512 0.1512 0.1512 0.5585 0.5585 0.5585],[0.4075 0.4075 0.4075 0.     0.     0.    ],[0.4413 0.4413 0.4413 0.4415 0.4415 0.4415],0.4414024363237757,0.8,2.0,-2.0747896303215803,-2.0747896303215803,[1.4638],[1.     0.1512 0.1512 0.1512 0.5585 0.5585 0.5585],0.21576732397079468
47,1,0.02,[1.],1.0,[0.5435],[0.4941],[0.0964 0.0964 0.0964 0.5584 0.5584 0.5584],[4.6235e-01 4.6235e-01 4.6235e-01 8.2995e-07 8.2995e-07 8.2995e-07],[0.4412 0.4412 0.4412 0.4416 0.4416 0.4416],0.44140451742682146,0.8,2.0,-2.191974785072578,-4.266764415394158,[1.4565],[1.     0.0964 0.0964 0.0964 0.5584 0.5584 0.5584],0.49406036734580994
47,2,0.04,[1.],1.0,[0.5566],[0.7837],[0.0655 0.0655 0.0655 0.5583 0.5583 0.5583],[0.4934 0.4934 0.4934 0.     0.     0.    ],[0.4411 0.4411 0.4411 0.4417 0.4417 0.4417],0.4414016088596174,0.8,2.0,-2.2260434962434563,-6.492807911637614,[1.4434],[1.     0.0655 0.0655 0.0655 0.5583 0.5583 0.5583],0.78371262550354
47,3,0.06,[1.],1.0,[0.5753],[1.0643],[0.0461 0.0461 0.0461 0.5582 0.5582 0.5582],[5.1292e-01 5.1292e-01 5.1292e-01 8.3033e-07 8.3033e-07 8.3033e-07],[0.441  0.441  0.441  0.4418 0.4418 0.4418],0.4413958868089644,0.8,2.0,-2.2259833305154597,-8.718791242153074,[1.4247],[1.     0.0461 0.0461 0.0461 0.5582 0.5582 0.5582],1.0643423795700073
47,4,0.08,[1.],1.0,[0.5996],[1.3261],[0.0331 0.0331 0.0331 0.5581 0.5581 0.5581],[ 5.2599e-01  5.2599e-01  5.2599e-01 -2.1176e-22 -2.1176e-22 -2.1176e-22],[0.4409 0.4409 0.4409 0.4419 0.4419 0.4419],0.4413883984442313,0.8,2.0,-2.208799383754107,-10.92759062590718,[1.4004],[1.     0.0331 0.0331 0.0331 0.5581 0.5581 0.5581],1.3261088132858276
47,5,0.1,[1.],1.0,[0.6287],[1.5634],[0.0242 0.0242 0.0242 0.558  0.558  0.558 ],[5.3506e-01 5.3506e-01 5.3506e-01 8.3071e-07 8.3071e-07 8.3071e-07],[0.4408 0.4408 0.4408 0.442  0.442  0.442 ],0.4413797355241112,0.8,2.0,-2.1817064460620923,-13.109297071969273,[1.3713],[1.     0.0242 0.0242 0.0242 0.558  0.558  0.558 ],1.563407063484192
47,6,0.12,[1.],1.0,[0.6623],[1.7728],[0.0178 0.0178 0.0178 0.5579 0.5579 0.5579],[5.4151e-01 5.4151e-01 5.4151e-01 1.0588e-22 1.0588e-22 1.0588e-22],[0.4407 0.4407 0.4407 0.4421 0.4421 0.4421],0.4413702635297538,0.8,2.0,-2.1481519118415626,-15.257448983810836,[1.3377],[1.     0.0178 0.0178 0.0178 0.5579 0.5579 0.5579],1.7728387117385864
47,7,0.14,[1.],1.0,[0.6998],[1.9524],[0.0133 0.0133 0.0133 0.5578 0.5578 0.5578],[5.4618e-01 5.4618e-01 5.4618e-01 8.3109e-07 8.3109e-07 8.3109e-07],[0.4405 0.4405 0.4405 0.4422 0.4422 0.4422],0.4413602217989678,0.8,2.0,-2.109986408854426,-17.36743539266526,[1.3002],[1.     0.0133 0.0133 0.0133 0.5578 0.5578 0.5578],1.9524378776550293
47,8,0.16,[1.],1.0,[0.7406],[2.1014],[0.01   0.01   0.01   0.5577 0.5577 0.5577],[ 5.4961e-01  5.4961e-01  5.4961e-01 -1.0588e-22 -1.0588e-22 -1.0588e-22],[0.4404 0.4404 0.4404 0.4423 0.4423 0.4423],0.4413497727355113,0.8,2.0,-2.0683633324408266,-19.43579872510609,[1.2594],[1.     0.01   0.01   0.01   0.5577 0.5577 0.5577],2.1013572216033936
47,9,0.18,[1.],1.0,[0.7839],[2.2197],[0.0075 0.0075 0.0075 0.5576 0.5576 0.5576],[5.5216e-01 5.5216e-01 5.5216e-01 8.3147e-07 8.3147e-07 8.3147e-07],[0.4403 0.4403 0.4403 0.4424 0.4424 0.4424],0.4413390299402982,0.8,2.0,-2.024114368486921,-21.45991309359301,[1.2161],[1.     0.0075 0.0075 0.0075 0.5576 0.5576 0.5576],2.2197306156158447
47,10,0.2,[1.],1.0,[0.8294],[2.3134],[0.0057 0.0057 0.0057 0.5575 0.5575 0.5575],[0.5541 0.5541 0.5541 0.     0.     0.    ],[0.4402 0.4402 0.4402 0.4425 0.4425 0.4425],0.4413280739508223,0.8,2.0,-1.9779073130380653,-23.437820406631076,[1.1706],[1.     0.0057 0.0057 0.0057 0.5575 0.5575 0.5575],2.3133654594421387
47,11,0.22,[1.],1.0,[0.8765],[2.3879],[0.0044 0.0044 0.0044 0.5574 0.5574 0.5574],[5.5551e-01 5.5551e-01 5.5551e-01 8.3185e-07 8.3185e-07 8.3185e-07],[0.4401 0.4401 0.4401 0.4426 0.4426 0.4426],0.4413169630972859,0.8,2.0,-1.9301637503843314,-25.367984157015407,[1.1235],[1.     0.0044 0.0044 0.0044 0.5574 0.5574 0.5574],2.3878982067108154
