episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
74,0,0.0,[1.],1.0,[0.2785],[1.0755],[0.0957 0.0957 0.0957 0.2995 0.2995 0.2995],[0.204 0.204 0.204 0.    0.    0.   ],[0.7003 0.7003 0.7003 0.7005 0.7005 0.7005],0.7004329620850503,0.8,2.0,-2.0810691855771366,-2.0810691855771366,[1.7215],[1.     0.0957 0.0957 0.0957 0.2995 0.2995 0.2995],1.0755027532577515
74,1,0.02,[1.],1.0,[0.3122],[2.1731],[0.065  0.065  0.065  0.2994 0.2994 0.2994],[2.348e-01 2.348e-01 2.348e-01 1.317e-06 1.317e-06 1.317e-06],[0.7002 0.7002 0.7002 0.7006 0.7006 0.7006],0.7003695926164135,0.8,2.0,-2.1077568036810406,-4.188825989258177,[1.6878],[1.     0.065  0.065  0.065  0.2994 0.2994 0.2994],2.173070192337036
74,2,0.04,[1.],1.0,[0.3669],[3.173],[0.0458 0.0458 0.0458 0.2994 0.2994 0.2994],[2.5427e-01 2.5427e-01 2.5427e-01 1.3411e-07 1.3411e-07 1.3411e-07],[0.7    0.7    0.7    0.7006 0.7006 0.7006],0.7003034509749438,0.8,2.0,-2.069643302644958,-6.258469291903135,[1.6331],[1.     0.0458 0.0458 0.0458 0.2994 0.2994 0.2994],3.1730258464813232
74,3,0.06,[1.],1.0,[0.4401],[4.0415],[0.0329 0.0329 0.0329 0.2993 0.2993 0.2993],[2.6732e-01 2.6732e-01 2.6732e-01 1.1968e-06 1.1968e-06 1.1968e-06],[0.6998 0.6998 0.6998 0.7007 0.7007 0.7007],0.7002355722454631,0.8,2.0,-2.0002262867921425,-8.258695578695278,[1.5599],[1.     0.0329 0.0329 0.0329 0.2993 0.2993 0.2993],4.041498184204102
74,4,0.08,[1.],1.0,[0.5292],[4.7675],[0.024  0.024  0.024  0.2993 0.2993 0.2993],[2.7640e-01 2.7640e-01 2.7640e-01 2.4271e-07 2.4271e-07 2.4271e-07],[0.6996 0.6996 0.6996 0.7007 0.7007 0.7007],0.7001665420574751,0.8,2.0,-1.9110997781729455,-10.169795356868223,[1.4708],[1.     0.024  0.024  0.024  0.2993 0.2993 0.2993],4.767456531524658
74,5,0.1,[1.],1.0,[0.6312],[5.3496],[0.0177 0.0177 0.0177 0.2992 0.2992 0.2992],[2.8289e-01 2.8289e-01 2.8289e-01 1.0995e-06 1.0995e-06 1.0995e-06],[0.6994 0.6994 0.6994 0.7008 0.7008 0.7008],0.7000967231357508,0.8,2.0,-1.8079470531294783,-11.9777424099977,[1.3688],[1.     0.0177 0.0177 0.0177 0.2992 0.2992 0.2992],5.349552631378174
74,6,0.12,[1.],1.0,[0.7433],[5.7943],[0.0132 0.0132 0.0132 0.2991 0.2991 0.2991],[2.8760e-01 2.8760e-01 2.8760e-01 3.3058e-07 3.3058e-07 3.3058e-07],[0.6992 0.6992 0.6992 0.7009 0.7009 0.7009],0.7000263526829094,0.8,2.0,-1.6945039587399424,-13.672246368737643,[1.2567],[1.     0.0132 0.0132 0.0132 0.2991 0.2991 0.2991],5.794303894042969
74,7,0.14,[1.],1.0,[0.8629],[6.1212],[0.0099 0.0099 0.0099 0.2991 0.2991 0.2991],[2.9109e-01 2.9109e-01 2.9109e-01 1.0209e-06 1.0209e-06 1.0209e-06],[0.699  0.699  0.699  0.7009 0.7009 0.7009],0.6999555922613961,0.8,2.0,-1.573633735431287,-15.24588010416893,[1.1371],[1.     0.0099 0.0099 0.0099 0.2991 0.2991 0.2991],6.121242523193359
74,8,0.16,[1.],1.0,[0.9881],[6.3646],[0.0075 0.0075 0.0075 0.299  0.299  0.299 ],[2.9369e-01 2.9369e-01 2.9369e-01 4.0164e-07 4.0164e-07 4.0164e-07],[0.6988 0.6988 0.6988 0.701  0.701  0.701 ],0.6998845544371254,0.8,2.0,-1.4473818291847855,-16.693261933353714,[1.0119],[1.     0.0075 0.0075 0.0075 0.299  0.299  0.299 ],6.364617347717285
74,9,0.18,[1.],1.0,[1.1174],[6.5336],[0.0057 0.0057 0.0057 0.299  0.299  0.299 ],[2.9566e-01 2.9566e-01 2.9566e-01 9.5748e-07 9.5748e-07 9.5748e-07],[0.6986 0.6986 0.6986 0.701  0.701  0.701 ],0.6998133195081238,0.8,2.0,-1.3172765880546708,-18.010538521408385,[0.8826],[1.     0.0057 0.0057 0.0057 0.299  0.299  0.299 ],6.53362512588501
74,10,0.2,[1.],1.0,[1.2493],[6.639],[0.0044 0.0044 0.0044 0.2989 0.2989 0.2989],[2.9717e-01 2.9717e-01 2.9717e-01 4.5908e-07 4.5908e-07 4.5908e-07],[0.6984 0.6984 0.6984 0.7011 0.7011 0.7011],0.6997419451892458,0.8,2.0,-1.1846666252771576,-19.19520514668554,[0.7507],[1.     0.0044 0.0044 0.0044 0.2989 0.2989 0.2989],6.638957500457764
74,11,0.22,[1.],1.0,[1.3828],[6.6923],[0.0034 0.0034 0.0034 0.2989 0.2989 0.2989],[2.9835e-01 2.9835e-01 2.9835e-01 9.0630e-07 9.0630e-07 9.0630e-07],[0.6982 0.6982 0.6982 0.7011 0.7011 0.7011],0.6996704736912093,0.8,2.0,-1.050662107891193,-20.245867254576734,[0.6172],[1.     0.0034 0.0034 0.0034 0.2989 0.2989 0.2989],6.692298412322998
74,12,0.24,[1.],1.0,[1.5168],[6.7035],[0.0027 0.0027 0.0027 0.2988 0.2988 0.2988],[2.9927e-01 2.9927e-01 2.9927e-01 5.0547e-07 5.0547e-07 5.0547e-07],[0.698  0.698  0.698  0.7012 0.7012 0.7012],0.6995989358259878,0.8,2.0,-0.9161764608738853,-21.16204371545062,[0.4832],[1.     0.0027 0.0027 0.0027 0.2988 0.2988 0.2988],6.703468322753906
74,13,0.26,[1.],1.0,[1.6507],[6.6856],[0.0022 0.0022 0.0022 0.2988 0.2988 0.2988],[3.0001e-01 3.0001e-01 3.0001e-01 8.6505e-07 8.6505e-07 8.6505e-07],[0.6978 0.6978 0.6978 0.7012 0.7012 0.7012],0.6995273544621857,0.8,2.0,-0.7818912588944003,-21.94393497434502,[0.3493],[1.     0.0022 0.0022 0.0022 0.2988 0.2988 0.2988],6.685610294342041
74,14,0.28,[0.9771],0.9770704507827759,[1.7838],[6.6285],[0.0018 0.0018 0.0018 0.2987 0.2987 0.2987],[3.0061e-01 3.0061e-01 3.0061e-01 5.4293e-07 5.4293e-07 5.4293e-07],[0.6976 0.6976 0.6976 0.7013 0.7013 0.7013],0.6994557464087591,0.8,2.0,3.351511927816025,-18.592423046528996,[0.2162],[0.9771 0.0018 0.0018 0.0018 0.2987 0.2987 0.2987],6.628540992736816
74,15,0.3,[0.3947],0.3946903347969055,[1.9087],[5.94],[0.0041 0.0015 0.0045 0.2987 0.2632 0.2987],[2.9831e-01 3.0111e-01 2.9788e-01 8.3184e-07 3.5716e-02 8.3184e-07],[0.6976 0.6974 0.6976 0.7013 0.7011 0.7013],0.6994165245114412,0.8,2.0,7.48023445135597,-11.112188595173027,[0.0913],[0.3947 0.0041 0.0015 0.0045 0.2987 0.2632 0.2987],5.939977169036865
74,16,0.32,[0.],0.0,[2.0147],[4.7633],[0.124  0.0036 0.1093 0.1658 0.1564 0.1724],[0.1783 0.299  0.1931 0.1331 0.1426 0.1264],[0.6976 0.6974 0.6976 0.7012 0.701  0.7012],0.6993434531163244,0.8,2.0,7.579130015562107,-3.5330585796109197,[-0.0147],[0.     0.124  0.0036 0.1093 0.1658 0.1564 0.1724],4.763321876525879
74,17,0.34,[0.],0.0,[2.0955],[3.4142],[0.3023 0.0118 0.3023 0.1051 0.1003 0.1092],[-2.7756e-17  2.9075e-01  0.0000e+00  1.9390e-01  1.9889e-01  1.8981e-01],[0.6977 0.6974 0.6977 0.701  0.7008 0.701 ],0.699266176938787,0.8,2.0,7.4525345264680745,3.9194759468571547,[-0.0955],[0.     0.3023 0.0118 0.3023 0.1051 0.1003 0.1092],3.414196491241455
74,18,0.36,[0.],0.0,[2.1482],[2.0008],[0.3023 0.0241 0.3023 0.0716 0.068  0.0742],[1.3116e-06 2.7841e-01 1.3116e-06 2.2754e-01 2.3139e-01 2.2496e-01],[0.6977 0.6974 0.6977 0.7008 0.7006 0.7008],0.6991949907394966,0.8,2.0,7.402475796069035,11.321951742926188,[-0.1482],[0.     0.3023 0.0241 0.3023 0.0716 0.068  0.0742],2.000840425491333
74,19,0.38,[0.],0.0,[2.1734],[0.6665],[0.3022 0.0239 0.3022 0.051  0.0477 0.0525],[1.2225e-07 2.7888e-01 1.2224e-07 2.4832e-01 2.5185e-01 2.4681e-01],[0.6978 0.6972 0.6978 0.7007 0.7004 0.7007],0.699088577674034,0.8,2.0,7.392634764989642,18.71458650791583,[-0.1734],[0.     0.3022 0.0239 0.3022 0.051  0.0477 0.0525],0.6664730906486511
74,20,0.4,[0.],0.0,[2.173],[-0.5608],[0.3022 0.0213 0.3022 0.0386 0.0343 0.0388],[1.2009e-06 2.8165e-01 1.2010e-06 2.6090e-01 2.6546e-01 2.6068e-01],[0.6978 0.6971 0.6978 0.7005 0.7003 0.7005],0.6989802869933147,0.8,2.0,7.409127155301011,26.12371366321684,[-0.173],[0.     0.3022 0.0213 0.3022 0.0386 0.0343 0.0388],0.5608487725257874
74,21,0.42,[0.1742],0.17415694892406464,[2.1515],[-1.4859],[0.2766 0.0172 0.2594 0.0366 0.0252 0.0323],[0.0258 0.2859 0.0429 0.2631 0.2747 0.2675],[0.6977 0.6969 0.6977 0.7003 0.7001 0.7003],0.6988055919288415,0.8,2.0,7.452418538260366,33.57613220147721,[-0.1515],[0.1742 0.2766 0.0172 0.2594 0.0366 0.0252 0.0323],1.485886573791504
74,22,0.44,[0.4877],0.48767608404159546,[2.1164],[-1.9568],[0.1751 0.0132 0.1731 0.1622 0.0193 0.0633],[0.1273 0.2901 0.1294 0.1375 0.2808 0.2364],[0.6975 0.6967 0.6975 0.7003 0.6999 0.7003],0.6986935921909089,0.8,2.0,7.5137296114625824,41.08986181293979,[-0.1164],[0.4877 0.1751 0.0132 0.1731 0.1622 0.0193 0.0633],1.9568265676498413
74,23,0.46,[0.7605],0.7605268955230713,[2.0763],[-2.031],[0.1129 0.0099 0.116  0.2997 0.0165 0.2316],[0.1897 0.2936 0.1867 0.     0.2839 0.0681],[0.6974 0.6965 0.6974 0.7003 0.6997 0.7003],0.698580379172173,0.8,2.0,7.5212654457524835,48.61112725869227,[-0.0763],[0.7605 0.1129 0.0099 0.116  0.2997 0.0165 0.2316],2.031036376953125
74,24,0.48,[0.9677],0.9676625728607178,[2.0381],[-1.8076],[0.0769 0.0075 0.0826 0.2996 0.0169 0.2997],[2.2589e-01 2.9620e-01 2.2023e-01 1.3166e-06 2.8342e-01 0.0000e+00],[0.6972 0.6963 0.6972 0.7004 0.6997 0.7003],0.698505348781377,0.8,2.0,7.544695720435627,56.1558229791279,[-0.0381],[0.9677 0.0769 0.0075 0.0826 0.2996 0.0169 0.2997],1.8075648546218872
74,25,0.5,[1.],1.0,[2.0052],[-1.5058],[0.054  0.0057 0.06   0.2996 0.0331 0.2996],[2.4901e-01 2.9818e-01 2.4298e-01 1.3320e-07 2.6719e-01 1.3166e-06],[0.697  0.6961 0.697  0.7004 0.6997 0.7004],0.6984302406413841,0.8,2.0,7.583609550412394,63.739432529540295,[-0.0052],[1.     0.054  0.0057 0.06   0.2996 0.0331 0.2996],1.5057822465896606
74,26,0.52,[1.],1.0,[1.9787],[-1.1746],[0.0386 0.0044 0.0442 0.2995 0.0591 0.2996],[2.6454e-01 2.9969e-01 2.5903e-01 1.1971e-06 2.4118e-01 1.3330e-07],[0.6968 0.6959 0.6968 0.7005 0.6997 0.7004],0.6983542111878411,0.8,2.0,7.577485476837215,71.3169180063775,[0.0213],[1.     0.0386 0.0044 0.0442 0.2995 0.0591 0.2996],1.1745667457580566
74,27,0.54,[1.],1.0,[1.959],[-0.8235],[0.0281 0.0034 0.0329 0.2995 0.0914 0.2995],[2.7531e-01 3.0087e-01 2.7050e-01 2.4122e-07 2.0889e-01 1.1970e-06],[0.6966 0.6957 0.6966 0.7005 0.6997 0.7005],0.6982780065443315,0.8,2.0,7.565199386500678,78.88211739287819,[0.041],[1.     0.0281 0.0034 0.0329 0.2995 0.0914 0.2995],0.82349693775177
74,28,0.56,[1.],1.0,[1.9465],[-0.4608],[0.0206 0.0027 0.0248 0.2994 0.1218 0.2995],[2.8296e-01 3.0179e-01 2.7880e-01 1.1003e-06 1.7845e-01 2.4138e-07],[0.6964 0.6955 0.6964 0.7006 0.6997 0.7005],0.6982021124259715,0.8,2.0,7.555520333888311,86.4376377267665,[0.0535],[1.     0.0206 0.0027 0.0248 0.2994 0.1218 0.2995],0.46077975630760193
74,29,0.58,[1.],1.0,[1.9414],[-0.0931],[0.0153 0.0022 0.0189 0.2994 0.1392 0.2994],[2.8847e-01 3.0253e-01 2.8483e-01 3.2875e-07 1.6109e-01 1.1002e-06],[0.6962 0.6953 0.6962 0.7006 0.6997 0.7006],0.6981266718564069,0.8,2.0,7.5521499048024525,93.98978763156894,[0.0586],[1.     0.0153 0.0022 0.0189 0.2994 0.1392 0.2994],0.09312229603528976
74,30,0.6,[1.],1.0,[1.9435],[0.2742],[0.0115 0.0018 0.0148 0.2993 0.1375 0.2993],[2.9247e-01 3.0313e-01 2.8911e-01 1.0219e-06 1.6292e-01 3.2896e-07],[0.6961 0.6951 0.6961 0.7007 0.6996 0.7007],0.6980187583257483,0.8,2.0,7.5582683394111605,101.5480559709801,[0.0565],[1.     0.0115 0.0018 0.0148 0.2993 0.1375 0.2993],0.2742142379283905
