episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
29,0,0.0,[1.],1.0,[0.7203],[0.7773],[0.1742 0.1742 0.1742 0.7312 0.7312 0.7312],[0.5571 0.5571 0.5571 0.     0.     0.    ],[0.2687 0.2687 0.2687 0.2688 0.2688 0.2688],0.2687154191423446,0.8,2.0,-2.037864300706115,-2.037864300706115,[1.2797],[1.     0.1742 0.1742 0.1742 0.7312 0.7312 0.7312],0.7772678732872009
29,1,0.02,[1.],1.0,[0.745],[1.6159],[0.1081 0.1081 0.1081 0.7311 0.7311 0.7311],[6.2330e-01 6.2330e-01 6.2330e-01 5.0526e-07 5.0526e-07 5.0526e-07],[0.2686 0.2686 0.2686 0.2689 0.2689 0.2689],0.26875985851748246,0.8,2.0,-2.180757164308829,-4.2186214650149445,[1.255],[1.     0.1081 0.1081 0.1081 0.7311 0.7311 0.7311],1.6159327030181885
29,2,0.04,[1.],1.0,[0.7862],[2.4151],[0.0725 0.0725 0.0725 0.731  0.731  0.731 ],[0.659 0.659 0.659 0.    0.    0.   ],[0.2686 0.2686 0.2686 0.269  0.269  0.269 ],0.2687982613043181,0.8,2.0,-2.2109268997236007,-6.429548364738546,[1.2138],[1.     0.0725 0.0725 0.0725 0.731  0.731  0.731 ],2.415105104446411
29,3,0.06,[1.],1.0,[0.8427],[3.1442],[0.0506 0.0506 0.0506 0.7308 0.7308 0.7308],[6.8093e-01 6.8093e-01 6.8093e-01 5.0576e-07 5.0576e-07 5.0576e-07],[0.2685 0.2685 0.2685 0.2692 0.2692 0.2692],0.26883341210365613,0.8,2.0,-2.1875245393125375,-8.617072904051083,[1.1573],[1.     0.0506 0.0506 0.0506 0.7308 0.7308 0.7308],3.144205093383789
29,4,0.08,[1.],1.0,[0.9129],[3.7992],[0.0362 0.0362 0.0362 0.7307 0.7307 0.7307],[0.6954 0.6954 0.6954 0.     0.     0.    ],[0.2684 0.2684 0.2684 0.2693 0.2693 0.2693],0.2688665626030606,0.8,2.0,-2.132771125820825,-10.749844029871909,[1.0871],[1.     0.0362 0.0362 0.0362 0.7307 0.7307 0.7307],3.7992124557495117
29,5,0.1,[1.],1.0,[0.9953],[4.3698],[0.0263 0.0263 0.0263 0.7306 0.7306 0.7306],[7.0534e-01 7.0534e-01 7.0534e-01 5.0625e-07 5.0625e-07 5.0625e-07],[0.2684 0.2684 0.2684 0.2694 0.2694 0.2694],0.2688983964238973,0.8,2.0,-2.0573854270949345,-12.807229456966844,[1.0047],[1.     0.0263 0.0263 0.0263 0.7306 0.7306 0.7306],4.3697686195373535
29,6,0.12,[1.],1.0,[1.0881],[4.8501],[0.0193 0.0193 0.0193 0.7305 0.7305 0.7305],[ 7.1236e-01  7.1236e-01  7.1236e-01 -1.0588e-22 -1.0588e-22 -1.0588e-22],[0.2683 0.2683 0.2683 0.2695 0.2695 0.2695],0.2689293274472253,0.8,2.0,-1.9674663670275168,-14.77469582399436,[0.9119],[1.     0.0193 0.0193 0.0193 0.7305 0.7305 0.7305],4.850117206573486
29,7,0.14,[1.],1.0,[1.1896],[5.2401],[0.0144 0.0144 0.0144 0.7303 0.7303 0.7303],[7.1740e-01 7.1740e-01 7.1740e-01 5.0675e-07 5.0675e-07 5.0675e-07],[0.2682 0.2682 0.2682 0.2697 0.2697 0.2697],0.2689596230279509,0.8,2.0,-1.866964167026369,-16.64165999102073,[0.8104],[1.     0.0144 0.0144 0.0144 0.7303 0.7303 0.7303],5.2400736808776855
29,8,0.16,[1.],1.0,[1.2979],[5.5453],[0.0108 0.0108 0.0108 0.7302 0.7302 0.7302],[0.7211 0.7211 0.7211 0.     0.     0.    ],[0.2682 0.2682 0.2682 0.2698 0.2698 0.2698],0.2689894630824133,0.8,2.0,-1.7586919868829693,-18.4003519779037,[0.7021],[1.     0.0108 0.0108 0.0108 0.7302 0.7302 0.7302],5.545276165008545
29,9,0.18,[1.],1.0,[1.4114],[5.7681],[0.0081 0.0081 0.0081 0.7301 0.7301 0.7301],[7.2379e-01 7.2379e-01 7.2379e-01 5.0725e-07 5.0725e-07 5.0725e-07],[0.2681 0.2681 0.2681 0.2699 0.2699 0.2699],0.26901897254079826,0.8,2.0,-1.6448332574132023,-20.045185235316904,[0.5886],[1.     0.0081 0.0081 0.0081 0.7301 0.7301 0.7301],5.7680983543396
