episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
94,0,0.0,[1.],1.0,[0.0731],[0.3542],[0.0383 0.0383 0.0383 0.1076 0.1076 0.1076],[0.0695 0.0695 0.0695 0.     0.     0.    ],[0.8922 0.8922 0.8922 0.8924 0.8924 0.8924],0.8923073660231854,0.8,2.0,-2.0673152028932713,-2.0673152028932713,[1.9269],[1.     0.0383 0.0383 0.0383 0.1076 0.1076 0.1076],0.3542443513870239
94,1,0.02,[1.],1.0,[0.0841],[0.7153],[0.0278 0.0278 0.0278 0.1075 0.1075 0.1075],[8.0275e-02 8.0275e-02 8.0275e-02 1.6778e-06 1.6778e-06 1.6778e-06],[0.8919 0.8919 0.8919 0.8925 0.8925 0.8925],0.892194034534266,0.8,2.0,-2.073964798841751,-4.141280001735023,[1.9159],[1.     0.0278 0.0278 0.0278 0.1075 0.1075 0.1075],0.7152740955352783
94,2,0.04,[1.],1.0,[0.1023],[1.0604],[0.0204 0.0204 0.0204 0.1075 0.1075 0.1075],[8.7903e-02 8.7903e-02 8.7903e-02 1.1365e-06 1.1365e-06 1.1365e-06],[0.8917 0.8917 0.8917 0.8925 0.8925 0.8925],0.8920797749582534,0.8,2.0,-2.058539091988329,-6.199819093723352,[1.8977],[1.     0.0204 0.0204 0.0204 0.1075 0.1075 0.1075],1.0604019165039062
94,3,0.06,[1.],1.0,[0.1271],[1.383],[0.0151 0.0151 0.0151 0.1075 0.1075 0.1075],[9.3421e-02 9.3421e-02 9.3421e-02 1.3112e-06 1.3112e-06 1.3112e-06],[0.8914 0.8914 0.8914 0.8925 0.8925 0.8925],0.891964875365029,0.8,2.0,-2.033568415036482,-8.233387508759835,[1.8729],[1.     0.0151 0.0151 0.0151 0.1075 0.1075 0.1075],1.383000373840332
94,4,0.08,[1.],1.0,[0.158],[1.6795],[0.0113 0.0113 0.0113 0.1075 0.1075 0.1075],[9.7484e-02 9.7484e-02 9.7484e-02 1.2550e-06 1.2550e-06 1.2550e-06],[0.8912 0.8912 0.8912 0.8925 0.8925 0.8925],0.8918495283356345,0.8,2.0,-2.0018759494291674,-10.235263458189003,[1.842],[1.     0.0113 0.0113 0.0113 0.1075 0.1075 0.1075],1.679509162902832
94,5,0.1,[1.],1.0,[0.1946],[1.9473],[0.0085 0.0085 0.0085 0.1075 0.1075 0.1075],[1.0052e-01 1.0052e-01 1.0052e-01 1.2732e-06 1.2732e-06 1.2732e-06],[0.8909 0.8909 0.8909 0.8925 0.8925 0.8925],0.8917338668933992,0.8,2.0,-1.964509303918362,-12.199772762107365,[1.8054],[1.     0.0085 0.0085 0.0085 0.1075 0.1075 0.1075],1.9472934007644653
94,6,0.12,[1.],1.0,[0.2362],[2.1843],[0.0065 0.0065 0.0065 0.1075 0.1075 0.1075],[1.0282e-01 1.0282e-01 1.0282e-01 1.2674e-06 1.2674e-06 1.2674e-06],[0.8907 0.8907 0.8907 0.8925 0.8925 0.8925],0.8916179848962932,0.8,2.0,-1.9222005697439348,-14.1219733318513,[1.7638],[1.     0.0065 0.0065 0.0065 0.1075 0.1075 0.1075],2.1842823028564453
94,7,0.14,[1.],1.0,[0.2822],[2.3889],[0.005  0.005  0.005  0.1074 0.1074 0.1074],[1.0458e-01 1.0458e-01 1.0458e-01 1.2694e-06 1.2694e-06 1.2694e-06],[0.8904 0.8904 0.8904 0.8926 0.8926 0.8926],0.891501949644378,0.8,2.0,-1.8755967122365966,-15.997570044087897,[1.7178],[1.     0.005  0.005  0.005  0.1074 0.1074 0.1074],2.3889217376708984
94,8,0.16,[1.],1.0,[0.3319],[2.5602],[0.0039 0.0039 0.0039 0.1074 0.1074 0.1074],[1.0595e-01 1.0595e-01 1.0595e-01 1.2689e-06 1.2689e-06 1.2689e-06],[0.8902 0.8902 0.8902 0.8926 0.8926 0.8926],0.8913858099439081,0.8,2.0,-1.8253570412515414,-17.82292708533944,[1.6681],[1.     0.0039 0.0039 0.0039 0.1074 0.1074 0.1074],2.5601866245269775
94,9,0.18,[1.],1.0,[0.3847],[2.6976],[0.003  0.003  0.003  0.1074 0.1074 0.1074],[1.0704e-01 1.0704e-01 1.0704e-01 1.2691e-06 1.2691e-06 1.2691e-06],[0.8899 0.8899 0.8899 0.8926 0.8926 0.8926],0.8912696014904369,0.8,2.0,-1.7721484658126005,-19.595075551152043,[1.6153],[1.     0.003  0.003  0.003  0.1074 0.1074 0.1074],2.6975982189178467
94,10,0.2,[1.],1.0,[0.4399],[2.8012],[0.0024 0.0024 0.0024 0.1074 0.1074 0.1074],[1.0791e-01 1.0791e-01 1.0791e-01 1.2691e-06 1.2691e-06 1.2691e-06],[0.8897 0.8897 0.8897 0.8926 0.8926 0.8926],0.8911533505519298,0.8,2.0,-1.7166383182936398,-21.311713869445683,[1.5601],[1.     0.0024 0.0024 0.0024 0.1074 0.1074 0.1074],2.801226854324341
94,11,0.22,[1.],1.0,[0.4967],[2.8717],[0.0019 0.0019 0.0019 0.1074 0.1074 0.1074],[1.0863e-01 1.0863e-01 1.0863e-01 1.2692e-06 1.2692e-06 1.2692e-06],[0.8894 0.8894 0.8894 0.8926 0.8926 0.8926],0.891037076547447,0.8,2.0,-1.659485599857876,-22.97119946930356,[1.5033],[1.     0.0019 0.0019 0.0019 0.1074 0.1074 0.1074],2.8716912269592285
94,12,0.24,[1.],1.0,[0.5546],[2.9101],[0.0016 0.0016 0.0016 0.1074 0.1074 0.1074],[1.0922e-01 1.0922e-01 1.0922e-01 1.2693e-06 1.2693e-06 1.2693e-06],[0.8892 0.8892 0.8892 0.8926 0.8926 0.8926],0.8909207938813145,0.8,2.0,-1.601331500968356,-24.572530970271917,[1.4454],[1.     0.0016 0.0016 0.0016 0.1074 0.1074 0.1074],2.910132646560669
