episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
13,0,0.0,[1.],1.0,[0.8762],[0.5644],[0.1853 0.1853 0.1853 0.8848 0.8848 0.8848],[0.6995 0.6995 0.6995 0.     0.     0.    ],[0.1152 0.1152 0.1152 0.1152 0.1152 0.1152],0.11521587066780703,0.8,2.0,-2.0023244612559896,-2.0023244612559896,[1.1238],[1.     0.1853 0.1853 0.1853 0.8848 0.8848 0.8848],0.5643920302391052
13,1,0.02,[1.],1.0,[0.8944],[1.2062],[0.1134 0.1134 0.1134 0.8846 0.8846 0.8846],[7.7142e-01 7.7142e-01 7.7142e-01 2.1664e-07 2.1664e-07 2.1664e-07],[0.1152 0.1152 0.1152 0.1154 0.1154 0.1154],0.11529710525498456,0.8,2.0,-2.189580144401514,-4.191904605657504,[1.1056],[1.     0.1134 0.1134 0.1134 0.8846 0.8846 0.8846],1.2061617374420166
13,2,0.04,[1.],1.0,[0.9258],[1.8575],[0.0756 0.0756 0.0756 0.8844 0.8844 0.8844],[8.0925e-01 8.0925e-01 8.0925e-01 2.6470e-23 2.6470e-23 2.6470e-23],[0.1152 0.1152 0.1152 0.1156 0.1156 0.1156],0.11537177006776107,0.8,2.0,-2.2524897038029357,-6.4443943094604395,[1.0742],[1.     0.0756 0.0756 0.0756 0.8844 0.8844 0.8844],1.857521653175354
13,3,0.06,[1.],1.0,[0.9698],[2.4784],[0.0525 0.0525 0.0525 0.8843 0.8843 0.8843],[8.3229e-01 8.3229e-01 8.3229e-01 2.1724e-07 2.1724e-07 2.1724e-07],[0.1152 0.1152 0.1152 0.1157 0.1157 0.1157],0.11544297226907115,0.8,2.0,-2.2560484990966954,-8.700442808557135,[1.0302],[1.     0.0525 0.0525 0.0525 0.8843 0.8843 0.8843],2.478395700454712
13,4,0.08,[1.],1.0,[1.0257],[3.0481],[0.0375 0.0375 0.0375 0.8841 0.8841 0.8841],[0.8474 0.8474 0.8474 0.     0.     0.    ],[0.1151 0.1151 0.1151 0.1159 0.1159 0.1159],0.11551206316651812,0.8,2.0,-2.2249801152830946,-10.92542292384023,[0.9743],[1.     0.0375 0.0375 0.0375 0.8841 0.8841 0.8841],3.0481295585632324
13,5,0.1,[1.],1.0,[1.0924],[3.5548],[0.0272 0.0272 0.0272 0.884  0.884  0.884 ],[8.5767e-01 8.5767e-01 8.5767e-01 2.1785e-07 2.1785e-07 2.1785e-07],[0.1151 0.1151 0.1151 0.116  0.116  0.116 ],0.1155797693497584,0.8,2.0,-2.1713775326011353,-13.096800456441365,[0.9076],[1.     0.0272 0.0272 0.0272 0.884  0.884  0.884 ],3.5548171997070312
13,6,0.12,[1.],1.0,[1.1684],[3.9924],[0.02   0.02   0.02   0.8838 0.8838 0.8838],[8.6491e-01 8.6491e-01 8.6491e-01 2.6470e-23 2.6470e-23 2.6470e-23],[0.1151 0.1151 0.1151 0.1162 0.1162 0.1162],0.1156465268472086,0.8,2.0,-2.1020865565929423,-15.198887013034307,[0.8316],[1.     0.02   0.02   0.02   0.8838 0.8838 0.8838],3.992389440536499
13,7,0.14,[1.],1.0,[1.2524],[4.3601],[0.0148 0.0148 0.0148 0.8836 0.8836 0.8836],[8.7009e-01 8.7009e-01 8.7009e-01 2.1845e-07 2.1845e-07 2.1845e-07],[0.1151 0.1151 0.1151 0.1164 0.1164 0.1164],0.11571261559397317,0.8,2.0,-2.0214173936241417,-17.22030440665845,[0.7476],[1.     0.0148 0.0148 0.0148 0.8836 0.8836 0.8836],4.360101222991943
13,8,0.16,[1.],1.0,[1.343],[4.6579],[0.0111 0.0111 0.0111 0.8835 0.8835 0.8835],[0.8739 0.8739 0.8739 0.     0.     0.    ],[0.115  0.115  0.115  0.1165 0.1165 0.1165],0.11577822332636335,0.8,2.0,-1.9323336014441728,-19.152638008102624,[0.657],[1.     0.0111 0.0111 0.0111 0.8835 0.8835 0.8835],4.657901287078857
13,9,0.18,[1.],1.0,[1.4388],[4.885],[0.0084 0.0084 0.0084 0.8833 0.8833 0.8833],[8.7662e-01 8.7662e-01 8.7662e-01 2.1906e-07 2.1906e-07 2.1906e-07],[0.115  0.115  0.115  0.1167 0.1167 0.1167],0.11584347995037418,0.8,2.0,-1.8371090170683608,-20.989747025170985,[0.5612],[1.     0.0084 0.0084 0.0084 0.8833 0.8833 0.8833],4.884964942932129
13,10,0.2,[1.],1.0,[1.5384],[5.0454],[0.0064 0.0064 0.0064 0.8832 0.8832 0.8832],[ 8.7865e-01  8.7865e-01  8.7865e-01 -5.2940e-23 -5.2940e-23 -5.2940e-23],[0.115  0.115  0.115  0.1168 0.1168 0.1168],0.11590847719323032,0.8,2.0,-1.737587763544941,-22.727334788715925,[0.4616],[1.     0.0064 0.0064 0.0064 0.8832 0.8832 0.8832],5.0453948974609375
13,11,0.22,[0.6413],0.6413493752479553,[1.6369],[4.8245],[0.0049 0.0049 0.0049 0.883  0.883  0.883 ],[8.8017e-01 8.8017e-01 8.8017e-01 2.1966e-07 2.1966e-07 2.1966e-07],[0.1149 0.1149 0.1149 0.117  0.117  0.117 ],0.11597328095032144,0.8,2.0,-1.638866167428086,-24.366200956144013,[0.3631],[0.6413 0.0049 0.0049 0.0049 0.883  0.883  0.883 ],4.824521064758301
13,12,0.24,[0.2769],0.27690231800079346,[1.7271],[4.2541],[0.0039 0.0039 0.0038 0.8435 0.8828 0.8828],[8.8122e-01 8.8117e-01 8.8130e-01 3.9383e-02 2.6470e-23 2.6470e-23],[0.1149 0.1149 0.1149 0.1171 0.1172 0.1172],0.11603247648793018,0.8,2.0,-1.5413747786952816,-25.907575734839295,[0.2729],[0.2769 0.0039 0.0039 0.0038 0.8435 0.8828 0.8828],4.254086971282959
13,13,0.26,[0.],0.0,[1.8032],[3.4494],[0.0079 0.0038 0.0031 0.4226 0.6742 0.8827],[8.7719e-01 8.8132e-01 8.8201e-01 4.6011e-01 2.0848e-01 2.2027e-07],[0.1149 0.1149 0.1149 0.1173 0.1173 0.1173],0.11609026035276299,0.8,2.0,2.6421551391377345,-23.26542059570156,[0.1968],[0.     0.0079 0.0038 0.0031 0.4226 0.6742 0.8827],3.4494242668151855
13,14,0.28,[0.],0.0,[1.8637],[2.6813],[0.0198 0.0069 0.003  0.3057 0.4584 0.6419],[0.8653 0.8782 0.8821 0.577  0.4242 0.2407],[0.1149 0.1149 0.1148 0.1173 0.1174 0.1175],0.11612887906269491,0.8,2.0,6.859472961130312,-16.40594763457125,[0.1363],[0.     0.0198 0.0069 0.003  0.3057 0.4584 0.6419],2.6812562942504883
