episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
27,0,0.0,[1.],1.0,[0.7327],[0.0963],[0.1761 0.1761 0.1761 0.7504 0.7504 0.7504],[0.5745 0.5745 0.5745 0.     0.     0.    ],[0.2495 0.2495 0.2495 0.2496 0.2496 0.2496],0.24952798768850235,0.8,2.0,-2.0409930027227263,-2.0409930027227263,[1.2673],[1.     0.1761 0.1761 0.1761 0.7504 0.7504 0.7504],0.09634241461753845
27,1,0.02,[1.],1.0,[0.7362],[0.2514],[0.109  0.109  0.109  0.7503 0.7503 0.7503],[6.4157e-01 6.4157e-01 6.4157e-01 4.6918e-07 4.6918e-07 4.6918e-07],[0.2495 0.2495 0.2495 0.2497 0.2497 0.2497],0.2495770705525069,0.8,2.0,-2.2098500414847444,-4.250843044207471,[1.2638],[1.     0.109  0.109  0.109  0.7503 0.7503 0.7503],0.2513856291770935
27,2,0.04,[1.],1.0,[0.7432],[0.43],[0.073  0.073  0.073  0.7502 0.7502 0.7502],[ 6.7761e-01  6.7761e-01  6.7761e-01 -1.0588e-22 -1.0588e-22 -1.0588e-22],[0.2494 0.2494 0.2494 0.2498 0.2498 0.2498],0.24962002844479816,0.8,2.0,-2.2770770197702657,-6.527920063977737,[1.2568],[1.     0.073  0.073  0.073  0.7502 0.7502 0.7502],0.42997220158576965
27,3,0.06,[1.],1.0,[0.7538],[0.6139],[0.0509 0.0509 0.0509 0.75   0.75   0.75  ],[6.9975e-01 6.9975e-01 6.9975e-01 4.6969e-07 4.6969e-07 4.6969e-07],[0.2493 0.2493 0.2493 0.25   0.25   0.25  ],0.24965969898871973,0.8,2.0,-2.3012267465301925,-8.829146810507929,[1.2462],[1.     0.0509 0.0509 0.0509 0.75   0.75   0.75  ],0.6139106154441833
27,4,0.08,[1.],1.0,[0.7681],[0.7938],[0.0364 0.0364 0.0364 0.7499 0.7499 0.7499],[0.7143 0.7143 0.7143 0.     0.     0.    ],[0.2493 0.2493 0.2493 0.2501 0.2501 0.2501],0.24969735063486823,0.8,2.0,-2.303512976845668,-11.132659787353596,[1.2319],[1.     0.0364 0.0364 0.0364 0.7499 0.7499 0.7499],0.7938385605812073
27,5,0.1,[1.],1.0,[0.7859],[0.9642],[0.0264 0.0264 0.0264 0.7498 0.7498 0.7498],[7.2434e-01 7.2434e-01 7.2434e-01 4.7020e-07 4.7020e-07 4.7020e-07],[0.2492 0.2492 0.2492 0.2502 0.2502 0.2502],0.249733674314172,0.8,2.0,-2.2934387358113137,-13.42609852316491,[1.2141],[1.     0.0264 0.0264 0.0264 0.7498 0.7498 0.7498],0.9641567468643188
27,6,0.12,[1.],1.0,[0.8069],[1.1249],[0.0195 0.0195 0.0195 0.7496 0.7496 0.7496],[ 7.3139e-01  7.3139e-01  7.3139e-01 -5.2940e-23 -5.2940e-23 -5.2940e-23],[0.2492 0.2492 0.2492 0.2504 0.2504 0.2504],0.2497690876946498,0.8,2.0,-2.2756971313919525,-15.701795654556863,[1.1931],[1.     0.0195 0.0195 0.0195 0.7496 0.7496 0.7496],1.1249090433120728
27,7,0.14,[1.],1.0,[0.8311],[1.276],[0.0144 0.0144 0.0144 0.7495 0.7495 0.7495],[7.3646e-01 7.3646e-01 7.3646e-01 4.7072e-07 4.7072e-07 4.7072e-07],[0.2491 0.2491 0.2491 0.2505 0.2505 0.2505],0.24980386029471024,0.8,2.0,-2.2527057614025994,-17.954501415959463,[1.1689],[1.     0.0144 0.0144 0.0144 0.7495 0.7495 0.7495],1.2759512662887573
27,8,0.16,[1.],1.0,[0.8582],[1.4158],[0.0108 0.0108 0.0108 0.7493 0.7493 0.7493],[7.4016e-01 7.4016e-01 7.4016e-01 5.2940e-23 5.2940e-23 5.2940e-23],[0.249  0.249  0.249  0.2507 0.2507 0.2507],0.2498381733752373,0.8,2.0,-2.2258005354326764,-20.18030195139214,[1.1418],[1.     0.0108 0.0108 0.0108 0.7493 0.7493 0.7493],1.4157795906066895
27,9,0.18,[1.],1.0,[0.8879],[1.5431],[0.0082 0.0082 0.0082 0.7492 0.7492 0.7492],[7.4288e-01 7.4288e-01 7.4288e-01 4.7123e-07 4.7123e-07 4.7123e-07],[0.249  0.249  0.249  0.2508 0.2508 0.2508],0.24987215272771093,0.8,2.0,-2.195781724355768,-22.376083675747907,[1.1121],[1.     0.0082 0.0082 0.0082 0.7492 0.7492 0.7492],1.5431389808654785
27,10,0.2,[1.],1.0,[0.9201],[1.6569],[0.0062 0.0062 0.0062 0.7491 0.7491 0.7491],[0.7449 0.7449 0.7449 0.     0.     0.    ],[0.2489 0.2489 0.2489 0.2509 0.2509 0.2509],0.2499058872378522,0.8,2.0,-2.1631895890459942,-24.539273264793902,[1.0799],[1.     0.0062 0.0062 0.0062 0.7491 0.7491 0.7491],1.6568865776062012
27,11,0.22,[1.],1.0,[0.9543],[1.7561],[0.0048 0.0048 0.0048 0.7489 0.7489 0.7489],[7.4641e-01 7.4641e-01 7.4641e-01 4.7174e-07 4.7174e-07 4.7174e-07],[0.2488 0.2488 0.2488 0.2511 0.2511 0.2511],0.24993944091586476,0.8,2.0,-2.128437141439612,-26.667710406233514,[1.0457],[1.     0.0048 0.0048 0.0048 0.7489 0.7489 0.7489],1.7561357021331787
27,12,0.24,[1.],1.0,[0.9904],[1.8403],[0.0037 0.0037 0.0037 0.7488 0.7488 0.7488],[0.7476 0.7476 0.7476 0.     0.     0.    ],[0.2487 0.2487 0.2487 0.2512 0.2512 0.2512],0.24997286010860387,0.8,2.0,-2.0919028047150823,-28.759613210948597,[1.0096],[1.     0.0037 0.0037 0.0037 0.7488 0.7488 0.7488],1.8402636051177979
27,13,0.26,[1.],1.0,[1.028],[1.9089],[0.0029 0.0029 0.0029 0.7487 0.7487 0.7487],[7.4842e-01 7.4842e-01 7.4842e-01 4.7225e-07 4.7225e-07 4.7225e-07],[0.2487 0.2487 0.2487 0.2513 0.2513 0.2513],0.2500061789013143,0.8,2.0,-2.053900227055557,-30.813513438004154,[0.972],[1.     0.0029 0.0029 0.0029 0.7487 0.7487 0.7487],1.9089229106903076
27,14,0.28,[1.],1.0,[1.0668],[1.9621],[0.0023 0.0023 0.0023 0.7485 0.7485 0.7485],[7.4908e-01 7.4908e-01 7.4908e-01 5.2940e-23 5.2940e-23 5.2940e-23],[0.2486 0.2486 0.2486 0.2515 0.2515 0.2515],0.2500394222506784,0.8,2.0,-2.0147355833870546,-32.82824902139121,[0.9332],[1.     0.0023 0.0023 0.0023 0.7485 0.7485 0.7485],1.9620524644851685
27,15,0.3,[1.],1.0,[1.1064],[1.9999],[0.0019 0.0019 0.0019 0.7484 0.7484 0.7484],[7.4959e-01 7.4959e-01 7.4959e-01 4.7276e-07 4.7276e-07 4.7276e-07],[0.2485 0.2485 0.2485 0.2516 0.2516 0.2516],0.25007260876968934,0.8,2.0,-1.9747111428412818,-34.80296016423249,[0.8936],[1.     0.0019 0.0019 0.0019 0.7484 0.7484 0.7484],1.9998886585235596
27,16,0.32,[1.],1.0,[1.1467],[2.023],[0.0015 0.0015 0.0015 0.7483 0.7483 0.7483],[0.75 0.75 0.75 0.   0.   0.  ],[0.2485 0.2485 0.2485 0.2517 0.2517 0.2517],0.25010575212320313,0.8,2.0,-1.9341224022435834,-36.73708256647607,[0.8533],[1.     0.0015 0.0015 0.0015 0.7483 0.7483 0.7483],2.0229666233062744
27,17,0.34,[1.],1.0,[1.1873],[2.0321],[0.0013 0.0013 0.0013 0.7481 0.7481 0.7481],[7.5031e-01 7.5031e-01 7.5031e-01 4.7328e-07 4.7328e-07 4.7328e-07],[0.2484 0.2484 0.2484 0.2519 0.2519 0.2519],0.25013886262859647,0.8,2.0,-1.8932502813450307,-38.6303328478211,[0.8127],[1.     0.0013 0.0013 0.0013 0.7481 0.7481 0.7481],2.0321109294891357
27,18,0.36,[1.],1.0,[1.2279],[2.0284],[0.0011 0.0011 0.0011 0.748  0.748  0.748 ],[0.7506 0.7506 0.7506 0.     0.     0.    ],[0.2483 0.2483 0.2483 0.252  0.252  0.252 ],0.2501719478255903,0.8,2.0,-1.85235801192704,-40.48269085974814,[0.7721],[1.     0.0011 0.0011 0.0011 0.748  0.748  0.748 ],2.0284132957458496
27,19,0.38,[1.],1.0,[1.2683],[2.0131],[0.001  0.001  0.001  0.7478 0.7478 0.7478],[7.5077e-01 7.5077e-01 7.5077e-01 4.7379e-07 4.7379e-07 4.7379e-07],[0.2483 0.2483 0.2483 0.2522 0.2522 0.2522],0.250205013492403,0.8,2.0,-1.81168436644873,-42.29437522619687,[0.7317],"[1.0000e+00 9.6591e-04 9.6591e-04 9.6591e-04 7.4785e-01 7.4785e-01
 7.4785e-01]",2.013136625289917
27,20,0.4,[1.],1.0,[1.3083],[1.9872],[0.0009 0.0009 0.0009 0.7477 0.7477 0.7477],[0.7509 0.7509 0.7509 0.     0.     0.    ],[0.2482 0.2482 0.2482 0.2523 0.2523 0.2523],0.25023806379522323,0.8,2.0,-1.7714479100294807,-44.06582313622635,[0.6917],"[1.0000e+00 8.6215e-04 8.6215e-04 8.6215e-04 7.4771e-01 7.4771e-01
 7.4771e-01]",1.987178921699524
27,21,0.42,[1.],1.0,[1.3477],[1.9513],[0.0008 0.0008 0.0008 0.7476 0.7476 0.7476],[7.511e-01 7.511e-01 7.511e-01 4.743e-07 4.743e-07 4.743e-07],[0.2481 0.2481 0.2481 0.2524 0.2524 0.2524],0.2502711020000683,0.8,2.0,-1.7318506501998645,-45.797673786426216,[0.6523],"[1.0000e+00 7.8445e-04 7.8445e-04 7.8445e-04 7.4758e-01 7.4758e-01
 7.4758e-01]",1.951311707496643
27,22,0.44,[1.],1.0,[1.3863],[1.9064],[7.2625e-04 7.2625e-04 7.2625e-04 7.4744e-01 7.4744e-01 7.4744e-01],[7.5122e-01 7.5122e-01 7.5122e-01 1.0588e-22 1.0588e-22 1.0588e-22],[0.2481 0.2481 0.2481 0.2526 0.2526 0.2526],0.2503041303991205,0.8,2.0,-1.6930796807515136,-47.49075346717773,[0.6137],"[1.0000e+00 7.2625e-04 7.2625e-04 7.2625e-04 7.4744e-01 7.4744e-01
 7.4744e-01]",1.906412124633789
27,23,0.46,[1.],1.0,[1.4238],[1.8534],[6.8266e-04 6.8266e-04 6.8266e-04 7.4731e-01 7.4731e-01 7.4731e-01],[7.5134e-01 7.5134e-01 7.5134e-01 4.7481e-07 4.7481e-07 4.7481e-07],[0.248  0.248  0.248  0.2527 0.2527 0.2527],0.2503371508591001,0.8,2.0,-1.6553030228494103,-49.14605649002714,[0.5762],"[1.0000e+00 6.8266e-04 6.8266e-04 6.8266e-04 7.4731e-01 7.4731e-01
 7.4731e-01]",1.8534356355667114
27,24,0.48,[1.],1.0,[1.4602],[1.7934],[6.5000e-04 6.5000e-04 6.5000e-04 7.4717e-01 7.4717e-01 7.4717e-01],[ 7.5144e-01  7.5144e-01  7.5144e-01 -5.2940e-23 -5.2940e-23 -5.2940e-23],[0.2479 0.2479 0.2479 0.2528 0.2528 0.2528],0.25037016462614664,0.8,2.0,-1.6186704233521705,-50.76472691337931,[0.5398],"[1.0000e+00 6.5000e-04 6.5000e-04 6.5000e-04 7.4717e-01 7.4717e-01
 7.4717e-01]",1.7933897972106934
27,25,0.5,[1.],1.0,[1.4954],[1.7273],[6.2553e-04 6.2553e-04 6.2553e-04 7.4703e-01 7.4703e-01 7.4703e-01],[7.5153e-01 7.5153e-01 7.5153e-01 4.7532e-07 4.7532e-07 4.7532e-07],[0.2478 0.2478 0.2478 0.253  0.253  0.253 ],0.2504031727847813,0.8,2.0,-1.5833103343265882,-52.3480372477059,[0.5046],"[1.0000e+00 6.2553e-04 6.2553e-04 6.2553e-04 7.4703e-01 7.4703e-01
 7.4703e-01]",1.7273064851760864
