episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
57,0,0.0,[1.],1.0,[0.4393],[0.4078],[0.1335 0.1335 0.1335 0.4626 0.4626 0.4626],[0.3292 0.3292 0.3292 0.     0.     0.    ],[0.5373 0.5373 0.5373 0.5374 0.5374 0.5374],0.5373396382901251,0.8,2.0,-2.083372545783237,-2.083372545783237,[1.5607],[1.     0.1335 0.1335 0.1335 0.4626 0.4626 0.4626],0.40777525305747986
57,1,0.02,[1.],1.0,[0.4527],[0.8802],[0.087  0.087  0.087  0.4625 0.4625 0.4625],[3.7591e-01 3.7591e-01 3.7591e-01 1.0103e-06 1.0103e-06 1.0103e-06],[0.5371 0.5371 0.5371 0.5375 0.5375 0.5375],0.5373177461298942,0.8,2.0,-2.170549236217445,-4.253921782000682,[1.5473],[1.     0.087  0.087  0.087  0.4625 0.4625 0.4625],0.8801953792572021
57,2,0.04,[1.],1.0,[0.4755],[1.3476],[0.0597 0.0597 0.0597 0.4624 0.4624 0.4624],[0.4033 0.4033 0.4033 0.     0.     0.    ],[0.537  0.537  0.537  0.5376 0.5376 0.5376],0.5372916147659134,0.8,2.0,-2.1825081469022165,-6.436429928902898,[1.5245],[1.     0.0597 0.0597 0.0597 0.4624 0.4624 0.4624],1.3475767374038696
57,3,0.06,[1.],1.0,[0.5073],[1.7845],[0.0423 0.0423 0.0423 0.4623 0.4623 0.4623],[4.2088e-01 4.2088e-01 4.2088e-01 1.0107e-06 1.0107e-06 1.0107e-06],[0.5369 0.5369 0.5369 0.5377 0.5377 0.5377],0.5372630096710279,0.8,2.0,-2.1628023154220326,-8.59923224432493,[1.4927],[1.     0.0423 0.0423 0.0423 0.4623 0.4623 0.4623],1.784530758857727
57,4,0.08,[1.],1.0,[0.5474],[2.1793],[0.0305 0.0305 0.0305 0.4623 0.4623 0.4623],[0.4328 0.4328 0.4328 0.     0.     0.    ],[0.5367 0.5367 0.5367 0.5377 0.5377 0.5377],0.5372328254569648,0.8,2.0,-2.126230493422007,-10.725462737746938,[1.4526],[1.     0.0305 0.0305 0.0305 0.4623 0.4623 0.4623],2.179286241531372
57,5,0.1,[1.],1.0,[0.5949],[2.5256],[0.0223 0.0223 0.0223 0.4622 0.4622 0.4622],[4.4111e-01 4.4111e-01 4.4111e-01 1.0110e-06 1.0110e-06 1.0110e-06],[0.5366 0.5366 0.5366 0.5378 0.5378 0.5378],0.537201581849466,0.8,2.0,-2.079043577695492,-12.80450631544243,[1.4051],[1.     0.0223 0.0223 0.0223 0.4622 0.4622 0.4622],2.5255520343780518
57,6,0.12,[1.],1.0,[0.6487],[2.8202],[0.0165 0.0165 0.0165 0.4621 0.4621 0.4621],[0.4471 0.4471 0.4471 0.     0.     0.    ],[0.5364 0.5364 0.5364 0.5379 0.5379 0.5379],0.5371696052304616,0.8,2.0,-2.0243725480767925,-14.828878863519222,[1.3513],[1.     0.0165 0.0165 0.0165 0.4621 0.4621 0.4621],2.820189952850342
57,7,0.14,[1.],1.0,[0.7078],[3.0623],[0.0123 0.0123 0.0123 0.462  0.462  0.462 ],[4.5140e-01 4.5140e-01 4.5140e-01 1.0113e-06 1.0113e-06 1.0113e-06],[0.5363 0.5363 0.5363 0.538  0.538  0.538 ],0.537137111814238,0.8,2.0,-1.9640994879780878,-16.79297835149731,[1.2922],[1.     0.0123 0.0123 0.0123 0.462  0.462  0.462 ],3.062335252761841
57,8,0.16,[1.],1.0,[0.7713],[3.2531],[0.0093 0.0093 0.0093 0.4619 0.4619 0.4619],[ 4.5460e-01  4.5460e-01  4.5460e-01 -2.1176e-22 -2.1176e-22 -2.1176e-22],[0.5361 0.5361 0.5361 0.5381 0.5381 0.5381],0.5371042493686421,0.8,2.0,-1.8995831126035099,-18.69256146410082,[1.2287],[1.     0.0093 0.0093 0.0093 0.4619 0.4619 0.4619],3.2530882358551025
57,9,0.18,[1.],1.0,[0.838],[3.3998],[0.007  0.007  0.007  0.4618 0.4618 0.4618],[4.5700e-01 4.5700e-01 4.5700e-01 1.0116e-06 1.0116e-06 1.0116e-06],[0.536  0.536  0.536  0.5382 0.5382 0.5382],0.537071121899411,0.8,2.0,-1.8319171792250337,-20.524478643325853,[1.162],[1.     0.007  0.007  0.007  0.4618 0.4618 0.4618],3.3998472690582275
57,10,0.2,[1.],1.0,[0.9073],[3.5148],[0.0054 0.0054 0.0054 0.4618 0.4618 0.4618],[0.4588 0.4588 0.4588 0.     0.     0.    ],[0.5358 0.5358 0.5358 0.5382 0.5382 0.5382],0.5370378033529513,0.8,2.0,-1.7618401849464325,-22.286318828272286,[1.0927],[1.     0.0054 0.0054 0.0054 0.4618 0.4618 0.4618],3.514758586883545
57,11,0.22,[1.],1.0,[0.9786],[3.599],[0.0041 0.0041 0.0041 0.4617 0.4617 0.4617],[4.6017e-01 4.6017e-01 4.6017e-01 1.0119e-06 1.0119e-06 1.0119e-06],[0.5357 0.5357 0.5357 0.5383 0.5383 0.5383],0.5370043475160103,0.8,2.0,-1.6899397718637275,-23.976258600136013,[1.0214],[1.     0.0041 0.0041 0.0041 0.4617 0.4617 0.4617],3.598999500274658
57,12,0.24,[1.],1.0,[1.0512],[3.6538],[0.0032 0.0032 0.0032 0.4616 0.4616 0.4616],[0.4612 0.4612 0.4612 0.     0.     0.    ],[0.5355 0.5355 0.5355 0.5384 0.5384 0.5384],0.5369707933211524,0.8,2.0,-1.6167910724036982,-25.593049672539713,[0.9488],[1.     0.0032 0.0032 0.0032 0.4616 0.4616 0.4616],3.65376615524292
57,13,0.26,[1.],1.0,[1.1246],[3.6811],[0.0026 0.0026 0.0026 0.4615 0.4615 0.4615],[4.6206e-01 4.6206e-01 4.6206e-01 1.0122e-06 1.0122e-06 1.0122e-06],[0.5354 0.5354 0.5354 0.5385 0.5385 0.5385],0.5369371696935307,0.8,2.0,-1.5429390224861415,-27.135988695025855,[0.8754],[1.     0.0026 0.0026 0.0026 0.4615 0.4615 0.4615],3.6811015605926514
57,14,0.28,[1.],1.0,[1.1983],[3.6839],[0.0021 0.0021 0.0021 0.4614 0.4614 0.4614],[ 4.6272e-01  4.6272e-01  4.6272e-01 -2.1176e-22 -2.1176e-22 -2.1176e-22],[0.5352 0.5352 0.5352 0.5386 0.5386 0.5386],0.5369034976711614,0.8,2.0,-1.46888417942135,-28.604872874447206,[0.8017],[1.     0.0021 0.0021 0.0021 0.4614 0.4614 0.4614],3.6839137077331543
57,15,0.3,[1.],1.0,[1.2718],[3.6659],[0.0017 0.0017 0.0017 0.4613 0.4613 0.4613],[4.6325e-01 4.6325e-01 4.6325e-01 1.0125e-06 1.0125e-06 1.0125e-06],[0.5351 0.5351 0.5351 0.5387 0.5387 0.5387],0.5368697931681812,0.8,2.0,-1.395061969499059,-29.999934843946264,[0.7282],[1.     0.0017 0.0017 0.0017 0.4613 0.4613 0.4613],3.6658637523651123
57,16,0.32,[1.],1.0,[1.3448],[3.6299],[0.0014 0.0014 0.0014 0.4613 0.4613 0.4613],[0.4637 0.4637 0.4637 0.     0.     0.    ],[0.5349 0.5349 0.5349 0.5387 0.5387 0.5387],0.5368360676901817,0.8,2.0,-1.3218435237704573,-31.32177836771672,[0.6552],[1.     0.0014 0.0014 0.0014 0.4613 0.4613 0.4613],3.6299450397491455
57,17,0.34,[1.],1.0,[1.4169],[3.5788],[0.0012 0.0012 0.0012 0.4612 0.4612 0.4612],[4.6404e-01 4.6404e-01 4.6404e-01 1.0128e-06 1.0128e-06 1.0128e-06],[0.5348 0.5348 0.5348 0.5388 0.5388 0.5388],0.5368023301278549,0.8,2.0,-1.2495482988568323,-32.571326666573555,[0.5831],[1.     0.0012 0.0012 0.0012 0.4612 0.4612 0.4612],3.5787649154663086
57,18,0.36,[1.],1.0,[1.4877],[3.5153],[0.001  0.001  0.001  0.4611 0.4611 0.4611],[4.6435e-01 4.6435e-01 4.6435e-01 2.1176e-22 2.1176e-22 2.1176e-22],[0.5346 0.5346 0.5346 0.5389 0.5389 0.5389],0.5367685867897355,0.8,2.0,-1.1784430220343896,-33.74976968860794,[0.5123],[1.     0.001  0.001  0.001  0.4611 0.4611 0.4611],3.5152857303619385
