episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
38,0,0.0,[1.],1.0,[0.6265],[0.3421],[0.1641 0.1641 0.1641 0.6449 0.6449 0.6449],[0.4809 0.4809 0.4809 0.     0.     0.    ],[0.355  0.355  0.355  0.3551 0.3551 0.3551],0.3550589277330601,0.8,2.0,-2.059738304484082,-2.059738304484082,[1.3735],[1.     0.1641 0.1641 0.1641 0.6449 0.6449 0.6449],0.34209051728248596
38,1,0.02,[1.],1.0,[0.6379],[0.7549],[0.103  0.103  0.103  0.6448 0.6448 0.6448],[5.4202e-01 5.4202e-01 5.4202e-01 6.6760e-07 6.6760e-07 6.6760e-07],[0.3549 0.3549 0.3549 0.3552 0.3552 0.3552],0.3550823155154732,0.8,2.0,-2.1945398068779323,-4.254278111362014,[1.3621],[1.     0.103  0.103  0.103  0.6448 0.6448 0.6448],0.7549245953559875
38,2,0.04,[1.],1.0,[0.6576],[1.1751],[0.0695 0.0695 0.0695 0.6447 0.6447 0.6447],[ 5.7566e-01  5.7566e-01  5.7566e-01 -2.1176e-22 -2.1176e-22 -2.1176e-22],[0.3549 0.3549 0.3549 0.3553 0.3553 0.3553],0.35510013607965824,0.8,2.0,-2.2338206172468675,-6.488098728608882,[1.3424],[1.     0.0695 0.0695 0.0695 0.6447 0.6447 0.6447],1.1750822067260742
38,3,0.06,[1.],1.0,[0.6855],[1.5742],[0.0486 0.0486 0.0486 0.6445 0.6445 0.6445],[5.9659e-01 5.9659e-01 5.9659e-01 6.6804e-07 6.6804e-07 6.6804e-07],[0.3548 0.3548 0.3548 0.3555 0.3555 0.3555],0.35511489653916173,0.8,2.0,-2.2314241493755547,-8.719522877984437,[1.3145],[1.     0.0486 0.0486 0.0486 0.6445 0.6445 0.6445],1.5742080211639404
38,4,0.08,[1.],1.0,[0.7211],[1.9385],[0.0349 0.0349 0.0349 0.6444 0.6444 0.6444],[6.1046e-01 6.1046e-01 6.1046e-01 1.0588e-22 1.0588e-22 1.0588e-22],[0.3547 0.3547 0.3547 0.3556 0.3556 0.3556],0.355127758189554,0.8,2.0,-2.2067907412284873,-10.926313619212923,[1.2789],[1.     0.0349 0.0349 0.0349 0.6444 0.6444 0.6444],1.938496708869934
38,5,0.1,[1.],1.0,[0.7635],[2.2608],[0.0254 0.0254 0.0254 0.6443 0.6443 0.6443],[6.2004e-01 6.2004e-01 6.2004e-01 6.6848e-07 6.6848e-07 6.6848e-07],[0.3546 0.3546 0.3546 0.3557 0.3557 0.3557],0.35513936467536644,0.8,2.0,-2.1686905055990886,-13.09500412481201,[1.2365],[1.     0.0254 0.0254 0.0254 0.6443 0.6443 0.6443],2.2607576847076416
38,6,0.12,[1.],1.0,[0.8118],[2.5403],[0.0187 0.0187 0.0187 0.6442 0.6442 0.6442],[ 6.2681e-01  6.2681e-01  6.2681e-01 -1.0588e-22 -1.0588e-22 -1.0588e-22],[0.3545 0.3545 0.3545 0.3558 0.3558 0.3558],0.35515010900446264,0.8,2.0,-2.1216298713237416,-15.216633996135752,[1.1882],[1.     0.0187 0.0187 0.0187 0.6442 0.6442 0.6442],2.540283679962158
38,7,0.14,[1.],1.0,[0.8654],[2.7881],[0.0139 0.0139 0.0139 0.6441 0.6441 0.6441],[6.3170e-01 6.3170e-01 6.3170e-01 6.6892e-07 6.6892e-07 6.6892e-07],[0.3544 0.3544 0.3544 0.3559 0.3559 0.3559],0.35516024653077266,0.8,2.0,-2.0680336751113915,-17.284667671247142,[1.1346],[1.     0.0139 0.0139 0.0139 0.6441 0.6441 0.6441],2.7881054878234863
38,8,0.16,[1.],1.0,[0.9236],[3.0047],[0.0104 0.0104 0.0104 0.644  0.644  0.644 ],[ 6.3528e-01  6.3528e-01  6.3528e-01 -1.0588e-22 -1.0588e-22 -1.0588e-22],[0.3543 0.3543 0.3543 0.356  0.356  0.356 ],0.35516994969517673,0.8,2.0,-2.0093098443545543,-19.293977515601696,[1.0764],[1.     0.0104 0.0104 0.0104 0.644  0.644  0.644 ],3.00468111038208
38,9,0.18,[1.],1.0,[0.9858],[3.1887],[0.0079 0.0079 0.0079 0.6438 0.6438 0.6438],[6.3793e-01 6.3793e-01 6.3793e-01 6.6936e-07 6.6936e-07 6.6936e-07],[0.3542 0.3542 0.3542 0.3562 0.3562 0.3562],0.35517933861442624,0.8,2.0,-1.9464560829833486,-21.240433598585046,[1.0142],[1.     0.0079 0.0079 0.0079 0.6438 0.6438 0.6438],3.188722610473633
38,10,0.2,[1.],1.0,[1.0513],[3.3397],[0.006  0.006  0.006  0.6437 0.6437 0.6437],[ 6.3990e-01  6.3990e-01  6.3990e-01 -1.0588e-22 -1.0588e-22 -1.0588e-22],[0.3541 0.3541 0.3541 0.3563 0.3563 0.3563],0.355188498287823,0.8,2.0,-1.880285878928583,-23.120719477513628,[0.9487],[1.     0.006  0.006  0.006  0.6437 0.6437 0.6437],3.339728355407715
