episode,step,time,exo_action,exo_torque,jpos,jvel,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,reward,cumulative_reward,pose_err,ctrl,imu_avg_abs_qvel
73,0,0.0,[1.],1.0,[0.2824],[0.5199],[0.0982 0.0982 0.0982 0.3091 0.3091 0.3091],[0.2111 0.2111 0.2111 0.     0.     0.    ],[0.6907 0.6907 0.6907 0.6909 0.6909 0.6909],0.6908392091132319,0.8,2.0,-2.087335204916089,-2.087335204916089,[1.7176],[1.     0.0982 0.0982 0.0982 0.3091 0.3091 0.3091],0.5198891162872314
73,1,0.02,[1.],1.0,[0.299],[1.0856],[0.0666 0.0666 0.0666 0.309  0.309  0.309 ],[2.4287e-01 2.4287e-01 2.4287e-01 1.2990e-06 1.2990e-06 1.2990e-06],[0.6906 0.6906 0.6906 0.691  0.691  0.691 ],0.6907783046872359,0.8,2.0,-2.133396839673031,-4.22073204458912,[1.701],[1.     0.0666 0.0666 0.0666 0.309  0.309  0.309 ],1.0855650901794434
73,2,0.04,[1.],1.0,[0.3268],[1.6296],[0.0468 0.0468 0.0468 0.309  0.309  0.309 ],[2.6287e-01 2.6287e-01 2.6287e-01 9.4898e-08 9.4898e-08 9.4898e-08],[0.6904 0.6904 0.6904 0.691  0.691  0.691 ],0.690714537222155,0.8,2.0,-2.1231285363010186,-6.343860580890139,[1.6732],[1.     0.0468 0.0468 0.0468 0.309  0.309  0.309 ],1.6295597553253174
73,3,0.06,[1.],1.0,[0.365],[2.1307],[0.0336 0.0336 0.0336 0.3089 0.3089 0.3089],[2.7623e-01 2.7623e-01 2.7623e-01 1.2112e-06 1.2112e-06 1.2112e-06],[0.6902 0.6902 0.6902 0.6911 0.6911 0.6911],0.6906489839423687,0.8,2.0,-2.0891399718942067,-8.433000552784346,[1.635],[1.     0.0336 0.0336 0.0336 0.3089 0.3089 0.3089],2.1307458877563477
73,4,0.08,[1.],1.0,[0.4126],[2.5799],[0.0245 0.0245 0.0245 0.3088 0.3088 0.3088],[2.8551e-01 2.8551e-01 2.8551e-01 1.7685e-07 1.7685e-07 1.7685e-07],[0.69   0.69   0.69   0.6912 0.6912 0.6912],0.6905822499007246,0.8,2.0,-2.0415502909464394,-10.474550843730785,[1.5874],[1.     0.0245 0.0245 0.0245 0.3088 0.3088 0.3088],2.579906463623047
73,5,0.1,[1.],1.0,[0.4686],[2.9721],[0.0181 0.0181 0.0181 0.3088 0.3088 0.3088],[2.9213e-01 2.9213e-01 2.9213e-01 1.1355e-06 1.1355e-06 1.1355e-06],[0.6898 0.6898 0.6898 0.6912 0.6912 0.6912],0.6905147082084455,0.8,2.0,-1.9844088665327373,-12.458959710263523,[1.5314],[1.     0.0181 0.0181 0.0181 0.3088 0.3088 0.3088],2.9720661640167236
73,6,0.12,[1.],1.0,[0.5318],[3.3045],[0.0134 0.0134 0.0134 0.3087 0.3087 0.3087],[2.9693e-01 2.9693e-01 2.9693e-01 2.4758e-07 2.4758e-07 2.4758e-07],[0.6896 0.6896 0.6896 0.6913 0.6913 0.6913],0.6904466021378214,0.8,2.0,-1.9198674569796719,-14.378827167243195,[1.4682],[1.     0.0134 0.0134 0.0134 0.3087 0.3087 0.3087],3.3044819831848145
73,7,0.14,[1.],1.0,[0.601],[3.5762],[0.0101 0.0101 0.0101 0.3087 0.3087 0.3087],[3.0048e-01 3.0048e-01 3.0048e-01 1.0703e-06 1.0703e-06 1.0703e-06],[0.6894 0.6894 0.6894 0.6913 0.6913 0.6913],0.6903780970816418,0.8,2.0,-1.8494414792687603,-16.228268646511957,[1.399],[1.     0.0101 0.0101 0.0101 0.3087 0.3087 0.3087],3.5761802196502686
73,8,0.16,[1.],1.0,[0.6749],[3.7881],[0.0076 0.0076 0.0076 0.3086 0.3086 0.3086],[3.0313e-01 3.0313e-01 3.0313e-01 3.0857e-07 3.0857e-07 3.0857e-07],[0.6892 0.6892 0.6892 0.6914 0.6914 0.6914],0.690309308081658,0.8,2.0,-1.7744557235974638,-18.00272437010942,[1.3251],[1.     0.0076 0.0076 0.0076 0.3086 0.3086 0.3086],3.788132905960083
73,9,0.18,[1.],1.0,[0.7525],[3.9432],[0.0058 0.0058 0.0058 0.3086 0.3086 0.3086],[3.0513e-01 3.0513e-01 3.0513e-01 1.0141e-06 1.0141e-06 1.0141e-06],[0.689  0.689  0.689  0.6914 0.6914 0.6914],0.690240317156293,0.8,2.0,-1.6960474824570886,-19.69877185256651,[1.2475],[1.     0.0058 0.0058 0.0058 0.3086 0.3086 0.3086],3.9432451725006104
