step,time,exo_action,exo_torque,jpos,jvel,mlen,act,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,ctrl
43,0.86,[1.],1.0,[1.2715],[-1.6501],[8.9606 0.254  0.1619 0.1517 0.3192 0.2528 0.1067],[0.0392 0.0028 0.0262 0.2462 0.1024 0.2314],-0.7253313240276857,101.44198564965114,False,[0.4285],[0.0025 0.0007 0.0027 0.2461 0.1023 0.2313],[2.9830e-01 1.0881e-01 9.4528e-02 7.9370e-07 1.2912e-06 8.4226e-07],[0.6992 0.8905 0.9028 0.7539 0.8977 0.7687],0.8187910450263017,0.8290748117732433,2.013660406482563,"[1.0000e+00 2.5076e-03 6.6286e-04 2.7091e-03 2.4608e-01 1.0233e-01
 2.3132e-01]"
44,0.88,[1.],1.0,[1.2396],[-1.5476],[8.7359 0.2535 0.1614 0.1512 0.3204 0.254  0.1073],[0.0344 0.0025 0.0232 0.2462 0.1024 0.2314],-0.7565882717346586,100.68539737791649,False,[0.4604],[0.002  0.0006 0.0022 0.246  0.1023 0.2313],[2.9899e-01 1.0909e-01 9.5327e-02 8.3141e-07 1.2912e-06 8.6061e-07],[0.699  0.8903 0.9025 0.754  0.8977 0.7687],0.818690942556231,0.8290748117732433,2.013660406482563,"[1.0000e+00 2.0148e-03 6.3516e-04 2.1651e-03 2.4604e-01 1.0231e-01
 2.3128e-01]"
45,0.9,[1.],1.0,[1.2099],[-1.4379],[8.5262 0.253  0.1609 0.1507 0.3215 0.2551 0.1077],[0.0302 0.0024 0.0205 0.2461 0.1024 0.2314],-0.7858465119955338,99.89955086592096,False,[0.4901],[0.0016 0.0006 0.0018 0.246  0.1023 0.2312],[2.9955e-01 1.0936e-01 9.5987e-02 8.0376e-07 1.2913e-06 8.4806e-07],[0.6988 0.89   0.9023 0.754  0.8977 0.7688],0.8185908376008699,0.8290748117732433,2.013660406482563,"[1.0000e+00 1.6467e-03 6.1441e-04 1.7590e-03 2.4600e-01 1.0230e-01
 2.3124e-01]"
46,0.92,[1.],1.0,[1.1824],[-1.3223],[8.3325 0.2525 0.1604 0.1502 0.3225 0.2561 0.1082],[0.0265 0.0022 0.0181 0.2461 0.1023 0.2313],-0.8129465152232249,99.08660435069773,False,[0.5176],[0.0014 0.0006 0.0015 0.246  0.1023 0.2312],[3.0002e-01 1.0962e-01 9.6544e-02 8.2435e-07 1.2914e-06 8.5695e-07],[0.6986 0.8898 0.902  0.754  0.8977 0.7688],0.8184907383582636,0.8290748117732433,2.013660406482563,"[1.0000e+00 1.3716e-03 5.9886e-04 1.4556e-03 2.4595e-01 1.0228e-01
 2.3120e-01]"
47,0.9400000000000001,[1.],1.0,[1.1573],[-1.2015],[8.1554 0.2521 0.16   0.1498 0.3234 0.2569 0.1086],[0.0233 0.0021 0.0161 0.2461 0.1023 0.2313],-0.8377547493654799,98.24884960133225,False,[0.5427],[0.0012 0.0006 0.0012 0.2459 0.1023 0.2312],[3.0043e-01 1.0989e-01 9.7025e-02 8.0935e-07 1.2915e-06 8.5096e-07],[0.6984 0.8895 0.9017 0.7541 0.8977 0.7688],0.8183906509278899,0.8290748117732433,2.013660406482563,"[1.0000e+00 1.1658e-03 5.8721e-04 1.2286e-03 2.4591e-01 1.0226e-01
 2.3116e-01]"
48,0.96,[1.],1.0,[1.1346],[-1.0763],[7.9957 0.2517 0.1596 0.1494 0.3242 0.2578 0.1089],[0.0205 0.0019 0.0142 0.246  0.1023 0.2313],-0.8601577248496617,97.3886918764826,False,[0.5654],[0.001  0.0006 0.0011 0.2459 0.1022 0.2311],[3.0078e-01 1.1015e-01 9.7449e-02 8.2061e-07 1.2915e-06 8.5530e-07],[0.6982 0.8893 0.9015 0.7541 0.8978 0.7689],0.8182905798606522,0.8290748117732433,2.013660406482563,"[1.0000e+00 1.0118e-03 5.7848e-04 1.0588e-03 2.4587e-01 1.0225e-01
 2.3112e-01]"
49,0.98,[1.],1.0,[1.1145],[-0.9475],[7.854  0.2514 0.1593 0.1491 0.3249 0.2585 0.1092],[0.0181 0.0018 0.0126 0.246  0.1023 0.2312],-0.8800627627327392,96.50862911374986,False,[0.5855],[0.0009 0.0006 0.0009 0.2458 0.1022 0.2311],[3.0109e-01 1.1040e-01 9.7830e-02 8.1249e-07 1.2916e-06 8.5247e-07],[0.698  0.889  0.9012 0.7542 0.8978 0.7689],0.8181905285508323,0.8290748117732433,2.013660406482563,"[1.0000e+00 8.9650e-04 5.7194e-04 9.3170e-04 2.4582e-01 1.0223e-01
 2.3108e-01]"
50,1.0,[1.],1.0,[1.097],[-0.816],[7.7306 0.2511 0.159  0.1488 0.3255 0.2591 0.1094],[0.016  0.0017 0.0112 0.2459 0.1023 0.2312],-0.8973972675676569,95.6112318461822,False,[0.603],[0.0008 0.0006 0.0008 0.2458 0.1022 0.231 ],[3.0137e-01 1.1066e-01 9.8180e-02 8.1866e-07 1.2917e-06 8.5461e-07],[0.6978 0.8888 0.901  0.7542 0.8978 0.769 ],0.8180904995350101,0.8290748117732433,2.013660406482563,"[1.0000e+00 8.1017e-04 5.6704e-04 8.3654e-04 2.4578e-01 1.0221e-01
 2.3104e-01]"
51,1.02,[1.],1.0,[1.0821],[-0.6829],[7.6259 0.2508 0.1587 0.1485 0.326  0.2596 0.1097],[0.0142 0.0016 0.01   0.2459 0.1023 0.2312],-0.9121105499643196,94.69912129621788,False,[0.6179],[0.0007 0.0006 0.0008 0.2457 0.1022 0.231 ],[3.0163e-01 1.1091e-01 9.8505e-02 8.1430e-07 1.2918e-06 8.5331e-07],[0.6976 0.8885 0.9007 0.7543 0.8978 0.769 ],0.8179904947070583,0.8290748117732433,2.013660406482563,"[1.0000e+00 7.4552e-04 5.6336e-04 7.6527e-04 2.4574e-01 1.0220e-01
 2.3100e-01]"
52,1.04,[1.],1.0,[1.0699],[-0.5492],[7.54   0.2506 0.1585 0.1483 0.3264 0.26   0.1098],[0.0126 0.0016 0.0089 0.2459 0.1023 0.2311],-0.9241743046916,93.77494699152628,False,[0.6301],[0.0007 0.0006 0.0007 0.2457 0.1022 0.231 ],[3.0188e-01 1.1117e-01 9.8812e-02 8.1771e-07 1.2918e-06 8.5439e-07],[0.6974 0.8883 0.9005 0.7543 0.8978 0.769 ],0.8178905154828727,0.8290748117732433,2.013660406482563,"[1.0000e+00 6.9709e-04 5.6061e-04 7.1188e-04 2.4569e-01 1.0218e-01
 2.3096e-01]"
53,1.06,[1.],1.0,[1.0604],[-0.4159],[7.4729 0.2504 0.1583 0.1481 0.3267 0.2603 0.11  ],[0.0112 0.0015 0.0079 0.2458 0.1022 0.2311],-0.9335823739636449,92.84136461756263,False,[0.6396],[0.0007 0.0006 0.0007 0.2456 0.1022 0.2309],[3.0211e-01 1.1142e-01 9.9106e-02 8.1538e-07 1.2919e-06 8.5382e-07],[0.6972 0.888  0.9002 0.7543 0.8978 0.7691],0.8177905629195648,0.8290748117732433,2.013660406482563,"[1.0000e+00 6.6081e-04 5.5855e-04 6.7189e-04 2.4565e-01 1.0216e-01
 2.3091e-01]"
54,1.08,[1.],1.0,[1.0536],[-0.284],[7.4246 0.2503 0.1582 0.148  0.327  0.2605 0.1101],[0.0099 0.0014 0.0071 0.2458 0.1022 0.231 ],-0.9403502025747841,91.90101441498786,False,[0.6464],[0.0006 0.0006 0.0006 0.2456 0.1021 0.2309],[3.0233e-01 1.1167e-01 9.9389e-02 8.1728e-07 1.2920e-06 8.5440e-07],[0.697  0.8878 0.9    0.7544 0.8979 0.7691],0.8176906378069636,0.8290748117732433,2.013660406482563,"[1.0000e+00 6.3363e-04 5.5700e-04 6.4193e-04 2.4561e-01 1.0215e-01
 2.3087e-01]"
55,1.1,[1.],1.0,[1.0493],[-0.1544],[7.3946 0.2502 0.1581 0.1479 0.3271 0.2607 0.1101],[0.0089 0.0014 0.0064 0.2457 0.1022 0.231 ],-0.944513984538717,90.95650043044914,False,[0.6507],[0.0006 0.0006 0.0006 0.2456 0.1021 0.2308],[3.0255e-01 1.1192e-01 9.9666e-02 8.1607e-07 1.2921e-06 8.5418e-07],[0.6968 0.8875 0.8997 0.7544 0.8979 0.7692],0.8175907407340928,0.8290748117732433,2.013660406482563,"[1.0000e+00 6.1326e-04 5.5584e-04 6.1948e-04 2.4556e-01 1.0213e-01
 2.3083e-01]"
56,1.12,[1.],1.0,[1.0476],[-0.0282],[7.3827 0.2502 0.1581 0.1479 0.3272 0.2607 0.1101],[0.0079 0.0013 0.0057 0.2457 0.1022 0.231 ],-0.9461295581357809,90.01037087231336,False,[0.6524],[0.0006 0.0006 0.0006 0.2455 0.1021 0.2308],[3.0276e-01 1.1217e-01 9.9936e-02 8.1715e-07 1.2921e-06 8.5451e-07],[0.6966 0.8873 0.8995 0.7545 0.8979 0.7692],0.8174908721402238,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.9800e-04 5.5497e-04 6.0266e-04 2.4552e-01 1.0211e-01
 2.3079e-01]"
57,1.1400000000000001,[1.],1.0,[1.0484],[0.0938],[7.3882 0.2502 0.1581 0.1479 0.3272 0.2607 0.1101],[0.0071 0.0013 0.0052 0.2457 0.1022 0.2309],-0.9452710411870461,89.06509983112632,False,[0.6516],[0.0006 0.0006 0.0006 0.2455 0.1021 0.2308],[3.0297e-01 1.1242e-01 1.0020e-01 8.1654e-07 1.2922e-06 8.5446e-07],[0.6964 0.887  0.8992 0.7545 0.8979 0.7692],0.8173910323520772,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.8657e-04 5.5432e-04 5.9006e-04 2.4548e-01 1.0209e-01
 2.3075e-01]"
58,1.16,[1.],1.0,[1.0516],[0.2109],[7.4106 0.2503 0.1582 0.148  0.327  0.2606 0.1101],[0.0064 0.0013 0.0047 0.2456 0.1022 0.2309],-0.9420292640506931,88.12307056707563,False,[0.6484],[0.0006 0.0006 0.0006 0.2454 0.1021 0.2307],[3.0318e-01 1.1267e-01 1.0047e-01 8.1718e-07 1.2923e-06 8.5468e-07],[0.6962 0.8868 0.899  0.7546 0.8979 0.7693],0.8172912216123818,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.7800e-04 5.5383e-04 5.8062e-04 2.4543e-01 1.0208e-01
 2.3071e-01]"
59,1.18,[1.],1.0,[1.057],[0.3224],[7.449  0.2504 0.1583 0.1481 0.3269 0.2604 0.11  ],[0.0057 0.0012 0.0042 0.2456 0.1022 0.2308],-0.9365100189631594,87.18656054811247,False,[0.643],[0.0006 0.0006 0.0006 0.2454 0.1021 0.2307],[3.0338e-01 1.1293e-01 1.0073e-01 8.1690e-07 1.2924e-06 8.5471e-07],[0.6961 0.8865 0.8987 0.7546 0.8979 0.7693],0.8171914401007302,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.7158e-04 5.5347e-04 5.7354e-04 2.4539e-01 1.0206e-01
 2.3067e-01]"
60,1.2,[1.],1.0,[1.0646],[0.4276],[7.5027 0.2505 0.1584 0.1482 0.3266 0.2602 0.1099],[0.0052 0.0012 0.0039 0.2455 0.1021 0.2308],-0.9288321704087895,86.25772837770367,False,[0.6354],[0.0006 0.0006 0.0006 0.2453 0.102  0.2306],[3.0358e-01 1.1318e-01 1.0098e-01 8.1729e-07 1.2924e-06 8.5487e-07],[0.6959 0.8863 0.8984 0.7547 0.898  0.7694],0.8170916879495778,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.6676e-04 5.5320e-04 5.6823e-04 2.4535e-01 1.0204e-01
 2.3063e-01]"
61,1.22,[1.],1.0,[1.0743],[0.5261],[7.5707 0.2507 0.1586 0.1484 0.3263 0.2598 0.1098],[0.0047 0.0012 0.0035 0.2455 0.1021 0.2308],-0.919125657872317,85.33860271983136,False,[0.6257],[0.0006 0.0006 0.0006 0.2453 0.102  0.2306],[3.0378e-01 1.1343e-01 1.0124e-01 8.1719e-07 1.2925e-06 8.5494e-07],[0.6957 0.886  0.8982 0.7547 0.898  0.7694],0.8169919652559479,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.6316e-04 5.5299e-04 5.6426e-04 2.4530e-01 1.0203e-01
 2.3059e-01]"
62,1.24,[1.],1.0,[1.0858],[0.6174],[7.652  0.2509 0.1588 0.1486 0.3259 0.2594 0.1096],[0.0042 0.0012 0.0032 0.2454 0.1021 0.2307],-0.9075294035935584,84.4310733162378,False,[0.6142],[0.0006 0.0006 0.0006 0.2453 0.102  0.2305],[3.0398e-01 1.1368e-01 1.0150e-01 8.1745e-07 1.2926e-06 8.5507e-07],[0.6955 0.8858 0.8979 0.7547 0.898  0.7695],0.8168922720904018,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.6046e-04 5.5284e-04 5.6128e-04 2.4526e-01 1.0201e-01
 2.3055e-01]"
63,1.26,[1.],1.0,[1.0991],[0.7013],[7.7456 0.2511 0.159  0.1488 0.3254 0.259  0.1094],[0.0038 0.0011 0.003  0.2454 0.1021 0.2307],-0.894189154915475,83.53688416132232,False,[0.6009],[0.0006 0.0006 0.0006 0.2452 0.102  0.2305],[3.0418e-01 1.1393e-01 1.0175e-01 8.1745e-07 1.2927e-06 8.5516e-07],[0.6953 0.8855 0.8977 0.7548 0.898  0.7695],0.8167926085036109,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5843e-04 5.5272e-04 5.5905e-04 2.4522e-01 1.0199e-01
 2.3051e-01]"
64,1.28,[1.],1.0,[1.114],[0.7776],[7.8504 0.2514 0.1593 0.1491 0.3249 0.2585 0.1092],[0.0035 0.0011 0.0027 0.2454 0.1021 0.2306],-0.8792552943324453,82.65762886698987,False,[0.586],[0.0006 0.0006 0.0006 0.2452 0.102  0.2305],[3.0437e-01 1.1393e-01 1.0201e-01 8.1764e-07 1.2927e-06 8.5528e-07],[0.6951 0.8855 0.8974 0.7548 0.898  0.7695],0.8167343166035158,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5691e-04 5.5268e-04 5.5738e-04 2.4517e-01 1.0198e-01
 2.3047e-01]"
65,1.3,[1.],1.0,[1.1303],[0.8462],[7.9655 0.2517 0.1595 0.1493 0.3243 0.2579 0.109 ],[0.0032 0.0011 0.0025 0.2453 0.1021 0.2306],-0.8628806363526937,81.79474823063717,False,[0.5697],[0.0006 0.0006 0.0006 0.2451 0.102  0.2304],[3.0457e-01 1.1393e-01 1.0226e-01 8.1768e-07 1.2928e-06 8.5538e-07],[0.6949 0.8855 0.8972 0.7549 0.898  0.7696],0.8166760426124738,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5578e-04 5.5268e-04 5.5612e-04 2.4513e-01 1.0196e-01
 2.3043e-01]"
66,1.32,[1.],1.0,[1.1479],[0.9072],[8.0895 0.2519 0.1598 0.1496 0.3237 0.2573 0.1087],[0.0029 0.0011 0.0023 0.2453 0.102  0.2306],-0.8452182616440372,80.94952996899313,False,[0.5521],[0.0006 0.0006 0.0006 0.2451 0.1019 0.2304],[3.0477e-01 1.1393e-01 1.0252e-01 8.1784e-07 1.2929e-06 8.5549e-07],[0.6947 0.8855 0.8969 0.7549 0.8981 0.7696],0.8166177865507507,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5492e-04 5.5268e-04 5.5519e-04 2.4509e-01 1.0194e-01
 2.3039e-01]"
67,1.34,[1.],1.0,[1.1667],[0.9607],[8.2216 0.2523 0.1602 0.1499 0.3231 0.2566 0.1084],[0.0027 0.0011 0.0022 0.2452 0.102  0.2305],-0.8264194120490562,80.12311055694407,False,[0.5333],[0.0006 0.0006 0.0006 0.245  0.1019 0.2303],[3.0496e-01 1.1393e-01 1.0277e-01 8.1791e-07 1.2930e-06 8.5559e-07],[0.6945 0.8855 0.8967 0.755  0.8981 0.7697],0.8165595484311942,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5429e-04 5.5268e-04 5.5448e-04 2.4504e-01 1.0193e-01
 2.3035e-01]"
68,1.36,[1.],1.0,[1.1864],[1.007],[8.3607 0.2526 0.1605 0.1503 0.3223 0.2559 0.1081],[0.0025 0.0011 0.002  0.2452 0.102  0.2305],-0.8066314618779096,79.31647909506616,False,[0.5136],[0.0006 0.0006 0.0006 0.245  0.1019 0.2303],[3.0516e-01 1.1393e-01 1.0302e-01 8.1805e-07 1.2930e-06 8.5570e-07],[0.6943 0.8855 0.8964 0.755  0.8981 0.7697],0.8165013282620931,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5381e-04 5.5268e-04 5.5395e-04 2.4500e-01 1.0191e-01
 2.3031e-01]"
69,1.3800000000000001,[1.],1.0,[1.207],[1.0463],[8.5058 0.2529 0.1608 0.1506 0.3216 0.2552 0.1078],[0.0023 0.0011 0.0019 0.2451 0.102  0.2304],-0.785996042222304,78.53048305284385,False,[0.493],[0.0006 0.0006 0.0006 0.245  0.1019 0.2303],[3.0536e-01 1.1393e-01 1.0328e-01 8.1814e-07 1.2931e-06 8.5581e-07],[0.6941 0.8855 0.8962 0.755  0.8981 0.7697],0.8164431260483088,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5345e-04 5.5268e-04 5.5356e-04 2.4496e-01 1.0189e-01
 2.3026e-01]"
70,1.4000000000000001,[1.],1.0,[1.2283],[1.0789],[8.6558 0.2533 0.1612 0.151  0.3208 0.2544 0.1074],[0.0022 0.0011 0.0018 0.2451 0.102  0.2304],-0.7646480680689147,77.76583498477494,False,[0.4717],[0.0006 0.0006 0.0006 0.2449 0.1019 0.2302],[3.0555e-01 1.1394e-01 1.0353e-01 8.1826e-07 1.2932e-06 8.5591e-07],[0.6939 0.8855 0.8959 0.7551 0.8981 0.7698],0.8163849417921424,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5318e-04 5.5268e-04 5.5326e-04 2.4491e-01 1.0187e-01
 2.3022e-01]"
71,1.42,[1.],1.0,[1.2502],[1.1053],[8.81   0.2536 0.1615 0.1513 0.32   0.2536 0.1071],[0.002  0.0011 0.0017 0.245  0.102  0.2304],-0.7427168213322475,77.02311816344269,False,[0.4498],[0.0006 0.0006 0.0006 0.2449 0.1019 0.2302],[3.0575e-01 1.1394e-01 1.0378e-01 8.1836e-07 1.2932e-06 8.5602e-07],[0.6937 0.8855 0.8957 0.7551 0.8981 0.7698],0.81632677549397,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5298e-04 5.5268e-04 5.5304e-04 2.4487e-01 1.0186e-01
 2.3018e-01]"
72,1.44,[1.],1.0,[1.2725],[1.1256],[8.9674 0.254  0.1619 0.1517 0.3192 0.2527 0.1067],[0.0019 0.001  0.0016 0.245  0.1019 0.2303],-0.720325987221515,76.30279217622117,False,[0.4275],[0.0006 0.0006 0.0006 0.2448 0.1018 0.2301],[3.0594e-01 1.1394e-01 1.0403e-01 8.1847e-07 1.2933e-06 8.5613e-07],[0.6935 0.8855 0.8954 0.7552 0.8982 0.7699],0.8162686271527307,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5283e-04 5.5268e-04 5.5287e-04 2.4483e-01 1.0184e-01
 2.3014e-01]"
73,1.46,[1.],1.0,[1.2952],[1.1402],[9.1273 0.2544 0.1623 0.1521 0.3183 0.2519 0.1064],[0.0018 0.001  0.0016 0.245  0.1019 0.2303],-0.6975928961394595,75.60519928008172,False,[0.4048],[0.0006 0.0006 0.0006 0.2448 0.1018 0.2301],[3.0614e-01 1.1394e-01 1.0429e-01 8.1857e-07 1.2934e-06 8.5623e-07],[0.6933 0.8855 0.8952 0.7552 0.8982 0.7699],0.8162104967662843,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5271e-04 5.5268e-04 5.5275e-04 2.4478e-01 1.0182e-01
 2.3010e-01]"
74,1.48,[1.],1.0,[1.3181],[1.1494],[9.2887 0.2547 0.1626 0.1524 0.3175 0.251  0.106 ],[0.0017 0.001  0.0015 0.2449 0.1019 0.2302],-0.6746275226794073,74.93057175740232,False,[0.3819],[0.0006 0.0006 0.0006 0.2447 0.1018 0.2301],[3.0614e-01 1.1394e-01 1.0429e-01 8.1869e-07 1.2935e-06 8.5634e-07],[0.6933 0.8855 0.8952 0.7553 0.8982 0.7699],0.8162265446855567,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4474e-01 1.0181e-01
 2.3006e-01]"
75,1.5,[1.],1.0,[1.3411],[1.1538],[9.4511 0.2551 0.163  0.1528 0.3166 0.2502 0.1056],[0.0016 0.001  0.0014 0.2449 0.1019 0.2302],-0.6515318784404612,74.27903987896185,False,[0.3589],[0.0006 0.0006 0.0006 0.2447 0.1018 0.23  ],[3.0614e-01 1.1394e-01 1.0429e-01 8.1879e-07 1.2935e-06 8.5645e-07],[0.6933 0.8855 0.8952 0.7553 0.8982 0.77  ],0.8162425895120299,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4470e-01 1.0179e-01
 2.3002e-01]"
76,1.52,[1.],1.0,[1.3642],[1.1536],[9.6138 0.2555 0.1634 0.1532 0.3157 0.2493 0.1052],[0.0016 0.001  0.0014 0.2448 0.1019 0.2302],-0.628399562955752,73.6506403160061,False,[0.3358],[0.0006 0.0006 0.0006 0.2447 0.1018 0.23  ],[3.0614e-01 1.1395e-01 1.0429e-01 8.1890e-07 1.2936e-06 8.5655e-07],[0.6933 0.8855 0.8952 0.7553 0.8982 0.77  ],0.8162586312495614,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4465e-01 1.0177e-01
 2.2998e-01]"
77,1.54,[1.],1.0,[1.3872],[1.1494],[9.7761 0.2559 0.1638 0.1536 0.3148 0.2484 0.1048],[0.0015 0.001  0.0013 0.2448 0.1019 0.2301],-0.6053154538098844,73.04532486219622,False,[0.3128],[0.0006 0.0006 0.0006 0.2446 0.1018 0.2299],[3.0614e-01 1.1395e-01 1.0429e-01 8.1901e-07 1.2937e-06 8.5666e-07],[0.6933 0.8855 0.8952 0.7554 0.8982 0.7701],0.8162746698987139,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4461e-01 1.0176e-01
 2.2994e-01]"
78,1.56,[1.],1.0,[1.4102],[1.1416],[9.9375 0.2563 0.1641 0.1539 0.3139 0.2475 0.1044],[0.0014 0.001  0.0013 0.2447 0.1018 0.2301],-0.5823555270308038,72.46296933516543,False,[0.2898],[0.0006 0.0006 0.0006 0.2446 0.1017 0.2299],[3.0614e-01 1.1395e-01 1.0429e-01 8.1912e-07 1.2938e-06 8.5677e-07],[0.6933 0.8855 0.8952 0.7554 0.8983 0.7701],0.8162907054600573,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4457e-01 1.0174e-01
 2.2990e-01]"
79,1.58,[1.],1.0,[1.4329],[1.1307],[10.0976  0.2566  0.1645  0.1543  0.313   0.2466  0.104 ],[0.0014 0.001  0.0013 0.2447 0.1018 0.23  ],-0.5595867958355126,71.90338253932991,False,[0.2671],[0.0006 0.0006 0.0006 0.2445 0.1017 0.2299],[3.0615e-01 1.1395e-01 1.0430e-01 8.1922e-07 1.2938e-06 8.5687e-07],[0.6933 0.8855 0.8952 0.7555 0.8983 0.7701],0.8163067379341608,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4452e-01 1.0172e-01
 2.2986e-01]"
80,1.6,[1.],1.0,[1.4553],[1.1171],[10.256   0.257   0.1649  0.1547  0.3121  0.2457  0.1036],[0.0013 0.001  0.0012 0.2447 0.1018 0.23  ],3.4629326403289316,75.36631517965884,False,[0.2447],[0.0006 0.0006 0.0006 0.2445 0.1017 0.2298],[3.0615e-01 1.1395e-01 1.0430e-01 8.1933e-07 1.2939e-06 8.5698e-07],[0.6933 0.8855 0.8951 0.7555 0.8983 0.7702],0.8163227673215933,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4448e-01 1.0171e-01
 2.2982e-01]"
81,1.62,[1.],1.0,[1.4775],[1.1011],[10.4122  0.2574  0.1653  0.155   0.3113  0.2448  0.1032],[0.0013 0.001  0.0012 0.2446 0.1018 0.23  ],3.4851534395437374,78.85146861920258,False,[0.2225],[0.0006 0.0006 0.0006 0.2444 0.1017 0.2298],[3.0615e-01 1.1395e-01 1.0430e-01 8.1944e-07 1.2940e-06 8.5709e-07],[0.6933 0.8855 0.8951 0.7556 0.8983 0.7702],0.8163387936229242,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4444e-01 1.0169e-01
 2.2978e-01]"
82,1.6400000000000001,[1.],1.0,[1.4993],[1.0834],[10.566   0.2577  0.1656  0.1554  0.3104  0.244   0.1028],[0.0013 0.001  0.0012 0.2446 0.1018 0.2299],3.5070347411603096,82.35850336036289,False,[0.2007],[0.0006 0.0006 0.0006 0.2444 0.1017 0.2297],[3.0615e-01 1.1396e-01 1.0430e-01 8.1955e-07 1.2941e-06 8.5719e-07],[0.6933 0.8855 0.8951 0.7556 0.8983 0.7703],0.816354816838722,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4439e-01 1.0167e-01
 2.2974e-01]"
83,1.6600000000000001,[1.],1.0,[1.5208],[1.0641],[10.7172  0.2581  0.166   0.1558  0.3095  0.2431  0.1024],[0.0012 0.001  0.0012 0.2445 0.1018 0.2299],3.528543347712063,85.88704670807495,False,[0.1792],[0.0006 0.0006 0.0006 0.2444 0.1017 0.2297],[3.0615e-01 1.1396e-01 1.0430e-01 8.1966e-07 1.2941e-06 8.5730e-07],[0.6933 0.8855 0.8951 0.7556 0.8983 0.7703],0.8163708369695559,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4435e-01 1.0166e-01
 2.2970e-01]"
84,1.68,[1.],1.0,[1.5419],[1.0436],[10.8656  0.2584  0.1663  0.1561  0.3087  0.2423  0.102 ],[0.0012 0.001  0.0011 0.2445 0.1017 0.2298],7.549652810355476,93.43669951843043,True,[0.1581],[0.0006 0.0006 0.0006 0.2443 0.1016 0.2297],[3.0615e-01 1.1396e-01 1.0430e-01 8.1976e-07 1.2942e-06 8.5741e-07],[0.6933 0.8855 0.8951 0.7557 0.8984 0.7703],0.8163868540159949,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 5.5268e-04 2.4431e-01 1.0164e-01
 2.2966e-01]"
85,1.7,[1.],1.0,[1.5625],[1.0223],[11.0111  0.2588  0.1667  0.1564  0.3079  0.2414  0.1016],[0.0012 0.001  0.0011 0.2444 0.1017 0.2298],7.570343015392193,101.00704253382263,True,[0.1375],[0.0006 0.0006 0.0009 0.2443 0.1016 0.2296],[3.0615e-01 1.1396e-01 1.0400e-01 8.1987e-07 1.2943e-06 8.5751e-07],[0.6933 0.8855 0.8951 0.7557 0.8984 0.7704],0.816402867978607,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 8.6180e-04 2.4427e-01 1.0162e-01
 2.2962e-01]"
86,1.72,[1.],1.0,[1.5827],[1.0003],[11.1535  0.2591  0.167   0.1568  0.307   0.2406  0.1012],[0.0012 0.001  0.0015 0.2444 0.1017 0.2297],7.590598332917566,108.59764086674019,True,[0.1173],[0.0006 0.0006 0.0015 0.2442 0.1016 0.2296],[3.0615e-01 1.1396e-01 1.0335e-01 8.1998e-07 1.2944e-06 8.5762e-07],[0.6933 0.8855 0.8951 0.7558 0.8984 0.7704],0.8164188882552562,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 1.5134e-03 2.4422e-01 1.0160e-01
 2.2958e-01]"
